ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx00250	Alanine, aspartate and glutamate metabolism	3/12	22/924	0.00224693343935619	0.0426917353477677	0.0378430895049464	Clo1313_2163/Clo1313_1849/Clo1313_1009	3
ctx01110	Biosynthesis of secondary metabolites	6/12	220/924	0.0426635597029476	0.287829751359287	0.255139945803246	Clo1313_2163/Clo1313_1849/Clo1313_1009/Clo1313_2468/Clo1313_0718/Clo1313_1255	6
ctx01230	Biosynthesis of amino acids	4/12	111/924	0.0454468028462033	0.287829751359287	0.255139945803246	Clo1313_2163/Clo1313_1849/Clo1313_2468/Clo1313_1255	4
ctx00910	Nitrogen metabolism	1/12	10/924	0.12310329686932	0.378513089149316	0.335524067943992	Clo1313_1849	1
ctx00670	One carbon pool by folate	1/12	12/924	0.145990321627417	0.378513089149316	0.335524067943992	Clo1313_0030	1
ctx00760	Nicotinate and nicotinamide metabolism	1/12	12/924	0.145990321627417	0.378513089149316	0.335524067943992	Clo1313_3019	1
ctx02010	ABC transporters	2/12	55/924	0.156708310227283	0.378513089149316	0.335524067943992	Clo1313_1689/Clo1313_2554	2
ctx01120	Microbial metabolism in diverse environments	3/12	114/924	0.175908134400801	0.378513089149316	0.335524067943992	Clo1313_0030/Clo1313_1849/Clo1313_1255	3
ctx00300	Lysine biosynthesis	1/12	15/924	0.179295673807571	0.378513089149316	0.335524067943992	Clo1313_1255	1
ctx03010	Ribosome	2/12	67/924	0.214088831202922	0.38319795740256	0.339676859747422	Clo1313_0447/Clo1313_0444	2
ctx00260	Glycine, serine and threonine metabolism	1/12	19/924	0.221851449022535	0.38319795740256	0.339676859747422	Clo1313_1255	1
ctx01100	Metabolic pathways	8/12	496/924	0.271244037096671	0.395592221751388	0.350663465264388	Clo1313_2163/Clo1313_0030/Clo1313_3019/Clo1313_1849/Clo1313_1009/Clo1313_2468/Clo1313_0718/Clo1313_1255	8
ctx01210	2-Oxocarboxylic acid metabolism	1/12	24/924	0.27219973484729	0.395592221751388	0.350663465264388	Clo1313_1255	1
ctx00400	Phenylalanine, tyrosine and tryptophan biosynthesis	1/12	26/924	0.291489005501023	0.395592221751388	0.350663465264388	Clo1313_2468	1
ctx00270	Cysteine and methionine metabolism	1/12	29/924	0.319545544457974	0.404757689646767	0.358787979742286	Clo1313_1255	1
ctx00230	Purine metabolism	1/12	39/924	0.4058763218531	0.477882395421862	0.423607663531845	Clo1313_1009	1
ctx00520	Amino sugar and nucleotide sugar metabolism	1/12	44/924	0.445164755243894	0.477882395421862	0.423607663531845	Clo1313_0718	1
ctx00500	Starch and sucrose metabolism	1/12	45/924	0.452730690399659	0.477882395421862	0.423607663531845	Clo1313_0718	1
ctx01200	Carbon metabolism	1/12	63/924	0.573730148161113	0.573730148161113	0.508569660419824	Clo1313_0030	1
