ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx03010	Ribosome	6/23	67/924	0.00438615890112121	0.135970925934757	0.135970925934757	Clo1313_0460/Clo1313_0905/Clo1313_1034/Clo1313_0464/Clo1313_0448/Clo1313_0472	6
ctx00220	Arginine biosynthesis	2/23	18/924	0.0712183109599264	0.523255618064825	0.523255618064825	Clo1313_2055/Clo1313_2038	2
ctx00650	Butanoate metabolism	2/23	19/924	0.0784117037698675	0.523255618064825	0.523255618064825	Clo1313_0305/Clo1313_1355	2
ctx03430	Mismatch repair	2/23	20/924	0.0858285377561026	0.523255618064825	0.523255618064825	Clo1313_0417/Clo1313_2850	2
ctx00190	Oxidative phosphorylation	2/23	21/924	0.0934543696259741	0.523255618064825	0.523255618064825	Clo1313_2942/Clo1313_2940	2
ctx00250	Alanine, aspartate and glutamate metabolism	2/23	22/924	0.101275280915773	0.523255618064825	0.523255618064825	Clo1313_2055/Clo1313_2038	2
ctx00910	Nitrogen metabolism	1/23	10/924	0.223780583494036	0.618204401137612	0.618204401137612	Clo1313_2038	1
ctx00290	Valine, leucine and isoleucine biosynthesis	1/23	11/924	0.243313457213551	0.618204401137612	0.618204401137612	Clo1313_0305	1
ctx01212	Fatty acid metabolism	1/23	11/924	0.243313457213551	0.618204401137612	0.618204401137612	Clo1313_1281	1
ctx03420	Nucleotide excision repair	1/23	11/924	0.243313457213551	0.618204401137612	0.618204401137612	Clo1313_0417	1
ctx00061	Fatty acid biosynthesis	1/23	12/924	0.262375659277175	0.618204401137612	0.618204401137612	Clo1313_1281	1
ctx00760	Nicotinate and nicotinamide metabolism	1/23	12/924	0.262375659277175	0.618204401137612	0.618204401137612	Clo1313_1405	1
ctx00630	Glyoxylate and dicarboxylate metabolism	1/23	14/924	0.29913116184078	0.618204401137612	0.618204401137612	Clo1313_2038	1
ctx00730	Thiamine metabolism	1/23	14/924	0.29913116184078	0.618204401137612	0.618204401137612	Clo1313_1631	1
ctx03030	DNA replication	1/23	14/924	0.29913116184078	0.618204401137612	0.618204401137612	Clo1313_2850	1
ctx00770	Pantothenate and CoA biosynthesis	1/23	16/924	0.334130968374564	0.647378751225718	0.647378751225718	Clo1313_0305	1
ctx00020	Citrate cycle (TCA cycle)	1/23	20/924	0.399180901863549	0.727918115162942	0.727918115162942	Clo1313_1355	1
ctx03440	Homologous recombination	1/23	22/924	0.429381130740173	0.739489725163632	0.739489725163632	Clo1313_2850	1
ctx01210	2-Oxocarboxylic acid metabolism	1/23	24/924	0.458126152294811	0.747468985323113	0.747468985323112	Clo1313_0305	1
ctx00240	Pyrimidine metabolism	1/23	29/924	0.524055152431144	0.772486373517246	0.772486373517245	Clo1313_1211	1
ctx01230	Biosynthesis of amino acids	3/23	111/924	0.535557994520518	0.772486373517246	0.772486373517245	Clo1313_2055/Clo1313_0305/Clo1313_2038	3
ctx00620	Pyruvate metabolism	1/23	31/924	0.548216136044497	0.772486373517246	0.772486373517245	Clo1313_1355	1
ctx00010	Glycolysis / Gluconeogenesis	1/23	34/924	0.582270205430886	0.784798972537282	0.784798972537282	Clo1313_1355	1
ctx01100	Metabolic pathways	12/23	496/924	0.641185438913944	0.828197858597177	0.828197858597177	Clo1313_2055/Clo1313_2942/Clo1313_2940/Clo1313_1281/Clo1313_1405/Clo1313_0305/Clo1313_1211/Clo1313_1276/Clo1313_1355/Clo1313_1631/Clo1313_2038/Clo1313_0217	12
ctx00520	Amino sugar and nucleotide sugar metabolism	1/23	44/924	0.67893009479002	0.833803740756535	0.833803740756535	Clo1313_0217	1
ctx02030	Bacterial chemotaxis	1/23	50/924	0.726228029351261	0.833803740756535	0.833803740756535	Clo1313_1929	1
ctx02010	ABC transporters	1/23	55/924	0.760478307491985	0.833803740756535	0.833803740756535	Clo1313_2953	1
ctx02020	Two-component system	2/23	113/924	0.7943974615843	0.833803740756535	0.833803740756535	Clo1313_1929/Clo1313_2038	2
ctx01120	Microbial metabolism in diverse environments	2/23	114/924	0.798675977744743	0.833803740756535	0.833803740756535	Clo1313_1355/Clo1313_2038	2
ctx01200	Carbon metabolism	1/23	63/924	0.806906845893421	0.833803740756535	0.833803740756535	Clo1313_1355	1
ctx01110	Biosynthesis of secondary metabolites	3/23	220/924	0.939078758898132	0.939078758898132	0.939078758898132	Clo1313_2055/Clo1313_0305/Clo1313_1355	3
