ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx01110	Biosynthesis of secondary metabolites	8/18	220/924	0.0422404081409922	0.581317419197754	0.581317419197754	Clo1313_1283/Clo1313_1318/Clo1313_0717/Clo1313_2883/Clo1313_0872/Clo1313_0389/Clo1313_2094/Clo1313_1947	8
ctx00270	Cysteine and methionine metabolism	2/18	29/924	0.106710527674807	0.581317419197754	0.581317419197754	Clo1313_0872/Clo1313_0389	2
ctx01230	Biosynthesis of amino acids	4/18	111/924	0.160398431767392	0.581317419197754	0.581317419197754	Clo1313_2883/Clo1313_0872/Clo1313_0389/Clo1313_2094	4
ctx00290	Valine, leucine and isoleucine biosynthesis	1/18	11/924	0.19554652106478	0.581317419197754	0.581317419197754	Clo1313_2883	1
ctx01212	Fatty acid metabolism	1/18	11/924	0.19554652106478	0.581317419197754	0.581317419197754	Clo1313_1283	1
ctx00061	Fatty acid biosynthesis	1/18	12/924	0.211406502029549	0.581317419197754	0.581317419197754	Clo1313_1283	1
ctx00760	Nicotinate and nicotinamide metabolism	1/18	12/924	0.211406502029549	0.581317419197754	0.581317419197754	Clo1313_1161	1
ctx00780	Biotin metabolism	1/18	12/924	0.211406502029549	0.581317419197754	0.581317419197754	Clo1313_1283	1
ctx00500	Starch and sucrose metabolism	2/18	45/924	0.217105258938735	0.581317419197754	0.581317419197754	Clo1313_0717/Clo1313_1947	2
ctx03030	DNA replication	1/18	14/924	0.242244749411763	0.581317419197754	0.581317419197754	Clo1313_1219	1
ctx00300	Lysine biosynthesis	1/18	15/924	0.257233314808014	0.581317419197754	0.581317419197754	Clo1313_0872	1
ctx00770	Pantothenate and CoA biosynthesis	1/18	16/924	0.271941565999934	0.581317419197754	0.581317419197754	Clo1313_1318	1
ctx00260	Glycine, serine and threonine metabolism	1/18	19/924	0.314433421740812	0.581317419197754	0.581317419197754	Clo1313_0872	1
ctx03430	Mismatch repair	1/18	20/924	0.328069000092928	0.581317419197754	0.581317419197754	Clo1313_1219	1
ctx03440	Homologous recombination	1/18	22/924	0.35457543642978	0.581317419197754	0.581317419197754	Clo1313_1219	1
ctx03010	Ribosome	2/18	67/924	0.37986149211784	0.581317419197754	0.581317419197754	Clo1313_0450/Clo1313_0316	2
ctx01210	2-Oxocarboxylic acid metabolism	1/18	24/924	0.380092158706224	0.581317419197754	0.581317419197754	Clo1313_2883	1
ctx00240	Pyrimidine metabolism	1/18	29/924	0.439779888070343	0.635237616101607	0.635237616101607	Clo1313_1270	1
ctx00010	Glycolysis / Gluconeogenesis	1/18	34/924	0.494010443217154	0.664694481564224	0.664694481564224	Clo1313_2094	1
ctx00970	Aminoacyl-tRNA biosynthesis	2/18	86/924	0.511303447357096	0.664694481564224	0.664694481564224	Clo1313_1537/Clo1313_1902	2
ctx02024	Quorum sensing	1/18	40/924	0.552545686275696	0.684104183008005	0.684104183008005	Clo1313_0945	1
ctx00520	Amino sugar and nucleotide sugar metabolism	1/18	44/924	0.587950136283545	0.694850161062371	0.694850161062371	Clo1313_0717	1
ctx02020	Two-component system	2/18	113/924	0.667507751574302	0.722904506316262	0.722904506316262	Clo1313_0972/Clo1313_0945	2
ctx01120	Microbial metabolism in diverse environments	2/18	114/924	0.672520560322326	0.722904506316262	0.722904506316262	Clo1313_0872/Clo1313_2094	2
ctx01100	Metabolic pathways	9/18	496/924	0.711229499553445	0.722904506316262	0.722904506316262	Clo1313_1283/Clo1313_1318/Clo1313_0717/Clo1313_2883/Clo1313_0872/Clo1313_0389/Clo1313_2094/Clo1313_1270/Clo1313_1947	9
ctx01200	Carbon metabolism	1/18	63/924	0.722904506316262	0.722904506316262	0.722904506316262	Clo1313_2094	1
