ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx02024	Quorum sensing	3/16	40/924	0.0284527473414438	0.572311300349411	0.572311300349411	Clo1313_0511/Clo1313_0863/Clo1313_1345	3
ctx00400	Phenylalanine, tyrosine and tryptophan biosynthesis	2/16	26/924	0.0717466788584587	0.572311300349411	0.572311300349411	Clo1313_1347/Clo1313_1345	2
ctx01230	Biosynthesis of amino acids	4/16	111/924	0.114782227070268	0.572311300349411	0.572311300349411	Clo1313_1155/Clo1313_2884/Clo1313_1347/Clo1313_1345	4
ctx03070	Bacterial secretion system	1/16	10/924	0.160997072666418	0.572311300349411	0.572311300349411	Clo1313_0863	1
ctx00290	Valine, leucine and isoleucine biosynthesis	1/16	11/924	0.175684213626306	0.572311300349411	0.572311300349411	Clo1313_2884	1
ctx00670	One carbon pool by folate	1/16	12/924	0.190130054351366	0.572311300349411	0.572311300349411	Clo1313_1155	1
ctx01501	beta-Lactam resistance	1/16	13/924	0.204338299011868	0.572311300349411	0.572311300349411	Clo1313_0511	1
ctx00630	Glyoxylate and dicarboxylate metabolism	1/16	14/924	0.218312598919453	0.572311300349411	0.572311300349411	Clo1313_1155	1
ctx03060	Protein export	1/16	16/924	0.245573709603058	0.572311300349411	0.572311300349411	Clo1313_0863	1
ctx02010	ABC transporters	2/16	55/924	0.245699074635508	0.572311300349411	0.572311300349411	Clo1313_0511/Clo1313_2952	2
ctx00260	Glycine, serine and threonine metabolism	1/16	19/924	0.284799110088236	0.572311300349411	0.572311300349411	Clo1313_1155	1
ctx00190	Oxidative phosphorylation	1/16	21/924	0.309878173220525	0.572311300349411	0.572311300349411	Clo1313_1792	1
ctx02020	Two-component system	3/16	113/924	0.310001954355931	0.572311300349411	0.572311300349411	Clo1313_1700/Clo1313_1603/Clo1313_1440	3
ctx01210	2-Oxocarboxylic acid metabolism	1/16	24/924	0.345955501677568	0.593066574304403	0.593066574304403	Clo1313_2884	1
ctx00240	Pyrimidine metabolism	1/16	29/924	0.402182752583905	0.619304982437854	0.619304982437854	Clo1313_1262	1
ctx00680	Methane metabolism	1/16	30/924	0.412869988291902	0.619304982437854	0.619304982437854	Clo1313_1155	1
ctx00970	Aminoacyl-tRNA biosynthesis	2/16	86/924	0.447768816387402	0.63214421137045	0.63214421137045	Clo1313_1020/Clo1313_0403	2
ctx01110	Biosynthesis of secondary metabolites	4/16	220/924	0.552328160642816	0.69873180089007	0.69873180089007	Clo1313_1155/Clo1313_2884/Clo1313_1347/Clo1313_1345	4
ctx00500	Starch and sucrose metabolism	1/16	45/924	0.553162675704639	0.69873180089007	0.69873180089007	Clo1313_1603	1
ctx02030	Bacterial chemotaxis	1/16	50/924	0.59246292218487	0.710955506621844	0.710955506621844	Clo1313_1440	1
ctx01200	Carbon metabolism	1/16	63/924	0.680019551310743	0.767115110011155	0.767115110011155	Clo1313_1155	1
ctx03010	Ribosome	1/16	67/924	0.703188850843559	0.767115110011155	0.767115110011155	Clo1313_2074	1
ctx01100	Metabolic pathways	7/16	496/924	0.854517454868931	0.880608227159236	0.880608227159236	Clo1313_1155/Clo1313_2884/Clo1313_1603/Clo1313_1792/Clo1313_1347/Clo1313_1262/Clo1313_1345	7
ctx01120	Microbial metabolism in diverse environments	1/16	114/924	0.880608227159236	0.880608227159236	0.880608227159236	Clo1313_1155	1
