ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx01110	Biosynthesis of secondary metabolites	15/30	220/924	0.00136337921165247	0.0531717892544465	0.0473594884047701	Clo1313_0022/Clo1313_0666/Clo1313_0673/Clo1313_1683/Clo1313_1344/Clo1313_0430/Clo1313_0837/Clo1313_0873/Clo1313_0993/Clo1313_1867/Clo1313_2724/Clo1313_1010/Clo1313_1657/Clo1313_1967/Clo1313_1192	15
ctx00330	Arginine and proline metabolism	3/30	10/924	0.00318273903659455	0.0620634112135937	0.0552791516882211	Clo1313_1530/Clo1313_1657/Clo1313_1967	3
ctx00270	Cysteine and methionine metabolism	4/30	29/924	0.012188297749016	0.158447870737207	0.141127658146501	Clo1313_1530/Clo1313_0873/Clo1313_2724/Clo1313_1657	4
ctx00250	Alanine, aspartate and glutamate metabolism	3/30	22/924	0.0313561896694737	0.305722849277368	0.272303752392798	Clo1313_1264/Clo1313_1268/Clo1313_1657	3
ctx00400	Phenylalanine, tyrosine and tryptophan biosynthesis	3/30	26/924	0.0485025185652047	0.320718231002775	0.28565996283648	Clo1313_1344/Clo1313_0837/Clo1313_1657	3
ctx01100	Metabolic pathways	21/30	496/924	0.0493412663081192	0.320718231002775	0.28565996283648	Clo1313_0022/Clo1313_1264/Clo1313_0374/Clo1313_0666/Clo1313_0673/Clo1313_1530/Clo1313_1683/Clo1313_1344/Clo1313_0430/Clo1313_0837/Clo1313_0873/Clo1313_2935/Clo1313_0993/Clo1313_1867/Clo1313_1268/Clo1313_2724/Clo1313_0073/Clo1313_1010/Clo1313_1657/Clo1313_1967/Clo1313_1024	21
ctx01230	Biosynthesis of amino acids	7/30	111/924	0.0577908942086211	0.321977839162318	0.286781881035263	Clo1313_1344/Clo1313_0430/Clo1313_0837/Clo1313_0873/Clo1313_2724/Clo1313_1657/Clo1313_1967	7
ctx00010	Glycolysis / Gluconeogenesis	3/30	34/924	0.0937998005342132	0.400216730168514	0.356468342660215	Clo1313_0022/Clo1313_0673/Clo1313_0993	3
ctx00260	Glycine, serine and threonine metabolism	2/30	19/924	0.123856286232444	0.400216730168514	0.356468342660215	Clo1313_0837/Clo1313_0873	2
ctx00650	Butanoate metabolism	2/30	19/924	0.123856286232444	0.400216730168514	0.356468342660215	Clo1313_0022/Clo1313_0673	2
ctx00230	Purine metabolism	3/30	39/924	0.128586756515728	0.400216730168514	0.356468342660215	Clo1313_1683/Clo1313_0993/Clo1313_1010	3
ctx00020	Citrate cycle (TCA cycle)	2/30	20/924	0.13492332243716	0.400216730168514	0.356468342660215	Clo1313_0022/Clo1313_0673	2
ctx01200	Carbon metabolism	4/30	63/924	0.141610846755529	0.400216730168514	0.356468342660215	Clo1313_0022/Clo1313_0374/Clo1313_0673/Clo1313_2724	4
ctx00190	Oxidative phosphorylation	2/30	21/924	0.146212008645044	0.400216730168514	0.356468342660215	Clo1313_2935/Clo1313_1677	2
ctx01120	Microbial metabolism in diverse environments	6/30	114/924	0.153929511603275	0.400216730168514	0.356468342660215	Clo1313_0022/Clo1313_0374/Clo1313_0673/Clo1313_0873/Clo1313_0993/Clo1313_2724	6
ctx01210	2-Oxocarboxylic acid metabolism	2/30	24/924	0.181166753062274	0.441593960589294	0.393322555990464	Clo1313_0873/Clo1313_1657	2
ctx00240	Pyrimidine metabolism	2/30	29/924	0.241785605204493	0.499326992694301	0.444744689849175	Clo1313_1264/Clo1313_1268	2
ctx00680	Methane metabolism	2/30	30/924	0.254097829531071	0.499326992694301	0.444744689849175	Clo1313_0022/Clo1313_0374	2
ctx00620	Pyruvate metabolism	2/30	31/924	0.266435698388762	0.499326992694301	0.444744689849175	Clo1313_0022/Clo1313_0673	2
ctx00561	Glycerolipid metabolism	1/30	10/924	0.282303654074141	0.499326992694301	0.444744689849175	Clo1313_0073	1
ctx00633	Nitrotoluene degradation	1/30	10/924	0.282303654074141	0.499326992694301	0.444744689849175	Clo1313_0022	1
ctx01212	Fatty acid metabolism	1/30	11/924	0.305860426916347	0.499326992694301	0.444744689849175	Clo1313_1024	1
ctx00052	Galactose metabolism	1/30	12/924	0.328668956152392	0.499326992694301	0.444744689849175	Clo1313_0993	1
ctx00061	Fatty acid biosynthesis	1/30	12/924	0.328668956152392	0.499326992694301	0.444744689849175	Clo1313_1024	1
ctx00340	Histidine metabolism	1/30	13/924	0.350752214173695	0.499326992694301	0.444744689849175	Clo1313_0430	1
ctx03010	Ribosome	3/30	67/924	0.372810107320969	0.499326992694301	0.444744689849175	Clo1313_0451/Clo1313_0475/Clo1313_1457	3
ctx02024	Quorum sensing	2/30	40/924	0.376557136555479	0.499326992694301	0.444744689849175	Clo1313_1344/Clo1313_1024	2
