ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx03010	Ribosome	4/16	67/924	0.0236618824883128	0.449575767277944	0.448330405041717	Clo1313_2831/Clo1313_0473/Clo1313_1033/Clo1313_0454	4
ctx00790	Folate biosynthesis	1/16	10/924	0.160997072666418	0.647071280204248	0.645278838984846	Clo1313_0168	1
ctx03410	Base excision repair	1/16	10/924	0.160997072666418	0.647071280204248	0.645278838984846	Clo1313_1762	1
ctx00520	Amino sugar and nucleotide sugar metabolism	2/16	44/924	0.174484545063837	0.647071280204248	0.645278838984846	Clo1313_0188/Clo1313_2633	2
ctx03420	Nucleotide excision repair	1/16	11/924	0.175684213626306	0.647071280204248	0.645278838984846	Clo1313_1918	1
ctx01501	beta-Lactam resistance	1/16	13/924	0.204338299011868	0.647071280204248	0.645278838984846	Clo1313_0514	1
ctx00051	Fructose and mannose metabolism	1/16	16/924	0.245573709603058	0.66655721177973	0.664710792910534	Clo1313_2633	1
ctx00190	Oxidative phosphorylation	1/16	21/924	0.309878173220525	0.680002073740066	0.678118411485938	Clo1313_2936	1
ctx03440	Homologous recombination	1/16	22/924	0.322106245455821	0.680002073740066	0.678118411485938	Clo1313_2053	1
ctx00400	Phenylalanine, tyrosine and tryptophan biosynthesis	1/16	26/924	0.369016410648205	0.70113118023159	0.6991889885966	Clo1313_1492	1
ctx02040	Flagellar assembly	1/16	31/924	0.423377907964531	0.731289113756917	0.729263382139862	Clo1313_1746	1
ctx00230	Purine metabolism	1/16	39/924	0.501314768914985	0.745867722690596	0.743801607115276	Clo1313_0426	1
ctx02024	Quorum sensing	1/16	40/924	0.510330547104092	0.745867722690596	0.743801607115276	Clo1313_0514	1
ctx02010	ABC transporters	1/16	55/924	0.628504619226484	0.852970554664514	0.850607755344114	Clo1313_0514	1
ctx01110	Biosynthesis of secondary metabolites	3/16	220/924	0.773902304441895	0.926994561306546	0.924426709336167	Clo1313_2633/Clo1313_1492/Clo1313_0426	3
ctx00970	Aminoacyl-tRNA biosynthesis	1/16	86/924	0.793321389671138	0.926994561306546	0.924426709336167	Clo1313_1500	1
ctx01230	Biosynthesis of amino acids	1/16	111/924	0.873263032212664	0.926994561306546	0.924426709336167	Clo1313_1492	1
ctx02020	Two-component system	1/16	113/924	0.878205373869359	0.926994561306546	0.924426709336167	Clo1313_0188	1
ctx01100	Metabolic pathways	6/16	496/924	0.941140620190348	0.941140620190348	0.938533582461289	Clo1313_0188/Clo1313_2936/Clo1313_0168/Clo1313_2633/Clo1313_1492/Clo1313_0426	6
