ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx02010	ABC transporters	2/7	55/924	0.0602535733961744	0.434050902106354	0.434050902106354	Clo1313_2342/Clo1313_0077	2
ctx00630	Glyoxylate and dicarboxylate metabolism	1/7	14/924	0.101675229654772	0.434050902106354	0.434050902106354	Clo1313_0554	1
ctx00640	Propanoate metabolism	1/7	16/924	0.115449998918253	0.434050902106354	0.434050902106354	Clo1313_1878	1
ctx00270	Cysteine and methionine metabolism	1/7	29/924	0.200651626506682	0.434050902106354	0.434050902106354	Clo1313_1878	1
ctx00680	Methane metabolism	1/7	30/924	0.206903513226742	0.434050902106354	0.434050902106354	Clo1313_0554	1
ctx01120	Microbial metabolism in diverse environments	2/7	114/924	0.209864405708982	0.434050902106354	0.434050902106354	Clo1313_0554/Clo1313_1878	2
ctx00620	Pyruvate metabolism	1/7	31/924	0.213113440975526	0.434050902106354	0.434050902106354	Clo1313_1878	1
ctx00010	Glycolysis / Gluconeogenesis	1/7	34/924	0.231493814456722	0.434050902106354	0.434050902106354	Clo1313_1878	1
ctx00230	Purine metabolism	1/7	39/924	0.261310311573056	0.435517185955094	0.435517185955094	Clo1313_0605	1
ctx02030	Bacterial chemotaxis	1/7	50/924	0.323436090579121	0.485154135868682	0.485154135868682	Clo1313_0077	1
ctx01200	Carbon metabolism	1/7	63/924	0.391034747866376	0.513290063329944	0.513290063329944	Clo1313_0554	1
ctx03010	Ribosome	1/7	67/924	0.410632050663955	0.513290063329944	0.513290063329944	Clo1313_2456	1
ctx00970	Aminoacyl-tRNA biosynthesis	1/7	86/924	0.496515199377358	0.563068546692936	0.563068546692936	Clo1313_2723	1
ctx01110	Biosynthesis of secondary metabolites	2/7	220/924	0.525530643580074	0.563068546692936	0.563068546692936	Clo1313_0605/Clo1313_1878	2
ctx01100	Metabolic pathways	3/7	496/924	0.830202421648985	0.830202421648985	0.830202421648985	Clo1313_0605/Clo1313_0554/Clo1313_1878	3
