ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx00250	Alanine, aspartate and glutamate metabolism	3/17	22/924	0.00642536300256546	0.10073130097188	0.0837102224143046	Clo1313_2054/Clo1313_1009/Clo1313_1268	3
ctx03070	Bacterial secretion system	2/17	10/924	0.0131551471450825	0.10073130097188	0.0837102224143046	Clo1313_1291/Clo1313_0307	2
ctx00290	Valine, leucine and isoleucine biosynthesis	2/17	11/924	0.0159049422587179	0.10073130097188	0.0837102224143046	Clo1313_2883/Clo1313_2882	2
ctx03060	Protein export	2/17	16/924	0.0328720242048018	0.156142114972808	0.129757990282112	Clo1313_1291/Clo1313_0307	2
ctx01210	2-Oxocarboxylic acid metabolism	2/17	24/924	0.0693551852064082	0.25311615753786	0.21034583728908	Clo1313_2883/Clo1313_2882	2
ctx00550	Peptidoglycan biosynthesis	2/17	26/924	0.0799314181698504	0.25311615753786	0.21034583728908	Clo1313_1241/Clo1313_0214	2
ctx03010	Ribosome	3/17	67/924	0.119293890619744	0.323797703110734	0.269083963803934	Clo1313_0448/Clo1313_0310/Clo1313_0316	3
ctx00230	Purine metabolism	2/17	39/924	0.158605975746428	0.348732507516589	0.289805407908523	Clo1313_1549/Clo1313_1009	2
ctx02024	Quorum sensing	2/17	40/924	0.165189082507858	0.348732507516589	0.289805407908523	Clo1313_1291/Clo1313_0307	2
ctx00300	Lysine biosynthesis	1/17	15/924	0.244742843644472	0.465011402924496	0.386436068912324	Clo1313_1241	1
ctx00220	Arginine biosynthesis	1/17	18/924	0.28637444244487	0.494646764222957	0.411063792983066	Clo1313_2054	1
ctx01230	Biosynthesis of amino acids	3/17	111/924	0.334923718411084	0.530295887484216	0.440689103172479	Clo1313_2883/Clo1313_2054/Clo1313_2882	3
ctx00240	Pyrimidine metabolism	1/17	29/924	0.421276034715036	0.615711127660437	0.51167129722474	Clo1313_1268	1
ctx00970	Aminoacyl-tRNA biosynthesis	2/17	86/924	0.48011679956925	0.651587085129696	0.541485112296146	Clo1313_1434/Clo1313_2017	2
ctx00500	Starch and sucrose metabolism	1/17	45/924	0.575307697283154	0.687174153438793	0.571058853273235	Clo1313_1816	1
ctx01110	Biosynthesis of secondary metabolites	4/17	220/924	0.605281452718147	0.687174153438793	0.571058853273235	Clo1313_2883/Clo1313_2054/Clo1313_1009/Clo1313_2882	4
ctx01100	Metabolic pathways	9/17	496/924	0.622122351008249	0.687174153438793	0.571058853273235	Clo1313_1241/Clo1313_1549/Clo1313_2883/Clo1313_2054/Clo1313_1009/Clo1313_1816/Clo1313_0214/Clo1313_1268/Clo1313_2882	9
ctx02010	ABC transporters	1/17	55/924	0.651007092731488	0.687174153438793	0.571058853273235	Clo1313_0078	1
ctx02020	Two-component system	1/17	113/924	0.893362634610287	0.893362634610287	0.742406621559795	Clo1313_1816	1
