ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx00270	Cysteine and methionine metabolism	3/13	29/924	0.00644169475229706	0.154600674055129	0.149176089000564	Clo1313_2924/Clo1313_1581/Clo1313_1509	3
ctx01230	Biosynthesis of amino acids	5/13	111/924	0.0133264767979222	0.159917721575067	0.154306573449626	Clo1313_2924/Clo1313_1581/Clo1313_0652/Clo1313_0857/Clo1313_2094	5
ctx02020	Two-component system	4/13	113/924	0.0631486184170829	0.31819893278752	0.30703405795287	Clo1313_0188/Clo1313_0493/Clo1313_2196/Clo1313_1410	4
ctx01110	Biosynthesis of secondary metabolites	6/13	220/924	0.0638718768896969	0.31819893278752	0.30703405795287	Clo1313_0023/Clo1313_2924/Clo1313_1581/Clo1313_0652/Clo1313_0857/Clo1313_2094	6
ctx00620	Pyruvate metabolism	2/13	31/924	0.0675233143165822	0.31819893278752	0.30703405795287	Clo1313_0023/Clo1313_0857	2
ctx00010	Glycolysis / Gluconeogenesis	2/13	34/924	0.07954973319688	0.31819893278752	0.30703405795287	Clo1313_0023/Clo1313_2094	2
ctx00330	Arginine and proline metabolism	1/13	10/924	0.132718392298385	0.343041362355683	0.331004823325659	Clo1313_1509	1
ctx00633	Nitrotoluene degradation	1/13	10/924	0.132718392298385	0.343041362355683	0.331004823325659	Clo1313_0023	1
ctx00290	Valine, leucine and isoleucine biosynthesis	1/13	11/924	0.145053907506395	0.343041362355683	0.331004823325659	Clo1313_0857	1
ctx02030	Bacterial chemotaxis	2/13	50/924	0.153083608530463	0.343041362355683	0.331004823325659	Clo1313_2196/Clo1313_1410	2
ctx00670	One carbon pool by folate	1/13	12/924	0.157227291079688	0.343041362355683	0.331004823325659	Clo1313_1581	1
ctx00300	Lysine biosynthesis	1/13	15/924	0.192794100225209	0.350294226877487	0.338003201373014	Clo1313_0652	1
ctx01100	Metabolic pathways	9/13	496/924	0.198139295229756	0.350294226877487	0.338003201373014	Clo1313_0023/Clo1313_2924/Clo1313_1266/Clo1313_0188/Clo1313_1581/Clo1313_0652/Clo1313_0857/Clo1313_1509/Clo1313_2094	9
ctx00640	Propanoate metabolism	1/13	16/924	0.204338299011868	0.350294226877487	0.338003201373014	Clo1313_0023	1
ctx01200	Carbon metabolism	2/13	63/924	0.220374876242037	0.351540466325016	0.339205713120629	Clo1313_0023/Clo1313_2094	2
ctx00650	Butanoate metabolism	1/13	19/924	0.238062877167898	0.351540466325016	0.339205713120629	Clo1313_0023	1
ctx00020	Citrate cycle (TCA cycle)	1/13	20/924	0.249007830313553	0.351540466325016	0.339205713120629	Clo1313_0023	1
ctx03440	Homologous recombination	1/13	22/924	0.270463645469311	0.360618193959081	0.347964923995605	Clo1313_2052	1
ctx01210	2-Oxocarboxylic acid metabolism	1/13	24/924	0.29135237340394	0.368024050615503	0.355110926032503	Clo1313_0857	1
ctx00240	Pyrimidine metabolism	1/13	29/924	0.341182802364464	0.400859673341366	0.386794421645177	Clo1313_1266	1
ctx00680	Methane metabolism	1/13	30/924	0.350752214173695	0.400859673341366	0.386794421645177	Clo1313_0023	1
ctx00520	Amino sugar and nucleotide sugar metabolism	1/13	44/924	0.47193312231546	0.511645731704863	0.493693249890657	Clo1313_0188	1
ctx01120	Microbial metabolism in diverse environments	2/13	114/924	0.490327159550494	0.511645731704863	0.493693249890657	Clo1313_0023/Clo1313_2094	2
ctx02010	ABC transporters	1/13	55/924	0.552101796540912	0.552101796540912	0.532729803679827	Clo1313_0493	1
