ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx00630	Glyoxylate and dicarboxylate metabolism	2/15	14/924	0.0200112786488274	0.179930381314396	0.143944305051517	Clo1313_1068/Clo1313_2303	2
ctx00300	Lysine biosynthesis	2/15	15/924	0.0228739526157734	0.179930381314396	0.143944305051517	Clo1313_0873/Clo1313_1938	2
ctx01230	Biosynthesis of amino acids	5/15	111/924	0.025516295278077	0.179930381314396	0.143944305051517	Clo1313_2303/Clo1313_0873/Clo1313_0184/Clo1313_1938/Clo1313_1340	5
ctx00260	Glycine, serine and threonine metabolism	2/15	19/924	0.0358790046514617	0.179930381314396	0.143944305051517	Clo1313_0873/Clo1313_1938	2
ctx02030	Bacterial chemotaxis	3/15	50/924	0.0428161066529499	0.179930381314396	0.143944305051517	Clo1313_0406/Clo1313_0077/Clo1313_2958	3
ctx01110	Biosynthesis of secondary metabolites	7/15	220/924	0.043183291515455	0.179930381314396	0.143944305051517	Clo1313_1068/Clo1313_1390/Clo1313_0873/Clo1313_0184/Clo1313_1280/Clo1313_1938/Clo1313_1340	7
ctx00270	Cysteine and methionine metabolism	2/15	29/924	0.0775780423614449	0.277064437005161	0.221651549604128	Clo1313_0873/Clo1313_1938	2
ctx02020	Two-component system	4/15	113/924	0.0995703980184848	0.28377494874321	0.227019958994568	Clo1313_2852/Clo1313_2303/Clo1313_0406/Clo1313_2958	4
ctx01120	Microbial metabolism in diverse environments	4/15	114/924	0.102158981547556	0.28377494874321	0.227019958994568	Clo1313_2303/Clo1313_0873/Clo1313_0184/Clo1313_1938	4
ctx00561	Glycerolipid metabolism	1/15	10/924	0.151664448335678	0.315967600699328	0.252774080559463	Clo1313_1280	1
ctx00900	Terpenoid backbone biosynthesis	1/15	10/924	0.151664448335678	0.315967600699328	0.252774080559463	Clo1313_1390	1
ctx00910	Nitrogen metabolism	1/15	10/924	0.151664448335678	0.315967600699328	0.252774080559463	Clo1313_2303	1
ctx00670	One carbon pool by folate	1/15	12/924	0.179295673807571	0.320170846084948	0.256136676867959	Clo1313_2897	1
ctx00760	Nicotinate and nicotinamide metabolism	1/15	12/924	0.179295673807571	0.320170846084948	0.256136676867959	Clo1313_1016	1
ctx00030	Pentose phosphate pathway	1/15	15/924	0.219171596063497	0.341259637094362	0.273007709675489	Clo1313_0184	1
ctx01100	Metabolic pathways	10/15	496/924	0.226334775034761	0.341259637094362	0.273007709675489	Clo1313_1016/Clo1313_1068/Clo1313_2303/Clo1313_1390/Clo1313_0873/Clo1313_0184/Clo1313_1280/Clo1313_1938/Clo1313_1340/Clo1313_0217	10
ctx00051	Fructose and mannose metabolism	1/15	16/924	0.232056553224166	0.341259637094362	0.273007709675489	Clo1313_0184	1
ctx00220	Arginine biosynthesis	1/15	18/924	0.257233314808014	0.357268492788908	0.285814794231126	Clo1313_2303	1
ctx00250	Alanine, aspartate and glutamate metabolism	1/15	22/924	0.305292646132289	0.401700850174065	0.321360680139252	Clo1313_2303	1
ctx01210	2-Oxocarboxylic acid metabolism	1/15	24/924	0.328218701723062	0.410273377153827	0.328218701723062	Clo1313_0873	1
ctx00400	Phenylalanine, tyrosine and tryptophan biosynthesis	1/15	26/924	0.350437052411346	0.417186967156365	0.333749573725092	Clo1313_1340	1
ctx00520	Amino sugar and nucleotide sugar metabolism	1/15	44/924	0.521737700103906	0.592883750118074	0.47430700009446	Clo1313_0217	1
ctx02010	ABC transporters	1/15	55/924	0.604579272689548	0.657151383358204	0.525721106686564	Clo1313_0077	1
ctx01200	Carbon metabolism	1/15	63/924	0.656191220025373	0.683532520859763	0.546826016687811	Clo1313_0184	1
ctx00970	Aminoacyl-tRNA biosynthesis	1/15	86/924	0.771724353840904	0.771724353840904	0.617379483072723	Clo1313_2897	1
