GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0007165	signal transduction	80	6	1.48	0.0023
GO:0046939	nucleotide phosphorylation	18	3	0.33	0.0037
GO:0048518	positive regulation of biological proces...	18	3	0.33	0.0037
GO:0009132	nucleoside diphosphate metabolic process	20	3	0.37	0.0051
GO:0009201	ribonucleoside triphosphate biosynthetic...	26	3	0.48	0.0108
GO:0044085	cellular component biogenesis	112	6	2.07	0.0125
GO:0009142	nucleoside triphosphate biosynthetic pro...	29	3	0.54	0.0146
GO:0010604	positive regulation of macromolecule met...	11	2	0.2	0.0162
GO:0009893	positive regulation of metabolic process	11	2	0.2	0.0162
GO:0010628	positive regulation of gene expression	11	2	0.2	0.0162
GO:0009220	pyrimidine ribonucleotide biosynthetic p...	12	2	0.22	0.0192
GO:0048522	positive regulation of cellular process	12	2	0.22	0.0192
GO:0046132	pyrimidine ribonucleoside biosynthetic p...	13	2	0.24	0.0225
GO:0046134	pyrimidine nucleoside biosynthetic proce...	13	2	0.24	0.0225
GO:0044248	cellular catabolic process	95	5	1.76	0.0253
GO:0009218	pyrimidine ribonucleotide metabolic proc...	14	2	0.26	0.0260
GO:0065009	regulation of molecular function	15	2	0.28	0.0296
GO:0046131	pyrimidine ribonucleoside metabolic proc...	15	2	0.28	0.0296
GO:0006165	nucleoside diphosphate phosphorylation	16	2	0.3	0.0335
GO:0044087	regulation of cellular component biogene...	16	2	0.3	0.0335
GO:0006213	pyrimidine nucleoside metabolic process	16	2	0.3	0.0335
GO:0019219	regulation of nucleobase-containing comp...	71	4	1.31	0.0372
GO:0009252	peptidoglycan biosynthetic process	17	2	0.31	0.0375
GO:0006023	aminoglycan biosynthetic process	17	2	0.31	0.0375
GO:0006024	glycosaminoglycan biosynthetic process	17	2	0.31	0.0375
GO:0009185	ribonucleoside diphosphate metabolic pro...	18	2	0.33	0.0418
GO:1901137	carbohydrate derivative biosynthetic pro...	111	5	2.06	0.0461
GO:0006221	pyrimidine nucleotide biosynthetic proce...	19	2	0.35	0.0462
GO:0030203	glycosaminoglycan metabolic process	19	2	0.35	0.0462
GO:0000270	peptidoglycan metabolic process	19	2	0.35	0.0462
GO:0065003	protein-containing complex assembly	46	3	0.85	0.0496
GO:0070589	cellular component macromolecule biosynt...	20	2	0.37	0.0507
GO:0044038	cell wall macromolecule biosynthetic pro...	20	2	0.37	0.0507
GO:0006022	aminoglycan metabolic process	20	2	0.37	0.0507
GO:0035556	intracellular signal transduction	47	3	0.87	0.0523
GO:0034645	cellular macromolecule biosynthetic proc...	239	8	4.43	0.0536
GO:0071840	cellular component organization or bioge...	155	6	2.87	0.0545
GO:0070887	cellular response to chemical stimulus	21	2	0.39	0.0554
GO:0009273	peptidoglycan-based cell wall biogenesis	21	2	0.39	0.0554
GO:0009059	macromolecule biosynthetic process	244	8	4.52	0.0598
GO:0042546	cell wall biogenesis	22	2	0.41	0.0603
GO:0044260	cellular macromolecule metabolic process	390	11	7.22	0.0641
GO:0006220	pyrimidine nucleotide metabolic process	23	2	0.43	0.0653
GO:0051171	regulation of nitrogen compound metaboli...	85	4	1.57	0.0655
GO:0034404	nucleobase-containing small molecule bio...	85	4	1.57	0.0655
GO:0040007	growth	123	5	2.28	0.0672
GO:0031323	regulation of cellular metabolic process	86	4	1.59	0.0678
GO:0009145	purine nucleoside triphosphate biosynthe...	24	2	0.44	0.0705
GO:0009206	purine ribonucleoside triphosphate biosy...	24	2	0.44	0.0705
GO:0080090	regulation of primary metabolic process	88	4	1.63	0.0727
GO:0051704	multi-organism process	25	2	0.46	0.0758
GO:0009056	catabolic process	129	5	2.39	0.0795
GO:0043933	protein-containing complex subunit organ...	56	3	1.04	0.0805
GO:0044271	cellular nitrogen compound biosynthetic ...	355	10	6.57	0.0826
GO:0019222	regulation of metabolic process	93	4	1.72	0.0857
GO:0072528	pyrimidine-containing compound biosynthe...	27	2	0.5	0.0867
GO:0009166	nucleotide catabolic process	59	3	1.09	0.0911
GO:1901292	nucleoside phosphate catabolic process	59	3	1.09	0.0911
GO:1901566	organonitrogen compound biosynthetic pro...	316	9	5.85	0.0973
GO:0006468	protein phosphorylation	29	2	0.54	0.0982
GO:0042455	ribonucleoside biosynthetic process	29	2	0.54	0.0982
GO:0032502	developmental process	29	2	0.54	0.0982
GO:0042221	response to chemical	62	3	1.15	0.1023
