GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0032555	purine ribonucleotide binding	280	9	4.03	0.0082
GO:0008144	drug binding	293	9	4.22	0.0113
GO:0005524	ATP binding	244	8	3.52	0.0128
GO:0032559	adenyl ribonucleotide binding	245	8	3.53	0.0131
GO:0030554	adenyl nucleotide binding	247	8	3.56	0.0138
GO:0035639	purine ribonucleoside triphosphate bindi...	272	8	3.92	0.0245
GO:0043168	anion binding	345	9	4.97	0.0333
GO:0016887	ATPase activity	89	4	1.28	0.0337
GO:0043167	ion binding	507	11	7.3	0.0580
GO:0017111	nucleoside-triphosphatase activity	128	4	1.84	0.1030
GO:0016462	pyrophosphatase activity	135	4	1.94	0.1198
GO:0016817	hydrolase activity, acting on acid anhyd...	136	4	1.96	0.1223
GO:0016818	hydrolase activity, acting on acid anhyd...	136	4	1.96	0.1223
GO:0046873	metal ion transmembrane transporter acti...	10	1	0.14	0.1356
GO:0008649	rRNA methyltransferase activity	11	1	0.16	0.1481
GO:0003690	double-stranded DNA binding	13	1	0.19	0.1727
GO:0140102	catalytic activity, acting on a rRNA	14	1	0.2	0.1848
GO:0008173	RNA methyltransferase activity	15	1	0.22	0.1967
GO:0008757	S-adenosylmethionine-dependent methyltra...	20	1	0.29	0.2537
GO:0060089	molecular transducer activity	23	1	0.33	0.2860
GO:0022890	inorganic cation transmembrane transport...	23	1	0.33	0.2860
GO:0008324	cation transmembrane transporter activit...	24	1	0.35	0.2965
GO:0004519	endonuclease activity	25	1	0.36	0.3069
GO:0043492	ATPase activity, coupled to movement of ...	27	1	0.39	0.3271
GO:0042626	ATPase activity, coupled to transmembran...	27	1	0.39	0.3271
GO:0015399	primary active transmembrane transporter...	30	1	0.43	0.3565
GO:0015405	P-P-bond-hydrolysis-driven transmembrane...	30	1	0.43	0.3565
GO:0015318	inorganic molecular entity transmembrane...	30	1	0.43	0.3565
GO:0015075	ion transmembrane transporter activity	31	1	0.45	0.3660
GO:0022804	active transmembrane transporter activit...	32	1	0.46	0.3754
GO:0016787	hydrolase activity	355	6	5.11	0.4059
GO:0016879	ligase activity, forming carbon-nitrogen...	39	1	0.56	0.4375
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	39	1	0.56	0.4375
GO:0004518	nuclease activity	40	1	0.58	0.4459
GO:0016779	nucleotidyltransferase activity	42	1	0.61	0.4623
GO:0016773	phosphotransferase activity, alcohol gro...	44	1	0.63	0.4782
GO:0022857	transmembrane transporter activity	45	1	0.65	0.4860
GO:0019001	guanyl nucleotide binding	45	1	0.65	0.4860
GO:0032561	guanyl ribonucleotide binding	45	1	0.65	0.4860
GO:0016798	hydrolase activity, acting on glycosyl b...	46	1	0.66	0.4937
GO:0016772	transferase activity, transferring phosp...	118	2	1.7	0.5196
GO:0042623	ATPase activity, coupled	51	1	0.73	0.5306
GO:0008233	peptidase activity	51	1	0.73	0.5306
GO:0005215	transporter activity	52	1	0.75	0.5377
GO:0008168	methyltransferase activity	60	1	0.86	0.5907
GO:0003677	DNA binding	134	2	1.93	0.5923
GO:0016741	transferase activity, transferring one-c...	68	1	0.98	0.6380
GO:0016788	hydrolase activity, acting on ester bond...	70	1	1.01	0.6490
GO:0016301	kinase activity	72	1	1.04	0.6597
GO:0140098	catalytic activity, acting on RNA	79	1	1.14	0.6947
GO:0046872	metal ion binding	241	3	3.47	0.7072
GO:0005515	protein binding	83	1	1.2	0.7131
GO:0016874	ligase activity	84	1	1.21	0.7176
GO:0043169	cation binding	246	3	3.54	0.7217
GO:0140096	catalytic activity, acting on a protein	103	1	1.48	0.7907
GO:0016740	transferase activity	331	3	4.77	0.8967
GO:0016491	oxidoreductase activity	153	1	2.2	0.9073
GO:0003676	nucleic acid binding	258	2	3.72	0.9147
GO:0005488	binding	780	12	11.24	0.9176
GO:0003824	catalytic activity	913	11	13.15	0.9332
GO:1901265	nucleoside phosphate binding	338	9	4.87	1.0000
GO:0032553	ribonucleotide binding	295	9	4.25	1.0000
GO:0036094	small molecule binding	382	9	5.5	1.0000
GO:0097159	organic cyclic compound binding	545	9	7.85	1.0000
GO:0017076	purine nucleotide binding	282	9	4.06	1.0000
GO:1901363	heterocyclic compound binding	545	9	7.85	1.0000
GO:0003674	molecular_function	1180	17	17	1.0000
GO:0000166	nucleotide binding	338	9	4.87	1.0000
GO:0097367	carbohydrate derivative binding	306	9	4.41	1.0000
GO:0000049	tRNA binding	18	0	0.26	1.0000
GO:0000155	phosphorelay sensor kinase activity	14	0	0.2	1.0000
GO:0000287	magnesium ion binding	41	0	0.59	1.0000
GO:0001871	pattern binding	22	0	0.32	1.0000
GO:0001882	nucleoside binding	57	0	0.82	1.0000
GO:0001883	purine nucleoside binding	54	0	0.78	1.0000
GO:0003678	DNA helicase activity	13	0	0.19	1.0000
GO:0003700	DNA-binding transcription factor activit...	22	0	0.32	1.0000
GO:0003723	RNA binding	110	0	1.58	1.0000
GO:0003735	structural constituent of ribosome	49	0	0.71	1.0000
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	13	0	0.19	1.0000
GO:0003924	GTPase activity	23	0	0.33	1.0000
GO:0003954	NADH dehydrogenase activity	10	0	0.14	1.0000
GO:0004175	endopeptidase activity	21	0	0.3	1.0000
GO:0004222	metalloendopeptidase activity	10	0	0.14	1.0000
GO:0004386	helicase activity	23	0	0.33	1.0000
GO:0004527	exonuclease activity	15	0	0.22	1.0000
GO:0004536	deoxyribonuclease activity	10	0	0.14	1.0000
GO:0004672	protein kinase activity	26	0	0.37	1.0000
GO:0004673	protein histidine kinase activity	16	0	0.23	1.0000
GO:0004812	aminoacyl-tRNA ligase activity	26	0	0.37	1.0000
GO:0004888	transmembrane signaling receptor activit...	12	0	0.17	1.0000
GO:0005198	structural molecule activity	56	0	0.81	1.0000
GO:0005506	iron ion binding	15	0	0.22	1.0000
GO:0005509	calcium ion binding	12	0	0.17	1.0000
GO:0005525	GTP binding	34	0	0.49	1.0000
GO:0008080	N-acetyltransferase activity	14	0	0.2	1.0000
GO:0008094	DNA-dependent ATPase activity	18	0	0.26	1.0000
GO:0008135	translation factor activity, RNA binding	19	0	0.27	1.0000
GO:0008236	serine-type peptidase activity	15	0	0.22	1.0000
GO:0008237	metallopeptidase activity	13	0	0.19	1.0000
