GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0016810	hydrolase activity, acting on carbon-nit...	30	3	0.43	0.0079
GO:0005515	protein binding	83	4	1.2	0.0267
GO:0016491	oxidoreductase activity	153	5	2.2	0.0579
GO:0016616	oxidoreductase activity, acting on the C...	30	2	0.43	0.0671
GO:0016614	oxidoreductase activity, acting on CH-OH...	31	2	0.45	0.0711
GO:0016853	isomerase activity	45	2	0.65	0.1347
GO:0043022	ribosome binding	10	1	0.14	0.1356
GO:0030145	manganese ion binding	10	1	0.14	0.1356
GO:0043021	ribonucleoprotein complex binding	13	1	0.19	0.1727
GO:0015078	proton transmembrane transporter activit...	13	1	0.19	0.1727
GO:0050661	NADP binding	15	1	0.22	0.1967
GO:0005506	iron ion binding	15	1	0.22	0.1967
GO:0016836	hydro-lyase activity	15	1	0.22	0.1967
GO:0015077	monovalent inorganic cation transmembran...	15	1	0.22	0.1967
GO:0044877	protein-containing complex binding	15	1	0.22	0.1967
GO:0016835	carbon-oxygen lyase activity	22	1	0.32	0.2754
GO:0060089	molecular transducer activity	23	1	0.33	0.2860
GO:0022890	inorganic cation transmembrane transport...	23	1	0.33	0.2860
GO:0008324	cation transmembrane transporter activit...	24	1	0.35	0.2965
GO:0046914	transition metal ion binding	78	2	1.12	0.3112
GO:0015318	inorganic molecular entity transmembrane...	30	1	0.43	0.3565
GO:0015075	ion transmembrane transporter activity	31	1	0.45	0.3660
GO:0019842	vitamin binding	33	1	0.48	0.3846
GO:0016757	transferase activity, transferring glyco...	41	1	0.59	0.4541
GO:0046872	metal ion binding	241	4	3.47	0.4693
GO:0022857	transmembrane transporter activity	45	1	0.65	0.4860
GO:0043169	cation binding	246	4	3.54	0.4870
GO:0051540	metal cluster binding	47	1	0.68	0.5013
GO:0051536	iron-sulfur cluster binding	47	1	0.68	0.5013
GO:0042623	ATPase activity, coupled	51	1	0.73	0.5306
GO:0005215	transporter activity	52	1	0.75	0.5377
GO:0032550	purine ribonucleoside binding	54	1	0.78	0.5515
GO:0001883	purine nucleoside binding	54	1	0.78	0.5515
GO:0032549	ribonucleoside binding	57	1	0.82	0.5716
GO:0001882	nucleoside binding	57	1	0.82	0.5716
GO:0003824	catalytic activity	913	14	13.15	0.5846
GO:0016787	hydrolase activity	355	7	5.11	0.5908
GO:0003677	DNA binding	134	2	1.93	0.5923
GO:0016829	lyase activity	61	1	0.88	0.5969
GO:0048037	cofactor binding	140	2	2.02	0.6177
GO:0050662	coenzyme binding	81	1	1.17	0.7040
GO:0016887	ATPase activity	89	1	1.28	0.7388
GO:0003676	nucleic acid binding	258	3	3.72	0.7545
GO:0140096	catalytic activity, acting on a protein	103	1	1.48	0.7907
GO:0003723	RNA binding	110	1	1.58	0.8128
GO:0005488	binding	780	10	11.24	0.8164
GO:0017111	nucleoside-triphosphatase activity	128	1	1.84	0.8600
GO:0016462	pyrophosphatase activity	135	1	1.94	0.8751
GO:0097159	organic cyclic compound binding	545	6	7.85	0.8761
GO:1901363	heterocyclic compound binding	545	6	7.85	0.8761
GO:0016817	hydrolase activity, acting on acid anhyd...	136	1	1.96	0.8772
GO:0016818	hydrolase activity, acting on acid anhyd...	136	1	1.96	0.8772
GO:0043167	ion binding	507	5	7.3	0.9194
GO:0036094	small molecule binding	382	3	5.5	0.9490
GO:0008144	drug binding	293	2	4.22	0.9495
GO:0016740	transferase activity	331	2	4.77	0.9725
GO:1901265	nucleoside phosphate binding	338	2	4.87	0.9755
GO:0000166	nucleotide binding	338	2	4.87	0.9755
GO:0043168	anion binding	345	2	4.97	0.9782
GO:0005524	ATP binding	244	1	3.52	0.9811
GO:0032559	adenyl ribonucleotide binding	245	1	3.53	0.9814
GO:0030554	adenyl nucleotide binding	247	1	3.56	0.9821
GO:0035639	purine ribonucleoside triphosphate bindi...	272	1	3.92	0.9888
GO:0032555	purine ribonucleotide binding	280	1	4.03	0.9904
GO:0017076	purine nucleotide binding	282	1	4.06	0.9907
GO:0032553	ribonucleotide binding	295	1	4.25	0.9928
GO:0097367	carbohydrate derivative binding	306	1	4.41	0.9942
GO:0003674	molecular_function	1180	17	17	1.0000
GO:0000049	tRNA binding	18	0	0.26	1.0000
GO:0000155	phosphorelay sensor kinase activity	14	0	0.2	1.0000
GO:0000287	magnesium ion binding	41	0	0.59	1.0000
GO:0001871	pattern binding	22	0	0.32	1.0000
GO:0003678	DNA helicase activity	13	0	0.19	1.0000
GO:0003690	double-stranded DNA binding	13	0	0.19	1.0000
GO:0003700	DNA-binding transcription factor activit...	22	0	0.32	1.0000
GO:0003735	structural constituent of ribosome	49	0	0.71	1.0000
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	13	0	0.19	1.0000
GO:0003924	GTPase activity	23	0	0.33	1.0000
GO:0003954	NADH dehydrogenase activity	10	0	0.14	1.0000
GO:0004175	endopeptidase activity	21	0	0.3	1.0000
GO:0004222	metalloendopeptidase activity	10	0	0.14	1.0000
GO:0004386	helicase activity	23	0	0.33	1.0000
GO:0004518	nuclease activity	40	0	0.58	1.0000
GO:0004519	endonuclease activity	25	0	0.36	1.0000
GO:0004527	exonuclease activity	15	0	0.22	1.0000
GO:0004536	deoxyribonuclease activity	10	0	0.14	1.0000
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	39	0	0.56	1.0000
GO:0004672	protein kinase activity	26	0	0.37	1.0000
GO:0004673	protein histidine kinase activity	16	0	0.23	1.0000
GO:0004812	aminoacyl-tRNA ligase activity	26	0	0.37	1.0000
GO:0004888	transmembrane signaling receptor activit...	12	0	0.17	1.0000
GO:0005198	structural molecule activity	56	0	0.81	1.0000
GO:0005509	calcium ion binding	12	0	0.17	1.0000
GO:0005525	GTP binding	34	0	0.49	1.0000
GO:0008080	N-acetyltransferase activity	14	0	0.2	1.0000
GO:0008094	DNA-dependent ATPase activity	18	0	0.26	1.0000
GO:0008135	translation factor activity, RNA binding	19	0	0.27	1.0000
GO:0008168	methyltransferase activity	60	0	0.86	1.0000
GO:0008173	RNA methyltransferase activity	15	0	0.22	1.0000
GO:0008233	peptidase activity	51	0	0.73	1.0000
