GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0006355	regulation of transcription, DNA-templat...	62	3	0.86	0.050
GO:2001141	regulation of RNA biosynthetic process	63	3	0.88	0.052
GO:1903506	regulation of nucleic acid-templated tra...	63	3	0.88	0.052
GO:0016070	RNA metabolic process	160	5	2.22	0.058
GO:0051252	regulation of RNA metabolic process	66	3	0.92	0.058
GO:0006351	transcription, DNA-templated	70	3	0.97	0.068
GO:0019219	regulation of nucleobase-containing comp...	71	3	0.99	0.070
GO:0097659	nucleic acid-templated transcription	71	3	0.99	0.070
GO:0034655	nucleobase-containing compound catabolic...	72	3	1	0.072
GO:0044270	cellular nitrogen compound catabolic pro...	72	3	1	0.072
GO:0046700	heterocycle catabolic process	72	3	1	0.072
GO:0019439	aromatic compound catabolic process	73	3	1.01	0.075
GO:1901361	organic cyclic compound catabolic proces...	73	3	1.01	0.075
GO:2000112	regulation of cellular macromolecule bio...	73	3	1.01	0.075
GO:0031326	regulation of cellular biosynthetic proc...	75	3	1.04	0.080
GO:0010556	regulation of macromolecule biosynthetic...	75	3	1.04	0.080
GO:0032774	RNA biosynthetic process	75	3	1.04	0.080
GO:0009889	regulation of biosynthetic process	76	3	1.06	0.083
GO:0010468	regulation of gene expression	80	3	1.11	0.093
GO:0051171	regulation of nitrogen compound metaboli...	85	3	1.18	0.108
GO:0006139	nucleobase-containing compound metabolic...	377	8	5.24	0.110
GO:0031323	regulation of cellular metabolic process	86	3	1.19	0.110
GO:0080090	regulation of primary metabolic process	88	3	1.22	0.116
GO:0042454	ribonucleoside catabolic process	44	2	0.61	0.122
GO:0060255	regulation of macromolecule metabolic pr...	90	3	1.25	0.123
GO:0034656	nucleobase-containing small molecule cat...	45	2	0.62	0.126
GO:0009164	nucleoside catabolic process	45	2	0.62	0.126
GO:1901658	glycosyl compound catabolic process	45	2	0.62	0.126
GO:0031325	positive regulation of cellular metaboli...	10	1	0.14	0.131
GO:0043094	cellular metabolic compound salvage	10	1	0.14	0.131
GO:0097237	cellular response to toxic substance	10	1	0.14	0.131
GO:0046677	response to antibiotic	10	1	0.14	0.131
GO:0009112	nucleobase metabolic process	10	1	0.14	0.131
GO:0051173	positive regulation of nitrogen compound...	10	1	0.14	0.131
GO:0019222	regulation of metabolic process	93	3	1.29	0.132
GO:0044248	cellular catabolic process	95	3	1.32	0.138
GO:0031167	rRNA methylation	11	1	0.15	0.143
GO:0044265	cellular macromolecule catabolic process	11	1	0.15	0.143
GO:0009893	positive regulation of metabolic process	11	1	0.15	0.143
GO:0010628	positive regulation of gene expression	11	1	0.15	0.143
GO:0030031	cell projection assembly	11	1	0.15	0.143
GO:0010604	positive regulation of macromolecule met...	11	1	0.15	0.143
GO:1902679	negative regulation of RNA biosynthetic ...	12	1	0.17	0.155
GO:0006414	translational elongation	12	1	0.17	0.155
GO:0045892	negative regulation of transcription, DN...	12	1	0.17	0.155
GO:0048522	positive regulation of cellular process	12	1	0.17	0.155
GO:1903507	negative regulation of nucleic acid-temp...	12	1	0.17	0.155
GO:0043412	macromolecule modification	102	3	1.42	0.162
GO:1901136	carbohydrate derivative catabolic proces...	53	2	0.74	0.165
GO:0046132	pyrimidine ribonucleoside biosynthetic p...	13	1	0.18	0.167
GO:0046134	pyrimidine nucleoside biosynthetic proce...	13	1	0.18	0.167
GO:0051253	negative regulation of RNA metabolic pro...	13	1	0.18	0.167
GO:0034654	nucleobase-containing compound biosynthe...	218	5	3.03	0.168
GO:1901565	organonitrogen compound catabolic proces...	54	2	0.75	0.170
GO:0050790	regulation of catalytic activity	14	1	0.19	0.179
GO:0000154	rRNA modification	14	1	0.19	0.179
GO:0044282	small molecule catabolic process	57	2	0.79	0.185
GO:0046131	pyrimidine ribonucleoside metabolic proc...	15	1	0.21	0.190
GO:0000910	cytokinesis	15	1	0.21	0.190
GO:0043650	dicarboxylic acid biosynthetic process	15	1	0.21	0.190
GO:0065009	regulation of molecular function	15	1	0.21	0.190
GO:0030030	cell projection organization	15	1	0.21	0.190
GO:0051260	protein homooligomerization	15	1	0.21	0.190
GO:0046483	heterocycle metabolic process	423	8	5.88	0.192
GO:0044085	cellular component biogenesis	112	3	1.56	0.197
GO:0006725	cellular aromatic compound metabolic pro...	426	8	5.92	0.199
GO:0006464	cellular protein modification process	60	2	0.83	0.201
GO:0032259	methylation	60	2	0.83	0.201
GO:0036211	protein modification process	60	2	0.83	0.201
GO:0006213	pyrimidine nucleoside metabolic process	16	1	0.22	0.202
GO:0045934	negative regulation of nucleobase-contai...	16	1	0.22	0.202
GO:0042221	response to chemical	62	2	0.86	0.211
GO:0090304	nucleic acid metabolic process	235	5	3.26	0.211
GO:0022402	cell cycle process	17	1	0.24	0.213
GO:0009636	response to toxic substance	17	1	0.24	0.213
GO:1901360	organic cyclic compound metabolic proces...	433	8	6.01	0.214
GO:0051259	protein complex oligomerization	18	1	0.25	0.224
GO:0048518	positive regulation of biological proces...	18	1	0.25	0.224
GO:0010467	gene expression	242	5	3.36	0.230
GO:0050794	regulation of cellular process	181	4	2.51	0.234
GO:0001510	RNA methylation	19	1	0.26	0.235
GO:0022607	cellular component assembly	68	2	0.94	0.243
GO:0031327	negative regulation of cellular biosynth...	20	1	0.28	0.246
GO:0010558	negative regulation of macromolecule bio...	20	1	0.28	0.246
GO:0009890	negative regulation of biosynthetic proc...	20	1	0.28	0.246
GO:0042364	water-soluble vitamin biosynthetic proce...	20	1	0.28	0.246
