GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0051248	negative regulation of protein metabolic...	10	2	0.21	0.018
GO:0031325	positive regulation of cellular metaboli...	10	2	0.21	0.018
GO:0032269	negative regulation of cellular protein ...	10	2	0.21	0.018
GO:0051173	positive regulation of nitrogen compound...	10	2	0.21	0.018
GO:0009893	positive regulation of metabolic process	11	2	0.23	0.021
GO:0010628	positive regulation of gene expression	11	2	0.23	0.021
GO:0010604	positive regulation of macromolecule met...	11	2	0.23	0.021
GO:0048522	positive regulation of cellular process	12	2	0.26	0.025
GO:0022618	ribonucleoprotein complex assembly	13	2	0.28	0.029
GO:0034248	regulation of cellular amide metabolic p...	14	2	0.3	0.034
GO:0006417	regulation of translation	14	2	0.3	0.034
GO:0010608	posttranscriptional regulation of gene e...	14	2	0.3	0.034
GO:0071826	ribonucleoprotein complex subunit organi...	14	2	0.3	0.034
GO:0034622	cellular protein-containing complex asse...	16	2	0.34	0.043
GO:0022613	ribonucleoprotein complex biogenesis	38	3	0.81	0.044
GO:0032268	regulation of cellular protein metabolic...	17	2	0.36	0.049
GO:1901564	organonitrogen compound metabolic proces...	500	15	10.65	0.052
GO:0051246	regulation of protein metabolic process	18	2	0.38	0.054
GO:0048518	positive regulation of biological proces...	18	2	0.38	0.054
GO:0071704	organic substance metabolic process	760	20	16.19	0.056
GO:0031327	negative regulation of cellular biosynth...	20	2	0.43	0.065
GO:0010558	negative regulation of macromolecule bio...	20	2	0.43	0.065
GO:0009890	negative regulation of biosynthetic proc...	20	2	0.43	0.065
GO:0009132	nucleoside diphosphate metabolic process	20	2	0.43	0.065
GO:2000113	negative regulation of cellular macromol...	20	2	0.43	0.065
GO:0044238	primary metabolic process	716	19	15.25	0.069
GO:0006807	nitrogen compound metabolic process	665	18	14.16	0.071
GO:0072525	pyridine-containing compound biosyntheti...	22	2	0.47	0.077
GO:0010629	negative regulation of gene expression	23	2	0.49	0.084
GO:0072524	pyridine-containing compound metabolic p...	24	2	0.51	0.090
GO:0044267	cellular protein metabolic process	190	7	4.05	0.092
GO:0043170	macromolecule metabolic process	491	14	10.46	0.099
GO:0006412	translation	119	5	2.53	0.099
GO:0043043	peptide biosynthetic process	119	5	2.53	0.099
GO:0006518	peptide metabolic process	122	5	2.6	0.108
GO:0031324	negative regulation of cellular metaboli...	27	2	0.57	0.110
GO:0051172	negative regulation of nitrogen compound...	27	2	0.57	0.110
GO:0048523	negative regulation of cellular process	28	2	0.6	0.117
GO:0072330	monocarboxylic acid biosynthetic process	28	2	0.6	0.117
GO:0006396	RNA processing	58	3	1.24	0.121
GO:0009892	negative regulation of metabolic process	29	2	0.62	0.124
GO:0009142	nucleoside triphosphate biosynthetic pro...	29	2	0.62	0.124
