GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0050662	coenzyme binding	81	4	0.89	0.0092
GO:0008173	RNA methyltransferase activity	15	2	0.17	0.0109
GO:0008168	methyltransferase activity	60	3	0.66	0.0248
GO:0008324	cation transmembrane transporter activit...	24	2	0.26	0.0270
GO:0043492	ATPase activity, coupled to movement of ...	27	2	0.3	0.0337
GO:0042626	ATPase activity, coupled to transmembran...	27	2	0.3	0.0337
GO:0016741	transferase activity, transferring one-c...	68	3	0.75	0.0345
GO:0015405	P-P-bond-hydrolysis-driven transmembrane...	30	2	0.33	0.0410
GO:0015399	primary active transmembrane transporter...	30	2	0.33	0.0410
GO:0015075	ion transmembrane transporter activity	31	2	0.34	0.0435
GO:0022804	active transmembrane transporter activit...	32	2	0.35	0.0461
GO:0019842	vitamin binding	33	2	0.36	0.0488
GO:0140098	catalytic activity, acting on RNA	79	3	0.87	0.0507
GO:1901363	heterocyclic compound binding	545	9	6	0.0812
GO:0097159	organic cyclic compound binding	545	9	6	0.0812
GO:0022857	transmembrane transporter activity	45	2	0.5	0.0850
GO:0016853	isomerase activity	45	2	0.5	0.0850
GO:0036094	small molecule binding	382	7	4.21	0.0891
GO:0050660	flavin adenine dinucleotide binding	10	1	0.11	0.1052
GO:0016791	phosphatase activity	10	1	0.11	0.1052
GO:0042623	ATPase activity, coupled	51	2	0.56	0.1054
GO:0005215	transporter activity	52	2	0.57	0.1090
GO:0008649	rRNA methyltransferase activity	11	1	0.12	0.1152
GO:0019829	cation-transporting ATPase activity	12	1	0.13	0.1250
GO:0016740	transferase activity	331	6	3.65	0.1267
GO:0097747	RNA polymerase activity	13	1	0.14	0.1348
GO:0042625	ATPase coupled ion transmembrane transpo...	13	1	0.14	0.1348
GO:0034062	5'-3' RNA polymerase activity	13	1	0.14	0.1348
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	13	1	0.14	0.1348
GO:0042578	phosphoric ester hydrolase activity	14	1	0.15	0.1444
GO:0140102	catalytic activity, acting on a rRNA	14	1	0.15	0.1444
GO:0022853	active ion transmembrane transporter act...	14	1	0.15	0.1444
GO:0043168	anion binding	345	6	3.8	0.1488
GO:0008757	S-adenosylmethionine-dependent methyltra...	20	1	0.22	0.2002
GO:0051287	NAD binding	20	1	0.22	0.2002
GO:0022890	inorganic cation transmembrane transport...	23	1	0.25	0.2268
GO:0030170	pyridoxal phosphate binding	25	1	0.28	0.2441
GO:0070279	vitamin B6 binding	25	1	0.28	0.2441
GO:0004672	protein kinase activity	26	1	0.29	0.2526
GO:0016887	ATPase activity	89	2	0.98	0.2564
GO:0015318	inorganic molecular entity transmembrane...	30	1	0.33	0.2857
GO:0043167	ion binding	507	7	5.59	0.3007
GO:1901265	nucleoside phosphate binding	338	5	3.72	0.3048
GO:0000166	nucleotide binding	338	5	3.72	0.3048
GO:0140096	catalytic activity, acting on a protein	103	2	1.13	0.3158
GO:0000287	magnesium ion binding	41	1	0.45	0.3701
GO:0016779	nucleotidyltransferase activity	42	1	0.46	0.3772
GO:0016772	transferase activity, transferring phosp...	118	2	1.3	0.3791
GO:0140101	catalytic activity, acting on a tRNA	43	1	0.47	0.3844
GO:0016773	phosphotransferase activity, alcohol gro...	44	1	0.48	0.3914
GO:0003824	catalytic activity	913	11	10.06	0.4076
GO:0008144	drug binding	293	4	3.23	0.4100
GO:0017111	nucleoside-triphosphatase activity	128	2	1.41	0.4203
GO:0008233	peptidase activity	51	1	0.56	0.4386
GO:0016462	pyrophosphatase activity	135	2	1.49	0.4486
GO:0016817	hydrolase activity, acting on acid anhyd...	136	2	1.5	0.4525
GO:0016818	hydrolase activity, acting on acid anhyd...	136	2	1.5	0.4525
GO:0005524	ATP binding	244	3	2.69	0.5239
GO:0032559	adenyl ribonucleotide binding	245	3	2.7	0.5269
GO:0030554	adenyl nucleotide binding	247	3	2.72	0.5331
GO:0016788	hydrolase activity, acting on ester bond...	70	1	0.77	0.5503
GO:0016301	kinase activity	72	1	0.79	0.5608
GO:0005488	binding	780	10	8.59	0.5738
GO:0016787	hydrolase activity	355	4	3.91	0.5828
GO:0035639	purine ribonucleoside triphosphate bindi...	272	3	3	0.6067
GO:0032555	purine ribonucleotide binding	280	3	3.08	0.6289
GO:0017076	purine nucleotide binding	282	3	3.11	0.6343
GO:0032553	ribonucleotide binding	295	3	3.25	0.6687
GO:0097367	carbohydrate derivative binding	306	3	3.37	0.6962
GO:0046872	metal ion binding	241	2	2.66	0.7791
GO:0043169	cation binding	246	2	2.71	0.7898
GO:0003677	DNA binding	134	1	1.48	0.7931
GO:0003676	nucleic acid binding	258	2	2.84	0.8139
GO:0016491	oxidoreductase activity	153	1	1.69	0.8372
GO:0048037	cofactor binding	140	4	1.54	1.0000
GO:0003674	molecular_function	1180	13	13	1.0000
GO:0000049	tRNA binding	18	0	0.2	1.0000
GO:0000155	phosphorelay sensor kinase activity	14	0	0.15	1.0000
GO:0001871	pattern binding	22	0	0.24	1.0000
GO:0001882	nucleoside binding	57	0	0.63	1.0000
GO:0001883	purine nucleoside binding	54	0	0.59	1.0000
GO:0003678	DNA helicase activity	13	0	0.14	1.0000
GO:0003690	double-stranded DNA binding	13	0	0.14	1.0000
GO:0003700	DNA-binding transcription factor activit...	22	0	0.24	1.0000
GO:0003723	RNA binding	110	0	1.21	1.0000
GO:0003735	structural constituent of ribosome	49	0	0.54	1.0000
GO:0003924	GTPase activity	23	0	0.25	1.0000
GO:0003954	NADH dehydrogenase activity	10	0	0.11	1.0000
GO:0004175	endopeptidase activity	21	0	0.23	1.0000
GO:0004222	metalloendopeptidase activity	10	0	0.11	1.0000
GO:0004386	helicase activity	23	0	0.25	1.0000
GO:0004518	nuclease activity	40	0	0.44	1.0000
GO:0004519	endonuclease activity	25	0	0.28	1.0000
GO:0004527	exonuclease activity	15	0	0.17	1.0000
GO:0004536	deoxyribonuclease activity	10	0	0.11	1.0000
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	39	0	0.43	1.0000
GO:0004673	protein histidine kinase activity	16	0	0.18	1.0000
GO:0004812	aminoacyl-tRNA ligase activity	26	0	0.29	1.0000
GO:0004888	transmembrane signaling receptor activit...	12	0	0.13	1.0000
GO:0005198	structural molecule activity	56	0	0.62	1.0000
