GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0034030	ribonucleoside bisphosphate biosynthetic...	10	2	0.17	0.011
GO:0034033	purine nucleoside bisphosphate biosynthe...	10	2	0.17	0.011
GO:0033866	nucleoside bisphosphate biosynthetic pro...	10	2	0.17	0.011
GO:0034032	purine nucleoside bisphosphate metabolic...	12	2	0.2	0.016
GO:0033865	nucleoside bisphosphate metabolic proces...	12	2	0.2	0.016
GO:0033875	ribonucleoside bisphosphate metabolic pr...	12	2	0.2	0.016
GO:0034654	nucleobase-containing compound biosynthe...	218	8	3.63	0.016
GO:0006355	regulation of transcription, DNA-templat...	62	4	1.03	0.016
GO:1903506	regulation of nucleic acid-templated tra...	63	4	1.05	0.017
GO:2001141	regulation of RNA biosynthetic process	63	4	1.05	0.017
GO:0006979	response to oxidative stress	13	2	0.22	0.018
GO:0051252	regulation of RNA metabolic process	66	4	1.1	0.020
GO:0006351	transcription, DNA-templated	70	4	1.17	0.025
GO:0019219	regulation of nucleobase-containing comp...	71	4	1.18	0.026
GO:0097659	nucleic acid-templated transcription	71	4	1.18	0.026
GO:2000112	regulation of cellular macromolecule bio...	73	4	1.22	0.028
GO:0032774	RNA biosynthetic process	75	4	1.25	0.031
GO:0031326	regulation of cellular biosynthetic proc...	75	4	1.25	0.031
GO:0010556	regulation of macromolecule biosynthetic...	75	4	1.25	0.031
GO:0009889	regulation of biosynthetic process	76	4	1.27	0.033
GO:0016070	RNA metabolic process	160	6	2.67	0.038
GO:0010468	regulation of gene expression	80	4	1.33	0.038
GO:0018130	heterocycle biosynthetic process	255	8	4.25	0.041
GO:0019438	aromatic compound biosynthetic process	256	8	4.27	0.041
GO:0022900	electron transport chain	21	2	0.35	0.046
GO:0051171	regulation of nitrogen compound metaboli...	85	4	1.42	0.047
GO:0046483	heterocycle metabolic process	423	11	7.05	0.048
GO:0031323	regulation of cellular metabolic process	86	4	1.43	0.048
GO:1901362	organic cyclic compound biosynthetic pro...	264	8	4.4	0.049
GO:0006725	cellular aromatic compound metabolic pro...	426	11	7.1	0.051
GO:0009057	macromolecule catabolic process	52	3	0.87	0.051
GO:0080090	regulation of primary metabolic process	88	4	1.47	0.052
GO:0060255	regulation of macromolecule metabolic pr...	90	4	1.5	0.056
GO:1901360	organic cyclic compound metabolic proces...	433	11	7.22	0.057
GO:0006139	nucleobase-containing compound metabolic...	377	10	6.28	0.057
GO:0019222	regulation of metabolic process	93	4	1.55	0.062
GO:0006090	pyruvate metabolic process	25	2	0.42	0.063
GO:0016072	rRNA metabolic process	25	2	0.42	0.063
GO:0036211	protein modification process	60	3	1	0.073
GO:0032259	methylation	60	3	1	0.073
GO:0006464	cellular protein modification process	60	3	1	0.073
GO:0043412	macromolecule modification	102	4	1.7	0.082
GO:0006468	protein phosphorylation	29	2	0.48	0.082
GO:0006732	coenzyme metabolic process	64	3	1.07	0.086
GO:0044272	sulfur compound biosynthetic process	31	2	0.52	0.092
GO:1901137	carbohydrate derivative biosynthetic pro...	111	4	1.85	0.104
GO:0065007	biological regulation	205	6	3.42	0.107
GO:0000272	polysaccharide catabolic process	35	2	0.58	0.113
GO:0051186	cofactor metabolic process	78	3	1.3	0.135
GO:0034641	cellular nitrogen compound metabolic pro...	499	11	8.32	0.149
GO:0009225	nucleotide-sugar metabolic process	10	1	0.17	0.155
GO:0022411	cellular component disassembly	10	1	0.17	0.155
GO:0071806	protein transmembrane transport	10	1	0.17	0.155
GO:0032984	protein-containing complex disassembly	10	1	0.17	0.155
GO:0009165	nucleotide biosynthetic process	85	3	1.42	0.163
