GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0016763	transferase activity, transferring pento...	16	2	0.41	0.060
GO:0016757	transferase activity, transferring glyco...	41	3	1.04	0.083
GO:0017111	nucleoside-triphosphatase activity	128	6	3.25	0.097
GO:0003924	GTPase activity	23	2	0.58	0.114
GO:0016462	pyrophosphatase activity	135	6	3.43	0.118
GO:0016817	hydrolase activity, acting on acid anhyd...	136	6	3.46	0.121
GO:0016818	hydrolase activity, acting on acid anhyd...	136	6	3.46	0.121
GO:0042626	ATPase activity, coupled to transmembran...	27	2	0.69	0.148
GO:0043492	ATPase activity, coupled to movement of ...	27	2	0.69	0.148
GO:0015405	P-P-bond-hydrolysis-driven transmembrane...	30	2	0.76	0.176
GO:0015399	primary active transmembrane transporter...	30	2	0.76	0.176
GO:0022804	active transmembrane transporter activit...	32	2	0.81	0.194
GO:0005525	GTP binding	34	2	0.86	0.213
GO:0043022	ribosome binding	10	1	0.25	0.228
GO:0035639	purine ribonucleoside triphosphate bindi...	272	9	6.92	0.237
GO:0003677	DNA binding	134	5	3.41	0.248
GO:0016788	hydrolase activity, acting on ester bond...	70	3	1.78	0.261
GO:0032555	purine ribonucleotide binding	280	9	7.12	0.267
GO:0016787	hydrolase activity	355	11	9.03	0.271
GO:0017076	purine nucleotide binding	282	9	7.17	0.274
GO:0016301	kinase activity	72	3	1.83	0.275
GO:0043021	ribonucleoprotein complex binding	13	1	0.33	0.286
GO:0016811	hydrolase activity, acting on carbon-nit...	13	1	0.33	0.286
GO:0000155	phosphorelay sensor kinase activity	14	1	0.36	0.304
GO:0042578	phosphoric ester hydrolase activity	14	1	0.36	0.304
GO:0032561	guanyl ribonucleotide binding	45	2	1.14	0.319
GO:0022857	transmembrane transporter activity	45	2	1.14	0.319
GO:0019001	guanyl nucleotide binding	45	2	1.14	0.319
GO:0004527	exonuclease activity	15	1	0.38	0.322
GO:0016758	transferase activity, transferring hexos...	15	1	0.38	0.322
GO:0044877	protein-containing complex binding	15	1	0.38	0.322
GO:0032553	ribonucleotide binding	295	9	7.5	0.325
GO:0003676	nucleic acid binding	258	8	6.56	0.325
GO:0004673	protein histidine kinase activity	16	1	0.41	0.339
GO:1901265	nucleoside phosphate binding	338	10	8.59	0.347
GO:0000166	nucleotide binding	338	10	8.59	0.347
GO:0140097	catalytic activity, acting on DNA	48	2	1.22	0.347
GO:0016772	transferase activity, transferring phosp...	118	4	3	0.352
GO:0016775	phosphotransferase activity, nitrogenous...	17	1	0.43	0.356
GO:0097367	carbohydrate derivative binding	306	9	7.78	0.370
GO:0036094	small molecule binding	382	11	9.71	0.370
GO:0043168	anion binding	345	10	8.77	0.374
GO:0042623	ATPase activity, coupled	51	2	1.3	0.375
GO:0005215	transporter activity	52	2	1.32	0.385
GO:0008135	translation factor activity, RNA binding	19	1	0.48	0.389
GO:0051539	4 iron, 4 sulfur cluster binding	19	1	0.48	0.389
GO:0016887	ATPase activity	89	3	2.26	0.397
GO:0001883	purine nucleoside binding	54	2	1.37	0.403
GO:0032550	purine ribonucleoside binding	54	2	1.37	0.403
GO:0051287	NAD binding	20	1	0.51	0.405
GO:0005524	ATP binding	244	7	6.2	0.430
GO:0001882	nucleoside binding	57	2	1.45	0.431
GO:0032549	ribonucleoside binding	57	2	1.45	0.431
GO:0032559	adenyl ribonucleotide binding	245	7	6.23	0.434
GO:0016835	carbon-oxygen lyase activity	22	1	0.56	0.435
GO:0030554	adenyl nucleotide binding	247	7	6.28	0.444
GO:0004386	helicase activity	23	1	0.58	0.450
GO:0003824	catalytic activity	913	24	23.21	0.465
GO:0016829	lyase activity	61	2	1.55	0.466
GO:0008144	drug binding	293	8	7.45	0.477
GO:0004672	protein kinase activity	26	1	0.66	0.492
GO:0140110	transcription regulator activity	29	1	0.74	0.530
GO:0016810	hydrolase activity, acting on carbon-nit...	30	1	0.76	0.543
GO:0016616	oxidoreductase activity, acting on the C...	30	1	0.76	0.543
GO:0097159	organic cyclic compound binding	545	14	13.86	0.551
GO:1901363	heterocyclic compound binding	545	14	13.86	0.551
GO:0043167	ion binding	507	13	12.89	0.554
GO:0016614	oxidoreductase activity, acting on CH-OH...	31	1	0.79	0.555
GO:0016491	oxidoreductase activity	153	4	3.89	0.559
GO:0016746	transferase activity, transferring acyl ...	34	1	0.86	0.589
GO:0016740	transferase activity	331	8	8.42	0.637
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	39	1	0.99	0.640
GO:0016879	ligase activity, forming carbon-nitrogen...	39	1	0.99	0.640
GO:0016874	ligase activity	84	2	2.14	0.644
GO:0004518	nuclease activity	40	1	1.02	0.649
GO:0019843	rRNA binding	40	1	1.02	0.649
GO:0016779	nucleotidyltransferase activity	42	1	1.07	0.667
GO:0016773	phosphotransferase activity, alcohol gro...	44	1	1.12	0.685
GO:0016798	hydrolase activity, acting on glycosyl b...	46	1	1.17	0.701
GO:0005488	binding	780	19	19.83	0.703
GO:0051540	metal cluster binding	47	1	1.19	0.709
GO:0051536	iron-sulfur cluster binding	47	1	1.19	0.709
GO:0003735	structural constituent of ribosome	49	1	1.25	0.724
GO:0140096	catalytic activity, acting on a protein	103	2	2.62	0.754
GO:0005198	structural molecule activity	56	1	1.42	0.772
GO:0003723	RNA binding	110	2	2.8	0.787
GO:0008168	methyltransferase activity	60	1	1.53	0.795
GO:0016741	transferase activity, transferring one-c...	68	1	1.73	0.835
GO:0140098	catalytic activity, acting on RNA	79	1	2.01	0.878
GO:0050662	coenzyme binding	81	1	2.06	0.885
GO:0048037	cofactor binding	140	2	3.56	0.889
GO:0005515	protein binding	83	1	2.11	0.891
GO:0046872	metal ion binding	241	4	6.13	0.891
GO:0043169	cation binding	246	4	6.25	0.901
GO:0003674	molecular_function	1180	30	30	1.000
GO:0000049	tRNA binding	18	0	0.46	1.000
GO:0000287	magnesium ion binding	41	0	1.04	1.000
GO:0001871	pattern binding	22	0	0.56	1.000
GO:0003678	DNA helicase activity	13	0	0.33	1.000
