GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0044036	cell wall macromolecule metabolic proces...	31	6	0.92	0.00018
GO:0006413	translational initiation	10	3	0.3	0.00247
GO:0000272	polysaccharide catabolic process	35	4	1.04	0.01743
GO:0071702	organic substance transport	38	4	1.13	0.02308
GO:0051301	cell division	38	4	1.13	0.02308
GO:0046903	secretion	10	2	0.3	0.03301
GO:0046907	intracellular transport	10	2	0.3	0.03301
GO:0006605	protein targeting	10	2	0.3	0.03301
GO:0006886	intracellular protein transport	10	2	0.3	0.03301
GO:0009064	glutamine family amino acid metabolic pr...	26	3	0.77	0.03867
GO:0034613	cellular protein localization	11	2	0.33	0.03960
GO:0070727	cellular macromolecule localization	11	2	0.33	0.03960
GO:0051649	establishment of localization in cell	11	2	0.33	0.03960
GO:0009082	branched-chain amino acid biosynthetic p...	11	2	0.33	0.03960
GO:0006526	arginine biosynthetic process	11	2	0.33	0.03960
GO:0009081	branched-chain amino acid metabolic proc...	12	2	0.36	0.04666
GO:0006525	arginine metabolic process	12	2	0.36	0.04666
GO:0051641	cellular localization	13	2	0.39	0.05413
GO:0005976	polysaccharide metabolic process	51	4	1.51	0.05960
GO:0030243	cellulose metabolic process	14	2	0.41	0.06201
GO:0051273	beta-glucan metabolic process	14	2	0.41	0.06201
GO:0009057	macromolecule catabolic process	52	4	1.54	0.06325
GO:0006520	cellular amino acid metabolic process	126	7	3.73	0.06906
GO:0044275	cellular carbohydrate catabolic process	15	2	0.44	0.07025
GO:0071705	nitrogen compound transport	33	3	0.98	0.07055
GO:0016052	carbohydrate catabolic process	55	4	1.63	0.07487
GO:0009084	glutamine family amino acid biosynthetic...	16	2	0.47	0.07883
GO:0022604	regulation of cell morphogenesis	16	2	0.47	0.07883
GO:0008360	regulation of cell shape	16	2	0.47	0.07883
GO:0007049	cell cycle	35	3	1.04	0.08133
GO:0009252	peptidoglycan biosynthetic process	17	2	0.5	0.08772
GO:0006023	aminoglycan biosynthetic process	17	2	0.5	0.08772
GO:0006024	glycosaminoglycan biosynthetic process	17	2	0.5	0.08772
GO:1901566	organonitrogen compound biosynthetic pro...	316	15	9.36	0.09351
GO:0065008	regulation of biological quality	38	3	1.13	0.09877
GO:0032989	cellular component morphogenesis	19	2	0.56	0.10635
GO:0030203	glycosaminoglycan metabolic process	19	2	0.56	0.10635
GO:0000902	cell morphogenesis	19	2	0.56	0.10635
GO:0000270	peptidoglycan metabolic process	19	2	0.56	0.10635
GO:0022603	regulation of anatomical structure morph...	19	2	0.56	0.10635
GO:1901605	alpha-amino acid metabolic process	88	5	2.61	0.11190
GO:0070589	cellular component macromolecule biosynt...	20	2	0.59	0.11605
GO:0050793	regulation of developmental process	20	2	0.59	0.11605
GO:0044038	cell wall macromolecule biosynthetic pro...	20	2	0.59	0.11605
GO:0006073	cellular glucan metabolic process	20	2	0.59	0.11605
GO:0006022	aminoglycan metabolic process	20	2	0.59	0.11605
GO:0015031	protein transport	20	2	0.59	0.11605
GO:0043604	amide biosynthetic process	138	9	4.09	0.12226
GO:0033036	macromolecule localization	21	2	0.62	0.12596
GO:0009273	peptidoglycan-based cell wall biogenesis	21	2	0.62	0.12596
GO:0044042	glucan metabolic process	21	2	0.62	0.12596
GO:0008104	protein localization	21	2	0.62	0.12596
GO:0045184	establishment of protein localization	21	2	0.62	0.12596
GO:0042546	cell wall biogenesis	22	2	0.65	0.13607
GO:0019752	carboxylic acid metabolic process	181	8	5.36	0.15194
GO:1901607	alpha-amino acid biosynthetic process	71	4	2.1	0.15333
GO:0043436	oxoacid metabolic process	182	8	5.39	0.15552
GO:0015833	peptide transport	24	2	0.71	0.15683
GO:0006418	tRNA aminoacylation for protein translat...	24	2	0.71	0.15683
GO:0042886	amide transport	24	2	0.71	0.15683
GO:0048869	cellular developmental process	24	2	0.71	0.15683
GO:0009653	anatomical structure morphogenesis	24	2	0.71	0.15683
GO:0006082	organic acid metabolic process	184	8	5.45	0.16280
GO:0006412	translation	119	8	3.53	0.16475
GO:0043043	peptide biosynthetic process	119	8	3.53	0.16475
GO:0043038	amino acid activation	25	2	0.74	0.16743
GO:0043039	tRNA aminoacylation	25	2	0.74	0.16743
