GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0007154	cell communication	98	5	1.91	0.035
GO:0009084	glutamine family amino acid biosynthetic...	16	2	0.31	0.037
GO:0007165	signal transduction	80	4	1.56	0.063
GO:0023052	signaling	80	4	1.56	0.063
GO:0009605	response to external stimulus	52	3	1.01	0.076
GO:0006310	DNA recombination	24	2	0.47	0.077
GO:0006935	chemotaxis	25	2	0.49	0.083
GO:0009064	glutamine family amino acid metabolic pr...	26	2	0.51	0.088
GO:0042330	taxis	26	2	0.51	0.088
GO:0050896	response to stimulus	188	6	3.66	0.142
GO:0007049	cell cycle	35	2	0.68	0.146
GO:0051716	cellular response to stimulus	150	5	2.92	0.155
GO:0051301	cell division	38	2	0.74	0.167
GO:0009432	SOS response	10	1	0.19	0.179
GO:0019692	deoxyribose phosphate metabolic process	10	1	0.19	0.179
GO:0032392	DNA geometric change	10	1	0.19	0.179
GO:0006259	DNA metabolic process	78	3	1.52	0.189
GO:0065007	biological regulation	205	6	3.99	0.193
GO:0042255	ribosome assembly	11	1	0.21	0.195
GO:0006525	arginine metabolic process	12	1	0.23	0.211
GO:0006996	organelle organization	45	2	0.88	0.217
GO:0008652	cellular amino acid biosynthetic process	84	3	1.63	0.220
GO:0006520	cellular amino acid metabolic process	126	4	2.45	0.223
GO:0065003	protein-containing complex assembly	46	2	0.89	0.224
GO:0022618	ribonucleoprotein complex assembly	13	1	0.25	0.226
GO:0040011	locomotion	47	2	0.91	0.231
GO:0009130	pyrimidine nucleoside monophosphate bios...	14	1	0.27	0.242
GO:0016311	dephosphorylation	14	1	0.27	0.242
GO:0071826	ribonucleoprotein complex subunit organi...	14	1	0.27	0.242
GO:0050790	regulation of catalytic activity	14	1	0.27	0.242
GO:0051260	protein homooligomerization	15	1	0.29	0.257
GO:0043650	dicarboxylic acid biosynthetic process	15	1	0.29	0.257
GO:0009129	pyrimidine nucleoside monophosphate meta...	15	1	0.29	0.257
GO:0065009	regulation of molecular function	15	1	0.29	0.257
GO:0071103	DNA conformation change	16	1	0.31	0.271
GO:0034622	cellular protein-containing complex asse...	16	1	0.31	0.271
GO:0071973	bacterial-type flagellum-dependent cell ...	17	1	0.33	0.286
GO:0022402	cell cycle process	17	1	0.33	0.286
GO:0090304	nucleic acid metabolic process	235	6	4.57	0.297
