GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0016830	carbon-carbon lyase activity	25	2	0.3	0.034
GO:0004222	metalloendopeptidase activity	10	1	0.12	0.113
GO:0043022	ribosome binding	10	1	0.12	0.113
GO:0001883	purine nucleoside binding	54	2	0.64	0.132
GO:0032550	purine ribonucleoside binding	54	2	0.64	0.132
GO:0043565	sequence-specific DNA binding	12	1	0.14	0.134
GO:0001882	nucleoside binding	57	2	0.68	0.144
GO:0032549	ribonucleoside binding	57	2	0.68	0.144
GO:0043021	ribonucleoprotein complex binding	13	1	0.15	0.144
GO:0008237	metallopeptidase activity	13	1	0.15	0.144
GO:0016829	lyase activity	61	2	0.72	0.161
GO:0044877	protein-containing complex binding	15	1	0.18	0.165
GO:0008757	S-adenosylmethionine-dependent methyltra...	20	1	0.24	0.214
GO:0004175	endopeptidase activity	21	1	0.25	0.223
GO:0003700	DNA-binding transcription factor activit...	22	1	0.26	0.233
GO:0003924	GTPase activity	23	1	0.27	0.242
GO:0005515	protein binding	83	2	0.98	0.258
GO:0140110	transcription regulator activity	29	1	0.34	0.296
GO:0005525	GTP binding	34	1	0.4	0.337
GO:0140096	catalytic activity, acting on a protein	103	2	1.22	0.349
GO:0070011	peptidase activity, acting on L-amino ac...	39	1	0.46	0.377
GO:0000287	magnesium ion binding	41	1	0.49	0.392
GO:0035639	purine ribonucleoside triphosphate bindi...	272	4	3.23	0.409
GO:0019001	guanyl nucleotide binding	45	1	0.53	0.422
GO:0032561	guanyl ribonucleotide binding	45	1	0.53	0.422
GO:0032555	purine ribonucleotide binding	280	4	3.32	0.434
GO:0017076	purine nucleotide binding	282	4	3.35	0.440
GO:0017111	nucleoside-triphosphatase activity	128	2	1.52	0.459
GO:0008233	peptidase activity	51	1	0.61	0.463
GO:0032553	ribonucleotide binding	295	4	3.5	0.479
GO:0003677	DNA binding	134	2	1.59	0.484
GO:0016462	pyrophosphatase activity	135	2	1.6	0.488
GO:0016817	hydrolase activity, acting on acid anhyd...	136	2	1.61	0.493
GO:0016818	hydrolase activity, acting on acid anhyd...	136	2	1.61	0.493
GO:0097367	carbohydrate derivative binding	306	4	3.63	0.512
GO:0008168	methyltransferase activity	60	1	0.71	0.520
GO:0016741	transferase activity, transferring one-c...	68	1	0.81	0.566
GO:0005524	ATP binding	244	3	2.89	0.578
GO:0032559	adenyl ribonucleotide binding	245	3	2.91	0.581
GO:0030554	adenyl nucleotide binding	247	3	2.93	0.587
GO:0016301	kinase activity	72	1	0.85	0.588
GO:1901265	nucleoside phosphate binding	338	4	4.01	0.603
GO:0000166	nucleotide binding	338	4	4.01	0.603
GO:0043168	anion binding	345	4	4.09	0.622
GO:0016787	hydrolase activity	355	4	4.21	0.649
GO:0016887	ATPase activity	89	1	1.06	0.669
GO:1901363	heterocyclic compound binding	545	6	6.47	0.696
GO:0097159	organic cyclic compound binding	545	6	6.47	0.696
GO:0036094	small molecule binding	382	4	4.53	0.715
GO:0008144	drug binding	293	3	3.48	0.715
GO:0016772	transferase activity, transferring phosp...	118	1	1.4	0.773
GO:0043167	ion binding	507	5	6.02	0.793
GO:0005488	binding	780	8	9.25	0.841
GO:0003676	nucleic acid binding	258	2	3.06	0.846
GO:0003824	catalytic activity	913	9	10.83	0.927
GO:0016740	transferase activity	331	2	3.93	0.937
GO:0046872	metal ion binding	241	1	2.86	0.960
GO:0043169	cation binding	246	1	2.92	0.963
GO:0003674	molecular_function	1180	14	14	1.000
GO:0000049	tRNA binding	18	0	0.21	1.000
GO:0000155	phosphorelay sensor kinase activity	14	0	0.17	1.000
GO:0001871	pattern binding	22	0	0.26	1.000
GO:0003678	DNA helicase activity	13	0	0.15	1.000
GO:0003690	double-stranded DNA binding	13	0	0.15	1.000
GO:0003723	RNA binding	110	0	1.31	1.000
GO:0003735	structural constituent of ribosome	49	0	0.58	1.000
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	13	0	0.15	1.000
GO:0003954	NADH dehydrogenase activity	10	0	0.12	1.000
GO:0004386	helicase activity	23	0	0.27	1.000
GO:0004518	nuclease activity	40	0	0.47	1.000
GO:0004519	endonuclease activity	25	0	0.3	1.000
GO:0004527	exonuclease activity	15	0	0.18	1.000
GO:0004536	deoxyribonuclease activity	10	0	0.12	1.000
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	39	0	0.46	1.000
GO:0004672	protein kinase activity	26	0	0.31	1.000
GO:0004673	protein histidine kinase activity	16	0	0.19	1.000
GO:0004812	aminoacyl-tRNA ligase activity	26	0	0.31	1.000
GO:0004888	transmembrane signaling receptor activit...	12	0	0.14	1.000
GO:0005198	structural molecule activity	56	0	0.66	1.000
GO:0005215	transporter activity	52	0	0.62	1.000
GO:0005506	iron ion binding	15	0	0.18	1.000
GO:0005509	calcium ion binding	12	0	0.14	1.000
GO:0008080	N-acetyltransferase activity	14	0	0.17	1.000
