GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0098662	inorganic cation transmembrane transport	13	2	0.22	0.018
GO:0098660	inorganic ion transmembrane transport	14	2	0.23	0.021
GO:0000160	phosphorelay signal transduction system	43	3	0.72	0.032
GO:0098655	cation transmembrane transport	19	2	0.32	0.038
GO:0035556	intracellular signal transduction	47	3	0.78	0.040
GO:0034220	ion transmembrane transport	25	2	0.42	0.063
GO:0006812	cation transport	30	2	0.5	0.087
GO:0055085	transmembrane transport	71	3	1.18	0.109
GO:0065008	regulation of biological quality	38	2	0.63	0.130
GO:0006811	ion transport	40	2	0.67	0.141
GO:0007165	signal transduction	80	3	1.33	0.143
GO:0023052	signaling	80	3	1.33	0.143
GO:0009225	nucleotide-sugar metabolic process	10	1	0.17	0.155
GO:0032392	DNA geometric change	10	1	0.17	0.155
GO:0009082	branched-chain amino acid biosynthetic p...	11	1	0.18	0.170
GO:0042592	homeostatic process	11	1	0.18	0.170
GO:0023014	signal transduction by protein phosphory...	11	1	0.18	0.170
GO:0031167	rRNA methylation	11	1	0.18	0.170
GO:1903507	negative regulation of nucleic acid-temp...	12	1	0.2	0.184
GO:1902679	negative regulation of RNA biosynthetic ...	12	1	0.2	0.184
GO:0045892	negative regulation of transcription, DN...	12	1	0.2	0.184
GO:0015672	monovalent inorganic cation transport	12	1	0.2	0.184
GO:0009081	branched-chain amino acid metabolic proc...	12	1	0.2	0.184
GO:0006414	translational elongation	12	1	0.2	0.184
GO:0051253	negative regulation of RNA metabolic pro...	13	1	0.22	0.197
GO:0016311	dephosphorylation	14	1	0.23	0.211
GO:0000154	rRNA modification	14	1	0.23	0.211
GO:0007154	cell communication	98	3	1.63	0.219
GO:0030001	metal ion transport	15	1	0.25	0.224
GO:0051716	cellular response to stimulus	150	4	2.5	0.232
GO:0071555	cell wall organization	16	1	0.27	0.237
GO:0008360	regulation of cell shape	16	1	0.27	0.237
GO:0022604	regulation of cell morphogenesis	16	1	0.27	0.237
GO:0045229	external encapsulating structure organiz...	16	1	0.27	0.237
GO:0071103	DNA conformation change	16	1	0.27	0.237
GO:0045934	negative regulation of nucleobase-contai...	16	1	0.27	0.237
GO:0065007	biological regulation	205	5	3.42	0.245
GO:0009179	purine ribonucleoside diphosphate metabo...	17	1	0.28	0.250
GO:0009252	peptidoglycan biosynthetic process	17	1	0.28	0.250
GO:0009135	purine nucleoside diphosphate metabolic ...	17	1	0.28	0.250
GO:0006023	aminoglycan biosynthetic process	17	1	0.28	0.250
GO:0006024	glycosaminoglycan biosynthetic process	17	1	0.28	0.250
GO:0009185	ribonucleoside diphosphate metabolic pro...	18	1	0.3	0.263
GO:0071496	cellular response to external stimulus	18	1	0.3	0.263
GO:0031668	cellular response to extracellular stimu...	18	1	0.3	0.263
GO:0046939	nucleotide phosphorylation	18	1	0.3	0.263
GO:0051276	chromosome organization	18	1	0.3	0.263
GO:0006810	transport	109	3	1.82	0.270
GO:0001510	RNA methylation	19	1	0.32	0.275
GO:0030203	glycosaminoglycan metabolic process	19	1	0.32	0.275
GO:0000270	peptidoglycan metabolic process	19	1	0.32	0.275
GO:0022603	regulation of anatomical structure morph...	19	1	0.32	0.275
GO:0000902	cell morphogenesis	19	1	0.32	0.275
GO:0009991	response to extracellular stimulus	19	1	0.32	0.275
GO:0032989	cellular component morphogenesis	19	1	0.32	0.275
GO:0051234	establishment of localization	111	3	1.85	0.280
GO:0044038	cell wall macromolecule biosynthetic pro...	20	1	0.33	0.288
GO:0070589	cellular component macromolecule biosynt...	20	1	0.33	0.288
GO:2000113	negative regulation of cellular macromol...	20	1	0.33	0.288
GO:0009132	nucleoside diphosphate metabolic process	20	1	0.33	0.288
GO:0009890	negative regulation of biosynthetic proc...	20	1	0.33	0.288
GO:0050793	regulation of developmental process	20	1	0.33	0.288
GO:0010558	negative regulation of macromolecule bio...	20	1	0.33	0.288
GO:0031327	negative regulation of cellular biosynth...	20	1	0.33	0.288
GO:0006022	aminoglycan metabolic process	20	1	0.33	0.288
GO:1901068	guanosine-containing compound metabolic ...	20	1	0.33	0.288
