GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0098655	cation transmembrane transport	19	2	0.23	0.020
GO:0001510	RNA methylation	19	2	0.23	0.020
GO:0032259	methylation	60	3	0.72	0.031
GO:0034220	ion transmembrane transport	25	2	0.3	0.034
GO:0043414	macromolecule methylation	25	2	0.3	0.034
GO:0006812	cation transport	30	2	0.36	0.048
GO:0009451	RNA modification	40	2	0.48	0.081
GO:0006811	ion transport	40	2	0.48	0.081
GO:0034470	ncRNA processing	47	2	0.57	0.107
GO:0031167	rRNA methylation	11	1	0.13	0.125
GO:0006810	transport	109	3	1.31	0.136
GO:2000142	regulation of DNA-templated transcriptio...	12	1	0.14	0.136
GO:0043254	regulation of protein complex assembly	12	1	0.14	0.136
GO:0051234	establishment of localization	111	3	1.34	0.141
GO:0044085	cellular component biogenesis	112	3	1.35	0.144
GO:0006352	DNA-templated transcription, initiation	13	1	0.16	0.146
GO:0044282	small molecule catabolic process	57	2	0.69	0.147
GO:0006396	RNA processing	58	2	0.7	0.151
GO:0000154	rRNA modification	14	1	0.17	0.157
GO:0005996	monosaccharide metabolic process	14	1	0.17	0.157
GO:0050790	regulation of catalytic activity	14	1	0.17	0.157
GO:0065009	regulation of molecular function	15	1	0.18	0.167
GO:0044087	regulation of cellular component biogene...	16	1	0.19	0.177
GO:0009252	peptidoglycan biosynthetic process	17	1	0.2	0.187
GO:0006023	aminoglycan biosynthetic process	17	1	0.2	0.187
GO:0006024	glycosaminoglycan biosynthetic process	17	1	0.2	0.187
GO:0006508	proteolysis	69	2	0.83	0.199
GO:0051179	localization	132	3	1.59	0.205
GO:0000270	peptidoglycan metabolic process	19	1	0.23	0.207
GO:0030203	glycosaminoglycan metabolic process	19	1	0.23	0.207
GO:0055085	transmembrane transport	71	2	0.85	0.208
GO:0044038	cell wall macromolecule biosynthetic pro...	20	1	0.24	0.217
GO:0070589	cellular component macromolecule biosynt...	20	1	0.24	0.217
GO:0006022	aminoglycan metabolic process	20	1	0.24	0.217
GO:0009273	peptidoglycan-based cell wall biogenesis	21	1	0.25	0.226
GO:0034660	ncRNA metabolic process	76	2	0.91	0.231
GO:0006575	cellular modified amino acid metabolic p...	22	1	0.26	0.236
GO:0042546	cell wall biogenesis	22	1	0.26	0.236
GO:0006400	tRNA modification	22	1	0.26	0.236
GO:0006364	rRNA processing	23	1	0.28	0.245
GO:0016072	rRNA metabolic process	25	1	0.3	0.264
GO:0071840	cellular component organization or bioge...	155	3	1.87	0.283
