ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx01230	Biosynthesis of amino acids	4/6	111/924	0.00244972280134439	0.0172737773347195	0.0139868642386392	Clo1313_0422/Clo1313_2093/Clo1313_0421/Clo1313_0074	4
ctx00340	Histidine metabolism	2/6	13/924	0.00265750420534145	0.0172737773347195	0.0139868642386392	Clo1313_0422/Clo1313_0421	2
ctx01110	Biosynthesis of secondary metabolites	4/6	220/924	0.0312024883871145	0.13521078301083	0.109482415393384	Clo1313_0422/Clo1313_2093/Clo1313_0421/Clo1313_0074	4
ctx01200	Carbon metabolism	2/6	63/924	0.0574368131387735	0.186669642701014	0.15114950825993	Clo1313_2093/Clo1313_0074	2
ctx00030	Pentose phosphate pathway	1/6	15/924	0.0937778690363524	0.216145655412127	0.175016725030062	Clo1313_0074	1
ctx00051	Fructose and mannose metabolism	1/6	16/924	0.0997595332671355	0.216145655412127	0.175016725030062	Clo1313_2093	1
ctx00250	Alanine, aspartate and glutamate metabolism	1/6	22/924	0.134962873815947	0.234733927880129	0.190067957797676	Clo1313_0643	1
ctx01100	Metabolic pathways	5/6	496/924	0.146973068394645	0.234733927880129	0.190067957797676	Clo1313_0422/Clo1313_2093/Clo1313_0421/Clo1313_0643/Clo1313_0074	5
ctx01120	Microbial metabolism in diverse environments	2/6	114/924	0.162508103917013	0.234733927880129	0.190067957797676	Clo1313_2093/Clo1313_0074	2
ctx00010	Glycolysis / Gluconeogenesis	1/6	34/924	0.201935884243519	0.262516649516575	0.212564088677388	Clo1313_2093	1
ctx00230	Purine metabolism	1/6	39/924	0.228535683758891	0.270087626260508	0.218694434219035	Clo1313_0643	1
ctx02030	Bacterial chemotaxis	1/6	50/924	0.284463515151651	0.308168808080956	0.249529399255835	Clo1313_0405	1
ctx02020	Two-component system	1/6	113/924	0.543850955189185	0.543850955189185	0.440365145902175	Clo1313_0405	1
