GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0090407	organophosphate biosynthetic process	97	9	3.81	0.010
GO:0043414	macromolecule methylation	23	4	0.9	0.011
GO:0046483	heterocycle metabolic process	405	23	15.91	0.016
GO:0006725	cellular aromatic compound metabolic pro...	407	23	15.99	0.017
GO:1901607	alpha-amino acid biosynthetic process	71	7	2.79	0.017
GO:0044281	small molecule metabolic process	314	19	12.34	0.018
GO:0006139	nucleobase-containing compound metabolic...	364	21	14.3	0.020
GO:1901360	organic cyclic compound metabolic proces...	415	23	16.31	0.022
GO:0046394	carboxylic acid biosynthetic process	114	9	4.48	0.027
GO:0016053	organic acid biosynthetic process	115	9	4.52	0.029
GO:0019363	pyridine nucleotide biosynthetic process	18	3	0.71	0.030
GO:0019359	nicotinamide nucleotide biosynthetic pro...	18	3	0.71	0.030
GO:1901293	nucleoside phosphate biosynthetic proces...	80	7	3.14	0.032
GO:0019752	carboxylic acid metabolic process	178	12	6.99	0.034
GO:0043436	oxoacid metabolic process	179	12	7.03	0.035
GO:0072525	pyridine-containing compound biosyntheti...	19	3	0.75	0.035
GO:0009156	ribonucleoside monophosphate biosyntheti...	48	5	1.89	0.036
GO:0006082	organic acid metabolic process	180	12	7.07	0.036
GO:0009161	ribonucleoside monophosphate metabolic p...	83	7	3.26	0.038
GO:1901566	organonitrogen compound biosynthetic pro...	292	17	11.47	0.040
GO:0008652	cellular amino acid biosynthetic process	84	7	3.3	0.040
GO:0046496	nicotinamide nucleotide metabolic proces...	21	3	0.83	0.046
GO:0009067	aspartate family amino acid biosynthetic...	21	3	0.83	0.046
GO:0019362	pyridine nucleotide metabolic process	21	3	0.83	0.046
GO:1901605	alpha-amino acid metabolic process	87	7	3.42	0.047
GO:0006807	nitrogen compound metabolic process	626	30	24.6	0.049
GO:0044238	primary metabolic process	682	32	26.8	0.049
GO:0072524	pyridine-containing compound metabolic p...	22	3	0.86	0.052
GO:0006400	tRNA modification	22	3	0.86	0.052
GO:0009124	nucleoside monophosphate biosynthetic pr...	53	5	2.08	0.052
GO:0009123	nucleoside monophosphate metabolic proce...	89	7	3.5	0.053
GO:0009168	purine ribonucleoside monophosphate bios...	37	4	1.45	0.053
