GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0016830	carbon-carbon lyase activity	22	5	1.06	0.0031
GO:0016810	hydrolase activity, acting on carbon-nit...	26	4	1.25	0.0328
GO:0008168	methyltransferase activity	52	6	2.51	0.0348
GO:0016741	transferase activity, transferring one-c...	59	6	2.85	0.0593
GO:0008649	rRNA methyltransferase activity	10	2	0.48	0.0802
GO:0030246	carbohydrate binding	38	4	1.83	0.1059
GO:0008236	serine-type peptidase activity	12	2	0.58	0.1107
GO:0019829	cation-transporting ATPase activity	12	2	0.58	0.1107
GO:0017171	serine hydrolase activity	12	2	0.58	0.1107
GO:0140102	catalytic activity, acting on a rRNA	13	2	0.63	0.1269
GO:0016831	carboxy-lyase activity	13	2	0.63	0.1269
GO:0042625	ATPase coupled ion transmembrane transpo...	13	2	0.63	0.1269
GO:0008173	RNA methyltransferase activity	14	2	0.68	0.1437
GO:0022853	active ion transmembrane transporter act...	14	2	0.68	0.1437
GO:0008233	peptidase activity	44	4	2.12	0.1579
GO:0016491	oxidoreductase activity	147	10	7.09	0.1593
GO:0070011	peptidase activity, acting on L-amino ac...	31	3	1.5	0.1849
GO:0005215	transporter activity	49	4	2.36	0.2073
GO:0008757	S-adenosylmethionine-dependent methyltra...	18	2	0.87	0.2142
GO:0003700	DNA-binding transcription factor activit...	20	2	0.97	0.2507
GO:0140096	catalytic activity, acting on a protein	90	6	4.34	0.2625
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	40	3	1.93	0.3033
GO:0022890	inorganic cation transmembrane transport...	23	2	1.11	0.3058
GO:0016787	hydrolase activity	332	18	16.02	0.3206
GO:0008324	cation transmembrane transporter activit...	24	2	1.16	0.3240
GO:0004672	protein kinase activity	25	2	1.21	0.3422
GO:0043492	ATPase activity, coupled to movement of ...	26	2	1.25	0.3601
GO:0042626	ATPase activity, coupled to transmembran...	26	2	1.25	0.3601
GO:0016798	hydrolase activity, acting on glycosyl b...	45	3	2.17	0.3714
GO:0038023	signaling receptor activity	10	1	0.48	0.3914
GO:0016811	hydrolase activity, acting on carbon-nit...	10	1	0.48	0.3914
GO:0004888	transmembrane signaling receptor activit...	10	1	0.48	0.3914
GO:0015405	P-P-bond-hydrolysis-driven transmembrane...	28	2	1.35	0.3956
