ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx00500	Starch and sucrose metabolism	2/9	45/924	0.0671476145566168	0.445800738141432	0.445800738141432	Clo1313_1426/Clo1313_0148	2
ctx00900	Terpenoid backbone biosynthesis	1/9	10/924	0.0936796226610207	0.445800738141432	0.445800738141432	Clo1313_0497	1
ctx00052	Galactose metabolism	1/9	12/924	0.111450184535358	0.445800738141432	0.445800738141432	Clo1313_2627	1
ctx03430	Mismatch repair	1/9	20/924	0.17947570040331	0.450347128834413	0.450347128834413	Clo1313_1201	1
ctx00190	Oxidative phosphorylation	1/9	21/924	0.187644637014339	0.450347128834413	0.450347128834413	Clo1313_2939	1
ctx00230	Purine metabolism	1/9	39/924	0.322839937251625	0.464524504814606	0.464524504814606	Clo1313_1013	1
ctx01100	Metabolic pathways	6/9	496/924	0.3305181495101	0.464524504814606	0.464524504814606	Clo1313_1013/Clo1313_1426/Clo1313_0148/Clo1313_0497/Clo1313_2627/Clo1313_2939	6
ctx00520	Amino sugar and nucleotide sugar metabolism	1/9	44/924	0.356653527280425	0.464524504814606	0.464524504814606	Clo1313_0148	1
ctx01110	Biosynthesis of secondary metabolites	3/9	220/924	0.365839457347289	0.464524504814606	0.464524504814606	Clo1313_1013/Clo1313_1426/Clo1313_0497	3
ctx02030	Bacterial chemotaxis	1/9	50/924	0.395242856191393	0.464524504814606	0.464524504814606	Clo1313_2194	1
ctx02010	ABC transporters	1/9	55/924	0.425814129413389	0.464524504814606	0.464524504814606	Clo1313_0487	1
ctx02020	Two-component system	1/9	113/924	0.692555481981789	0.692555481981789	0.692555481981789	Clo1313_2194	1
