ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx00051	Fructose and mannose metabolism	2/14	16/924	0.0226724002132602	0.454942581481841	0.454942581481841	Clo1313_1833/Clo1313_1832	2
ctx00230	Purine metabolism	2/14	39/924	0.114774083196674	0.454942581481841	0.454942581481841	Clo1313_0993/Clo1313_0643	2
ctx00520	Amino sugar and nucleotide sugar metabolism	2/14	44/924	0.140369726008593	0.454942581481841	0.454942581481841	Clo1313_0993/Clo1313_1832	2
ctx00500	Starch and sucrose metabolism	2/14	45/924	0.145644598222566	0.454942581481841	0.454942581481841	Clo1313_0993/Clo1313_1832	2
ctx00052	Galactose metabolism	1/14	12/924	0.168328578134621	0.454942581481841	0.454942581481841	Clo1313_0993	1
ctx00670	One carbon pool by folate	1/14	12/924	0.168328578134621	0.454942581481841	0.454942581481841	Clo1313_1669	1
ctx02030	Bacterial chemotaxis	2/14	50/924	0.172666634820185	0.454942581481841	0.454942581481841	Clo1313_1929/Clo1313_0405	2
ctx02010	ABC transporters	2/14	55/924	0.200568080324393	0.454942581481841	0.454942581481841	Clo1313_2342/Clo1313_1829	2
ctx00030	Pentose phosphate pathway	1/14	15/924	0.206085086500316	0.454942581481841	0.454942581481841	Clo1313_0993	1
ctx00920	Sulfur metabolism	1/14	15/924	0.206085086500316	0.454942581481841	0.454942581481841	Clo1313_2532	1
ctx00860	Porphyrin and chlorophyll metabolism	1/14	18/924	0.242244749411763	0.454942581481841	0.454942581481841	Clo1313_0701	1
ctx01120	Microbial metabolism in diverse environments	3/14	114/924	0.243770824988367	0.454942581481841	0.454942581481841	Clo1313_0641/Clo1313_0993/Clo1313_2532	3
ctx01200	Carbon metabolism	2/14	63/924	0.246427231635997	0.454942581481841	0.454942581481841	Clo1313_0641/Clo1313_2532	2
ctx00020	Citrate cycle (TCA cycle)	1/14	20/924	0.265495034916988	0.455134345571979	0.455134345571979	Clo1313_0641	1
ctx00250	Alanine, aspartate and glutamate metabolism	1/14	22/924	0.288081427905837	0.460930284649339	0.460930284649339	Clo1313_0643	1
ctx00270	Cysteine and methionine metabolism	1/14	29/924	0.362155029292489	0.509286492794721	0.509286492794721	Clo1313_2532	1
ctx00620	Pyruvate metabolism	1/14	31/924	0.381964869596041	0.509286492794721	0.509286492794721	Clo1313_0641	1
ctx02040	Flagellar assembly	1/14	31/924	0.381964869596041	0.509286492794721	0.509286492794721	Clo1313_1752	1
ctx00010	Glycolysis / Gluconeogenesis	1/14	34/924	0.410610860409803	0.51866634999133	0.518666349991331	Clo1313_0993	1
ctx01110	Biosynthesis of secondary metabolites	4/14	220/924	0.436633754144258	0.523960504973109	0.523960504973109	Clo1313_0641/Clo1313_0993/Clo1313_2532/Clo1313_1832	4
ctx02020	Two-component system	2/14	113/924	0.526373407293495	0.601569608335423	0.601569608335423	Clo1313_1929/Clo1313_0405	2
ctx01100	Metabolic pathways	7/14	496/924	0.708986919216317	0.773440275508709	0.773440275508709	Clo1313_0701/Clo1313_0641/Clo1313_1833/Clo1313_0993/Clo1313_0643/Clo1313_2532/Clo1313_1832	7
ctx00970	Aminoacyl-tRNA biosynthesis	1/14	86/924	0.747899468440804	0.780416836633883	0.780416836633883	Clo1313_1669	1
ctx01230	Biosynthesis of amino acids	1/14	111/924	0.835578382150611	0.835578382150611	0.835578382150611	Clo1313_2532	1
