ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx00520	Amino sugar and nucleotide sugar metabolism	3/10	44/924	0.00957154017072673	0.124430022219448	0.120903665314443	Clo1313_0133/Clo1313_2902/Clo1313_2989	3
ctx03030	DNA replication	1/10	14/924	0.14223849776163	0.463112299160068	0.4499876591029	Clo1313_2929	1
ctx00220	Arginine biosynthesis	1/10	18/924	0.179385625282599	0.463112299160068	0.4499876591029	Clo1313_2055	1
ctx00190	Oxidative phosphorylation	1/10	21/924	0.206288858459911	0.463112299160068	0.4499876591029	Clo1313_1792	1
ctx00250	Alanine, aspartate and glutamate metabolism	1/10	22/924	0.21507857209823	0.463112299160068	0.4499876591029	Clo1313_2055	1
ctx01100	Metabolic pathways	7/10	496/924	0.23758714085266	0.463112299160068	0.4499876591029	Clo1313_2055/Clo1313_0133/Clo1313_2902/Clo1313_0646/Clo1313_1792/Clo1313_2856/Clo1313_2989	7
ctx00550	Peptidoglycan biosynthesis	1/10	26/924	0.24936816108619	0.463112299160068	0.4499876591029	Clo1313_2989	1
ctx00500	Starch and sucrose metabolism	1/10	45/924	0.394549606765137	0.618640670051272	0.601108343369657	Clo1313_2856	1
ctx02030	Bacterial chemotaxis	1/10	50/924	0.42828969465088	0.618640670051272	0.601108343369657	Clo1313_1727	1
ctx03010	Ribosome	1/10	67/924	0.530729688411776	0.689948594935309	0.670395395888559	Clo1313_0311	1
ctx01230	Biosynthesis of amino acids	1/10	111/924	0.723766281857202	0.791401043273418	0.768972673625994	Clo1313_2055	1
ctx02020	Two-component system	1/10	113/924	0.730524039944694	0.791401043273418	0.768972673625994	Clo1313_2856	1
ctx01110	Biosynthesis of secondary metabolites	1/10	220/924	0.935085094664402	0.935085094664402	0.908584707366221	Clo1313_2055	1
