ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx00220	Arginine biosynthesis	2/12	18/924	0.0210867304523223	0.287829751359287	0.255139945803246	Clo1313_2031/Clo1313_2555	2
ctx00400	Phenylalanine, tyrosine and tryptophan biosynthesis	2/12	26/924	0.0422720604235919	0.287829751359287	0.255139945803246	Clo1313_1344/Clo1313_1345	2
ctx01230	Biosynthesis of amino acids	4/12	111/924	0.0454468028462033	0.287829751359287	0.255139945803246	Clo1313_2031/Clo1313_1344/Clo1313_2555/Clo1313_1345	4
ctx02024	Quorum sensing	2/12	40/924	0.0916956649347402	0.298096409240165	0.264240584368013	Clo1313_1344/Clo1313_1345	2
ctx00910	Nitrogen metabolism	1/12	10/924	0.12310329686932	0.298096409240165	0.264240584368013	Clo1313_2031	1
ctx03018	RNA degradation	1/12	10/924	0.12310329686932	0.298096409240165	0.264240584368013	Clo1313_1122	1
ctx03410	Base excision repair	1/12	10/924	0.12310329686932	0.298096409240165	0.264240584368013	Clo1313_0660	1
ctx02030	Bacterial chemotaxis	2/12	50/924	0.134001547437741	0.298096409240165	0.264240584368013	Clo1313_1828/Clo1313_2066	2
ctx01501	beta-Lactam resistance	1/12	13/924	0.157227291079688	0.298096409240165	0.264240584368013	Clo1313_0696	1
ctx00630	Glyoxylate and dicarboxylate metabolism	1/12	14/924	0.168328578134621	0.298096409240165	0.264240584368013	Clo1313_2031	1
ctx02020	Two-component system	3/12	113/924	0.172582131665358	0.298096409240165	0.264240584368013	Clo1313_2031/Clo1313_1725/Clo1313_2066	3
ctx00250	Alanine, aspartate and glutamate metabolism	1/12	22/924	0.252430162548328	0.397830381699886	0.352647429761672	Clo1313_2031	1
ctx01210	2-Oxocarboxylic acid metabolism	1/12	24/924	0.27219973484729	0.397830381699886	0.352647429761672	Clo1313_2555	1
ctx01110	Biosynthesis of secondary metabolites	4/12	220/924	0.314061517376844	0.426226345011431	0.377818366769136	Clo1313_1344/Clo1313_0887/Clo1313_2555/Clo1313_1345	4
ctx02040	Flagellar assembly	1/12	31/924	0.337680111103367	0.427728140730931	0.37914959843185	Clo1313_1725	1
ctx02010	ABC transporters	1/12	55/924	0.52335687099803	0.62148628431016	0.55090196947161	Clo1313_1828	1
ctx00970	Aminoacyl-tRNA biosynthesis	1/12	86/924	0.692636013153732	0.774122602936524	0.686202861328774	Clo1313_2162	1
ctx01120	Microbial metabolism in diverse environments	1/12	114/924	0.796130863820197	0.840360356254653	0.744917767317144	Clo1313_2031	1
ctx01100	Metabolic pathways	5/12	496/924	0.870953750456369	0.870953750456369	0.77203656550149	Clo1313_2031/Clo1313_1344/Clo1313_0887/Clo1313_2555/Clo1313_1345	5
