ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx03420	Nucleotide excision repair	3/39	11/734	0.0170287974963329	0.613036709867984	0.613036709867984	Clo1313_1916/Clo1313_2027/Clo1313_1939	3
ctx02024	Quorum sensing	4/39	28/734	0.0553375238406436	0.786385418946973	0.786385418946973	Clo1313_1021/Clo1313_1422/Clo1313_1291/Clo1313_0863	4
ctx03070	Bacterial secretion system	2/39	10/734	0.0945424126132277	0.786385418946973	0.786385418946973	Clo1313_1291/Clo1313_0863	2
ctx00290	Valine, leucine and isoleucine biosynthesis	2/39	11/734	0.111767660416982	0.786385418946973	0.786385418946973	Clo1313_0099/Clo1313_0100	2
ctx00680	Methane metabolism	3/39	26/734	0.154884032693698	0.786385418946973	0.786385418946973	Clo1313_1186/Clo1313_1185/Clo1313_0586	3
ctx00640	Propanoate metabolism	2/39	14/734	0.167476743014849	0.786385418946973	0.786385418946973	Clo1313_1186/Clo1313_1185	2
ctx03060	Protein export	2/39	14/734	0.167476743014849	0.786385418946973	0.786385418946973	Clo1313_1291/Clo1313_0863	2
ctx00770	Pantothenate and CoA biosynthesis	2/39	15/734	0.187013017598553	0.786385418946973	0.786385418946973	Clo1313_0099/Clo1313_0100	2
ctx01200	Carbon metabolism	5/39	59/734	0.196596354736743	0.786385418946973	0.786385418946973	Clo1313_1186/Clo1313_1185/Clo1313_0586/Clo1313_0074/Clo1313_2132	5
ctx00650	Butanoate metabolism	2/39	17/734	0.226954436952132	0.801279077358731	0.801279077358731	Clo1313_0099/Clo1313_0100	2
ctx00190	Oxidative phosphorylation	2/39	18/734	0.247195370793697	0.801279077358731	0.801279077358731	Clo1313_0193/Clo1313_2935	2
ctx00550	Peptidoglycan biosynthesis	2/39	20/734	0.287862479612464	0.801279077358731	0.801279077358731	Clo1313_1241/Clo1313_1780	2
ctx03010	Ribosome	4/39	53/734	0.308280255253852	0.801279077358731	0.801279077358731	Clo1313_0459/Clo1313_0315/Clo1313_2851/Clo1313_2455	4
ctx00500	Starch and sucrose metabolism	3/39	39/734	0.343422113906222	0.801279077358731	0.801279077358731	Clo1313_0974/Clo1313_1947/Clo1313_2856	3
ctx01210	2-Oxocarboxylic acid metabolism	2/39	23/734	0.34845446112801	0.801279077358731	0.801279077358731	Clo1313_0099/Clo1313_0100	2
ctx00790	Folate biosynthesis	1/39	10/734	0.422728712874232	0.801279077358731	0.801279077358731	Clo1313_2125	1
ctx00270	Cysteine and methionine metabolism	2/39	29/734	0.463971978273195	0.801279077358731	0.801279077358731	Clo1313_0586/Clo1313_1607	2
ctx00620	Pyruvate metabolism	2/39	29/734	0.463971978273195	0.801279077358731	0.801279077358731	Clo1313_1186/Clo1313_1185	2
ctx00670	One carbon pool by folate	1/39	12/734	0.483286549922615	0.801279077358731	0.801279077358731	Clo1313_2132	1
ctx00760	Nicotinate and nicotinamide metabolism	1/39	12/734	0.483286549922615	0.801279077358731	0.801279077358731	Clo1313_1056	1
ctx00300	Lysine biosynthesis	1/39	13/734	0.511197664261975	0.801279077358731	0.801279077358731	Clo1313_1241	1
ctx00730	Thiamine metabolism	1/39	13/734	0.511197664261975	0.801279077358731	0.801279077358731	Clo1313_1393	1
ctx02020	Two-component system	5/39	88/734	0.511928299423634	0.801279077358731	0.801279077358731	Clo1313_1422/Clo1313_1412/Clo1313_2066/Clo1313_1969/Clo1313_2856	5
ctx00030	Pentose phosphate pathway	1/39	15/734	0.562682357807752	0.807256068236662	0.807256068236662	Clo1313_0074	1
ctx01110	Biosynthesis of secondary metabolites	10/39	194/734	0.60890799838607	0.807256068236662	0.807256068236662	Clo1313_0974/Clo1313_0373/Clo1313_0099/Clo1313_0586/Clo1313_0074/Clo1313_1056/Clo1313_2125/Clo1313_1947/Clo1313_0100/Clo1313_1393	10
ctx02010	ABC transporters	2/39	39/734	0.628268980103291	0.807256068236662	0.807256068236662	Clo1313_2323/Clo1313_2551	2
ctx00260	Glycine, serine and threonine metabolism	1/39	18/734	0.630143812607338	0.807256068236662	0.807256068236662	Clo1313_0586	1
ctx01120	Microbial metabolism in diverse environments	5/39	101/734	0.643560190656356	0.807256068236662	0.807256068236662	Clo1313_1186/Clo1313_1185/Clo1313_0586/Clo1313_0074/Clo1313_2132	5
ctx03430	Mismatch repair	1/39	19/734	0.650289610523978	0.807256068236662	0.807256068236662	Clo1313_2027	1
ctx02030	Bacterial chemotaxis	2/39	45/734	0.707312049985021	0.848774459982025	0.848774459982025	Clo1313_1412/Clo1313_2066	2
ctx00240	Pyrimidine metabolism	1/39	28/734	0.789524035962667	0.864072421779593	0.864072421779593	Clo1313_1056	1
