ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx01212	Fatty acid metabolism	3/33	10/734	0.00801980646638663	0.181737575378621	0.180049610282225	Clo1313_1285/Clo1313_0720/Clo1313_1282	3
ctx00061	Fatty acid biosynthesis	3/33	11/734	0.0106904456105071	0.181737575378621	0.180049610282225	Clo1313_1285/Clo1313_0720/Clo1313_1282	3
ctx00340	Histidine metabolism	2/33	12/734	0.0976272148630541	0.841229689838383	0.833416410985395	Clo1313_1619/Clo1313_0427	2
ctx03060	Protein export	2/33	14/734	0.127330385928684	0.841229689838383	0.833416410985395	Clo1313_0924/Clo1313_1315	2
ctx02040	Flagellar assembly	3/33	29/734	0.136455706155917	0.841229689838383	0.833416410985395	Clo1313_2890/Clo1313_2910/Clo1313_1755	3
ctx00550	Peptidoglycan biosynthesis	2/33	20/734	0.225507624228783	0.841229689838383	0.833416410985395	Clo1313_0202/Clo1313_1089	2
ctx03440	Homologous recombination	2/33	21/734	0.24257867810995	0.841229689838383	0.833416410985395	Clo1313_0907/Clo1313_1163	2
ctx00500	Starch and sucrose metabolism	3/33	39/734	0.253097890078997	0.841229689838383	0.833416410985395	Clo1313_2460/Clo1313_0718/Clo1313_0413	3
ctx02030	Bacterial chemotaxis	3/33	45/734	0.329413932379878	0.841229689838383	0.833416410985395	Clo1313_2194/Clo1313_1828/Clo1313_1341	3
ctx03018	RNA degradation	1/33	10/734	0.370559070280741	0.841229689838383	0.833416410985395	Clo1313_2086	1
ctx03070	Bacterial secretion system	1/33	10/734	0.370559070280741	0.841229689838383	0.833416410985395	Clo1313_1315	1
ctx03410	Base excision repair	1/33	10/734	0.370559070280741	0.841229689838383	0.833416410985395	Clo1313_0907	1
ctx00730	Thiamine metabolism	1/33	13/734	0.452874094134418	0.841229689838383	0.833416410985395	Clo1313_1662	1
ctx00520	Amino sugar and nucleotide sugar metabolism	2/33	35/734	0.475112075259214	0.841229689838383	0.833416410985395	Clo1313_0202/Clo1313_0718	2
ctx00220	Arginine biosynthesis	1/33	14/734	0.477915917842552	0.841229689838383	0.833416410985395	Clo1313_2054	1
ctx01110	Biosynthesis of secondary metabolites	9/33	194/734	0.524011542518384	0.841229689838383	0.833416410985395	Clo1313_1619/Clo1313_0867/Clo1313_2054/Clo1313_0497/Clo1313_1355/Clo1313_0720/Clo1313_1282/Clo1313_0718/Clo1313_0427	9
ctx02010	ABC transporters	2/33	39/734	0.534448219259213	0.841229689838383	0.833416410985395	Clo1313_2552/Clo1313_1828	2
ctx00650	Butanoate metabolism	1/33	17/734	0.546553509064282	0.841229689838383	0.833416410985395	Clo1313_1355	1
ctx00020	Citrate cycle (TCA cycle)	1/33	18/734	0.56742343124124	0.841229689838383	0.833416410985395	Clo1313_1355	1
ctx00190	Oxidative phosphorylation	1/33	18/734	0.56742343124124	0.841229689838383	0.833416410985395	Clo1313_2942	1
ctx00260	Glycine, serine and threonine metabolism	1/33	18/734	0.56742343124124	0.841229689838383	0.833416410985395	Clo1313_0867	1
ctx02020	Two-component system	4/33	88/734	0.574154656603248	0.841229689838383	0.833416410985395	Clo1313_2194/Clo1313_2910/Clo1313_1341/Clo1313_0413	4
ctx03430	Mismatch repair	1/33	19/734	0.587360619466155	0.841229689838383	0.833416410985395	Clo1313_0907	1
ctx00250	Alanine, aspartate and glutamate metabolism	1/33	22/734	0.64197175582921	0.841229689838383	0.833416410985395	Clo1313_2054	1
ctx00400	Phenylalanine, tyrosine and tryptophan biosynthesis	1/33	25/734	0.689545840882677	0.841229689838383	0.833416410985395	Clo1313_1619	1
ctx03010	Ribosome	2/33	53/734	0.705962207617631	0.841229689838383	0.833416410985395	Clo1313_0317/Clo1313_0450	2
ctx01230	Biosynthesis of amino acids	4/33	107/734	0.734982929291923	0.841229689838383	0.833416410985395	Clo1313_1619/Clo1313_0867/Clo1313_2054/Clo1313_0427	4
ctx01100	Metabolic pathways	18/33	429/734	0.742371171888607	0.841229689838383	0.833416410985395	Clo1313_2942/Clo1313_1285/Clo1313_1619/Clo1313_0867/Clo1313_1301/Clo1313_1662/Clo1313_2054/Clo1313_0497/Clo1313_1355/Clo1313_0720/Clo1313_0202/Clo1313_2460/Clo1313_1282/Clo1313_0718/Clo1313_0413/Clo1313_0427/Clo1313_1321/Clo1313_1089	18
ctx00620	Pyruvate metabolism	1/33	29/734	0.74354019706194	0.841229689838383	0.833416410985395	Clo1313_1355	1
ctx00970	Aminoacyl-tRNA biosynthesis	1/33	29/734	0.74354019706194	0.841229689838383	0.833416410985395	Clo1313_1301	1
ctx00010	Glycolysis / Gluconeogenesis	1/33	31/734	0.767003540734996	0.841229689838383	0.833416410985395	Clo1313_1355	1
ctx00230	Purine metabolism	1/33	34/734	0.798341631548545	0.848237983520329	0.840359612156363	Clo1313_1321	1
ctx01200	Carbon metabolism	1/33	59/734	0.940996717455128	0.956064345940017	0.947184491333763	Clo1313_1355	1
ctx01120	Microbial metabolism in diverse environments	2/33	101/734	0.956064345940017	0.956064345940017	0.947184491333763	Clo1313_0867/Clo1313_1355	2
