ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx00670	One carbon pool by folate	3/31	12/734	0.011600974723959	0.371231191166687	0.366346570230284	Clo1313_1031/Clo1313_1030/Clo1313_1120	3
ctx00240	Pyrimidine metabolism	4/31	28/734	0.026172324018988	0.418757184303808	0.413247221352442	Clo1313_1264/Clo1313_0185/Clo1313_2559/Clo1313_1030	4
ctx00970	Aminoacyl-tRNA biosynthesis	3/31	29/734	0.118479755510617	0.955644371080201	0.943070103039672	Clo1313_2162/Clo1313_1434/Clo1313_1029	3
ctx00250	Alanine, aspartate and glutamate metabolism	2/31	22/734	0.23689605827179	0.955644371080201	0.943070103039672	Clo1313_1264/Clo1313_2559	2
ctx00330	Arginine and proline metabolism	1/31	10/734	0.352249006451733	0.955644371080201	0.943070103039672	Clo1313_1530	1
ctx00790	Folate biosynthesis	1/31	10/734	0.352249006451733	0.955644371080201	0.943070103039672	Clo1313_1031	1
ctx03070	Bacterial secretion system	1/31	10/734	0.352249006451733	0.955644371080201	0.943070103039672	Clo1313_3030	1
ctx00290	Valine, leucine and isoleucine biosynthesis	1/31	11/734	0.379984200926866	0.955644371080201	0.943070103039672	Clo1313_0857	1
ctx03420	Nucleotide excision repair	1/31	11/734	0.379984200926866	0.955644371080201	0.943070103039672	Clo1313_0326	1
ctx03010	Ribosome	3/31	53/734	0.390861560992683	0.955644371080201	0.943070103039672	Clo1313_0445/Clo1313_0448/Clo1313_0310	3
ctx00730	Thiamine metabolism	1/31	13/734	0.432048300834859	0.955644371080201	0.943070103039672	Clo1313_1503	1
ctx03060	Protein export	1/31	14/734	0.456467860715746	0.955644371080201	0.943070103039672	Clo1313_3030	1
ctx00770	Pantothenate and CoA biosynthesis	1/31	15/734	0.479869938934929	0.955644371080201	0.943070103039672	Clo1313_1318	1
ctx02020	Two-component system	4/31	88/734	0.521719776986496	0.955644371080201	0.943070103039672	Clo1313_2955/Clo1313_0188/Clo1313_0855/Clo1313_1110	4
ctx00541	O-Antigen nucleotide sugar biosynthesis	1/31	18/734	0.544373730862123	0.955644371080201	0.943070103039672	Clo1313_0188	1
ctx03430	Mismatch repair	1/31	19/734	0.564100566537087	0.955644371080201	0.943070103039672	Clo1313_1201	1
ctx01210	2-Oxocarboxylic acid metabolism	1/31	23/734	0.63506054472127	0.955644371080201	0.943070103039672	Clo1313_0857	1
ctx02024	Quorum sensing	1/31	28/734	0.708164776315809	0.955644371080201	0.943070103039672	Clo1313_3030	1
ctx00270	Cysteine and methionine metabolism	1/31	29/734	0.720979070840185	0.955644371080201	0.943070103039672	Clo1313_1530	1
ctx00620	Pyruvate metabolism	1/31	29/734	0.720979070840185	0.955644371080201	0.943070103039672	Clo1313_0857	1
ctx02040	Flagellar assembly	1/31	29/734	0.720979070840185	0.955644371080201	0.943070103039672	Clo1313_1758	1
ctx01200	Carbon metabolism	2/31	59/734	0.730280869441931	0.955644371080201	0.943070103039672	Clo1313_2095/Clo1313_1120	2
ctx00010	Glycolysis / Gluconeogenesis	1/31	31/734	0.74499425469707	0.955644371080201	0.943070103039672	Clo1313_2095	1
ctx00230	Purine metabolism	1/31	34/734	0.777307235795218	0.955644371080201	0.943070103039672	Clo1313_1010	1
ctx00520	Amino sugar and nucleotide sugar metabolism	1/31	35/734	0.787169343924287	0.955644371080201	0.943070103039672	Clo1313_0188	1
ctx00500	Starch and sucrose metabolism	1/31	39/734	0.822557462846569	0.955644371080201	0.943070103039672	Clo1313_0539	1
ctx02010	ABC transporters	1/31	39/734	0.822557462846569	0.955644371080201	0.943070103039672	Clo1313_1690	1
ctx02030	Bacterial chemotaxis	1/31	45/734	0.865191460633068	0.955644371080201	0.943070103039672	Clo1313_2955	1
ctx01100	Metabolic pathways	15/31	429/734	0.910292980372287	0.955644371080201	0.943070103039672	Clo1313_1264/Clo1313_0188/Clo1313_1318/Clo1313_0185/Clo1313_1530/Clo1313_1503/Clo1313_2559/Clo1313_1031/Clo1313_0539/Clo1313_0857/Clo1313_2095/Clo1313_1030/Clo1313_1010/Clo1313_1120/Clo1313_3001	15
ctx01120	Microbial metabolism in diverse environments	2/31	101/734	0.943306184269185	0.955644371080201	0.943070103039672	Clo1313_2095/Clo1313_1120	2
ctx01110	Biosynthesis of secondary metabolites	5/31	194/734	0.944474131366734	0.955644371080201	0.943070103039672	Clo1313_1318/Clo1313_0613/Clo1313_0857/Clo1313_2095/Clo1313_1010	5
ctx01230	Biosynthesis of amino acids	2/31	107/734	0.955644371080201	0.955644371080201	0.943070103039672	Clo1313_0857/Clo1313_2095	2
