ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx01501	beta-Lactam resistance	3/51	10/734	0.0268067804235582	0.535058047512819	0.52567106422312	Clo1313_2140/Clo1313_0513/Clo1313_2433	3
ctx00620	Pyruvate metabolism	5/51	29/734	0.0439814982048762	0.535058047512819	0.52567106422312	Clo1313_0023/Clo1313_0022/Clo1313_2911/Clo1313_1798/Clo1313_2418	5
ctx00340	Histidine metabolism	3/51	12/734	0.0445127414676939	0.535058047512819	0.52567106422312	Clo1313_2911/Clo1313_0430/Clo1313_0423	3
ctx00010	Glycolysis / Gluconeogenesis	5/51	31/734	0.0565983876484808	0.535058047512819	0.52567106422312	Clo1313_0023/Clo1313_0022/Clo1313_0966/Clo1313_2911/Clo1313_1798	5
ctx00630	Glyoxylate and dicarboxylate metabolism	3/51	14/734	0.0667445369214209	0.535058047512819	0.52567106422312	Clo1313_1068/Clo1313_2303/Clo1313_1968	3
ctx00230	Purine metabolism	5/51	34/734	0.0791016558289898	0.535058047512819	0.52567106422312	Clo1313_1542/Clo1313_1011/Clo1313_1546/Clo1313_1008/Clo1313_0218	5
ctx02030	Bacterial chemotaxis	6/51	45/734	0.0832312518353274	0.535058047512819	0.52567106422312	Clo1313_0252/Clo1313_1742/Clo1313_1730/Clo1313_0707/Clo1313_0405/Clo1313_2958	6
ctx00650	Butanoate metabolism	3/51	17/734	0.10769661702278	0.599226448205644	0.588713703500282	Clo1313_0023/Clo1313_0022/Clo1313_1798	3
ctx02010	ABC transporters	5/51	39/734	0.125853723752541	0.599226448205644	0.588713703500282	Clo1313_2342/Clo1313_1830/Clo1313_0513/Clo1313_2322/Clo1313_0493	5
ctx02020	Two-component system	9/51	88/734	0.143671636771264	0.599226448205644	0.588713703500282	Clo1313_0252/Clo1313_2303/Clo1313_0945/Clo1313_2994/Clo1313_1730/Clo1313_0493/Clo1313_0707/Clo1313_0405/Clo1313_2958	9
ctx00550	Peptidoglycan biosynthesis	3/51	20/734	0.156173696225911	0.599226448205644	0.588713703500282	Clo1313_2140/Clo1313_0214/Clo1313_2433	3
ctx01110	Biosynthesis of secondary metabolites	17/51	194/734	0.159793719521505	0.599226448205644	0.588713703500282	Clo1313_0023/Clo1313_0022/Clo1313_1068/Clo1313_0966/Clo1313_1542/Clo1313_1968/Clo1313_1011/Clo1313_1046/Clo1313_2911/Clo1313_0430/Clo1313_1317/Clo1313_2882/Clo1313_1798/Clo1313_0423/Clo1313_1008/Clo1313_0218/Clo1313_2126	17
ctx00760	Nicotinate and nicotinamide metabolism	2/51	12/734	0.200269736224721	0.693241394624035	0.681079264893788	Clo1313_3017/Clo1313_1901	2
ctx00640	Propanoate metabolism	2/51	14/734	0.253321015026608	0.73554568844565	0.722641378122042	Clo1313_0023/Clo1313_0022	2
ctx00680	Methane metabolism	3/51	26/734	0.267750503557754	0.73554568844565	0.722641378122042	Clo1313_0023/Clo1313_0022/Clo1313_0966	3
ctx00030	Pentose phosphate pathway	2/51	15/734	0.280071616908784	0.73554568844565	0.722641378122042	Clo1313_1546/Clo1313_0218	2
ctx00770	Pantothenate and CoA biosynthesis	2/51	15/734	0.280071616908784	0.73554568844565	0.722641378122042	Clo1313_2911/Clo1313_1317	2
ctx02024	Quorum sensing	3/51	28/734	0.307203463563037	0.73554568844565	0.722641378122042	Clo1313_2099/Clo1313_0945/Clo1313_0513	3
ctx01100	Metabolic pathways	32/51	429/734	0.311214984089948	0.73554568844565	0.722641378122042	Clo1313_0023/Clo1313_0022/Clo1313_2099/Clo1313_1068/Clo1313_1269/Clo1313_2303/Clo1313_0966/Clo1313_1542/Clo1313_1968/Clo1313_2941/Clo1313_3017/Clo1313_1011/Clo1313_1046/Clo1313_1545/Clo1313_2911/Clo1313_3003/Clo1313_1791/Clo1313_1546/Clo1313_0430/Clo1313_2212/Clo1313_1317/Clo1313_0214/Clo1313_2882/Clo1313_1798/Clo1313_1901/Clo1313_2627/Clo1313_0423/Clo1313_1008/Clo1313_2433/Clo1313_0218/Clo1313_2418/Clo1313_2126	32
ctx00020	Citrate cycle (TCA cycle)	2/51	18/734	0.359600114351207	0.73554568844565	0.722641378122042	Clo1313_0023/Clo1313_0022	2
ctx00190	Oxidative phosphorylation	2/51	18/734	0.359600114351207	0.73554568844565	0.722641378122042	Clo1313_2941/Clo1313_1791	2
ctx00260	Glycine, serine and threonine metabolism	2/51	18/734	0.359600114351207	0.73554568844565	0.722641378122042	Clo1313_0966/Clo1313_1046	2
ctx03440	Homologous recombination	2/51	21/734	0.435983460622814	0.756153570943342	0.742887718821529	Clo1313_1671/Clo1313_0002	2
ctx00052	Galactose metabolism	1/51	10/734	0.515559652884401	0.756153570943342	0.742887718821529	Clo1313_2627	1
ctx00330	Arginine and proline metabolism	1/51	10/734	0.515559652884401	0.756153570943342	0.742887718821529	Clo1313_2911	1
ctx00910	Nitrogen metabolism	1/51	10/734	0.515559652884401	0.756153570943342	0.742887718821529	Clo1313_2303	1
ctx01212	Fatty acid metabolism	1/51	10/734	0.515559652884401	0.756153570943342	0.742887718821529	Clo1313_2099	1
ctx03410	Base excision repair	1/51	10/734	0.515559652884401	0.756153570943342	0.742887718821529	Clo1313_1762	1
ctx00061	Fatty acid biosynthesis	1/51	11/734	0.549684594462986	0.756153570943342	0.742887718821529	Clo1313_2099	1
ctx00290	Valine, leucine and isoleucine biosynthesis	1/51	11/734	0.549684594462986	0.756153570943342	0.742887718821529	Clo1313_2882	1
ctx01120	Microbial metabolism in diverse environments	7/51	101/734	0.569329446382981	0.756153570943342	0.742887718821529	Clo1313_0023/Clo1313_0022/Clo1313_2303/Clo1313_0966/Clo1313_2911/Clo1313_1798/Clo1313_0218	7
ctx00670	One carbon pool by folate	1/51	12/734	0.581449581575555	0.756153570943342	0.742887718821529	Clo1313_1011	1
ctx00240	Pyrimidine metabolism	2/51	28/734	0.593427807210421	0.756153570943342	0.742887718821529	Clo1313_1269/Clo1313_1545	2
ctx01200	Carbon metabolism	4/51	59/734	0.601822310214411	0.756153570943342	0.742887718821529	Clo1313_0023/Clo1313_0022/Clo1313_0966/Clo1313_0218	4
ctx02040	Flagellar assembly	2/51	29/734	0.613158097188003	0.756153570943342	0.742887718821529	Clo1313_1742/Clo1313_1752	2
ctx01230	Biosynthesis of amino acids	7/51	107/734	0.63562487662982	0.756153570943342	0.742887718821529	Clo1313_2303/Clo1313_0966/Clo1313_1046/Clo1313_0430/Clo1313_2882/Clo1313_0423/Clo1313_0218	7
ctx00220	Arginine biosynthesis	1/51	14/734	0.638529682129933	0.756153570943342	0.742887718821529	Clo1313_2303	1
ctx03030	DNA replication	1/51	14/734	0.638529682129933	0.756153570943342	0.742887718821529	Clo1313_0002	1
ctx00541	O-Antigen nucleotide sugar biosynthesis	1/51	18/734	0.730740957170394	0.843162642888916	0.828370315820689	Clo1313_3003	1
ctx03430	Mismatch repair	1/51	19/734	0.749920023070268	0.843660025954051	0.828858972867138	Clo1313_0002	1
ctx00250	Alanine, aspartate and glutamate metabolism	1/51	22/734	0.799772034573053	0.872265220986338	0.856962322372543	Clo1313_2303	1
ctx01210	2-Oxocarboxylic acid metabolism	1/51	23/734	0.814114206253915	0.872265220986338	0.856962322372543	Clo1313_2882	1
ctx00400	Phenylalanine, tyrosine and tryptophan biosynthesis	1/51	25/734	0.839842382021113	0.878904818394188	0.863485435615342	Clo1313_1046	1
ctx00520	Amino sugar and nucleotide sugar metabolism	1/51	35/734	0.924458136876273	0.945468549078006	0.928881381550322	Clo1313_3003	1
ctx03010	Ribosome	1/51	53/734	0.981018318774362	0.981018318774362	0.963807471076566	Clo1313_0475	1
