ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx00970	Aminoacyl-tRNA biosynthesis	7/95	29/734	0.0682963200086877	0.946102563719964	0.946102563719964	Clo1313_1578/Clo1313_1669/Clo1313_2897/Clo1313_0403/Clo1313_2754/Clo1313_2606/Clo1313_1182	7
ctx00330	Arginine and proline metabolism	3/95	10/734	0.128138509292569	0.946102563719964	0.946102563719964	Clo1313_2439/Clo1313_1551/Clo1313_1967	3
ctx03018	RNA degradation	3/95	10/734	0.128138509292569	0.946102563719964	0.946102563719964	Clo1313_1448/Clo1313_1803/Clo1313_2832	3
ctx00670	One carbon pool by folate	3/95	12/734	0.194630265918552	0.946102563719964	0.946102563719964	Clo1313_1155/Clo1313_1669/Clo1313_2897	3
ctx00300	Lysine biosynthesis	3/95	13/734	0.230565191392457	0.946102563719964	0.946102563719964	Clo1313_1540/Clo1313_0872/Clo1313_1938	3
ctx00730	Thiamine metabolism	3/95	13/734	0.230565191392457	0.946102563719964	0.946102563719964	Clo1313_1151/Clo1313_1631/Clo1313_1630	3
ctx03010	Ribosome	9/95	53/734	0.235701621821406	0.946102563719964	0.946102563719964	Clo1313_0309/Clo1313_0456/Clo1313_0463/Clo1313_1174/Clo1313_1188/Clo1313_0473/Clo1313_2072/Clo1313_0458/Clo1313_0470	9
ctx00630	Glyoxylate and dicarboxylate metabolism	3/95	14/734	0.26761472935742	0.946102563719964	0.946102563719964	Clo1313_1155/Clo1313_0709/Clo1313_0554	3
ctx00240	Pyrimidine metabolism	5/95	28/734	0.290603796017029	0.946102563719964	0.946102563719964	Clo1313_3022/Clo1313_1265/Clo1313_2743/Clo1313_1262/Clo1313_2765	5
ctx01212	Fatty acid metabolism	2/95	10/734	0.378603211966075	0.946102563719964	0.946102563719964	Clo1313_1283/Clo1313_1281	2
ctx03410	Base excision repair	2/95	10/734	0.378603211966075	0.946102563719964	0.946102563719964	Clo1313_1178/Clo1313_0659	2
ctx00650	Butanoate metabolism	3/95	17/734	0.381050763618893	0.946102563719964	0.946102563719964	Clo1313_0305/Clo1313_1712/Clo1313_1717	3
ctx02010	ABC transporters	6/95	39/734	0.392268253501843	0.946102563719964	0.946102563719964	Clo1313_1689/Clo1313_2953/Clo1313_2474/Clo1313_2554/Clo1313_0079/Clo1313_1829	6
ctx00400	Phenylalanine, tyrosine and tryptophan biosynthesis	4/95	25/734	0.409266888719359	0.946102563719964	0.946102563719964	Clo1313_1346/Clo1313_1435/Clo1313_0068/Clo1313_2469	4
ctx01230	Biosynthesis of amino acids	15/95	107/734	0.409435941520011	0.946102563719964	0.946102563719964	Clo1313_1346/Clo1313_1155/Clo1313_0305/Clo1313_1540/Clo1313_1499/Clo1313_2439/Clo1313_1435/Clo1313_0709/Clo1313_0872/Clo1313_1551/Clo1313_0421/Clo1313_0068/Clo1313_1967/Clo1313_1938/Clo1313_2469	15
ctx00260	Glycine, serine and threonine metabolism	3/95	18/734	0.418393286042541	0.946102563719964	0.946102563719964	Clo1313_1155/Clo1313_0872/Clo1313_1938	3
ctx00061	Fatty acid biosynthesis	2/95	11/734	0.427112489862632	0.946102563719964	0.946102563719964	Clo1313_1283/Clo1313_1281	2
ctx03430	Mismatch repair	3/95	19/734	0.455005647413213	0.946102563719964	0.946102563719964	Clo1313_1178/Clo1313_1388/Clo1313_0903	3
ctx00340	Histidine metabolism	2/95	12/734	0.473608934651449	0.946102563719964	0.946102563719964	Clo1313_1499/Clo1313_0421	2
ctx00550	Peptidoglycan biosynthesis	3/95	20/734	0.490660153504915	0.946102563719964	0.946102563719964	Clo1313_1025/Clo1313_2978/Clo1313_1172	3
ctx03440	Homologous recombination	3/95	21/734	0.525171673562555	0.946102563719964	0.946102563719964	Clo1313_2800/Clo1313_0903/Clo1313_2052	3
ctx00640	Propanoate metabolism	2/95	14/734	0.559496035619027	0.946102563719964	0.946102563719964	Clo1313_2136/Clo1313_1717	2
ctx03030	DNA replication	2/95	14/734	0.559496035619027	0.946102563719964	0.946102563719964	Clo1313_1178/Clo1313_0903	2
ctx00500	Starch and sucrose metabolism	5/95	39/734	0.585229400341417	0.946102563719964	0.946102563719964	Clo1313_1954/Clo1313_1694/Clo1313_0400/Clo1313_0395/Clo1313_0993	5
ctx00770	Pantothenate and CoA biosynthesis	2/95	15/734	0.598600646522024	0.946102563719964	0.946102563719964	Clo1313_1335/Clo1313_0305	2
