ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx00760	Nicotinate and nicotinamide metabolism	2/23	12/734	0.0512376456162966	0.493083403484763	0.493083403484763	Clo1313_1082/Clo1313_1901	2
ctx01110	Biosynthesis of secondary metabolites	10/23	194/734	0.054768611099639	0.493083403484763	0.493083403484763	Clo1313_0489/Clo1313_1540/Clo1313_0641/Clo1313_1013/Clo1313_1944/Clo1313_0430/Clo1313_0652/Clo1313_1010/Clo1313_2561/Clo1313_1657	10
ctx00300	Lysine biosynthesis	2/23	13/734	0.0594129172544741	0.493083403484763	0.493083403484763	Clo1313_1540/Clo1313_0652	2
ctx00220	Arginine biosynthesis	2/23	14/734	0.0680115039289328	0.493083403484763	0.493083403484763	Clo1313_2561/Clo1313_1657	2
ctx01230	Biosynthesis of amino acids	6/23	107/734	0.103558014078925	0.512434023401063	0.512434023401063	Clo1313_1540/Clo1313_1944/Clo1313_0430/Clo1313_0652/Clo1313_2561/Clo1313_1657	6
ctx00020	Citrate cycle (TCA cycle)	2/23	18/734	0.106020832427806	0.512434023401063	0.512434023401063	Clo1313_0641/Clo1313_1944	2
ctx00250	Alanine, aspartate and glutamate metabolism	2/23	22/734	0.148491752174232	0.558504454883626	0.558504454883626	Clo1313_1267/Clo1313_1657	2
ctx01210	2-Oxocarboxylic acid metabolism	2/23	23/734	0.159623180219492	0.558504454883626	0.558504454883626	Clo1313_1944/Clo1313_1657	2
ctx01100	Metabolic pathways	16/23	429/734	0.189169105493468	0.558504454883626	0.558504454883626	Clo1313_0489/Clo1313_1540/Clo1313_2876/Clo1313_1082/Clo1313_0641/Clo1313_1013/Clo1313_1267/Clo1313_1944/Clo1313_0430/Clo1313_0652/Clo1313_1901/Clo1313_1010/Clo1313_2561/Clo1313_0172/Clo1313_1657/Clo1313_0288	16
ctx00052	Galactose metabolism	1/23	10/734	0.274117256485381	0.558504454883626	0.558504454883626	Clo1313_0489	1
ctx00330	Arginine and proline metabolism	1/23	10/734	0.274117256485381	0.558504454883626	0.558504454883626	Clo1313_1657	1
ctx00790	Folate biosynthesis	1/23	10/734	0.274117256485381	0.558504454883626	0.558504454883626	Clo1313_2876	1
ctx03410	Base excision repair	1/23	10/734	0.274117256485381	0.558504454883626	0.558504454883626	Clo1313_2726	1
ctx01200	Carbon metabolism	3/23	59/734	0.279500859423136	0.558504454883626	0.558504454883626	Clo1313_0489/Clo1313_0641/Clo1313_1944	3
ctx00230	Purine metabolism	2/23	34/734	0.288881614594979	0.558504454883626	0.558504454883626	Clo1313_1013/Clo1313_1010	2
ctx00340	Histidine metabolism	1/23	12/734	0.319535196651032	0.579157543929996	0.579157543929996	Clo1313_0430	1
ctx01120	Microbial metabolism in diverse environments	4/23	101/734	0.392176251719111	0.669006547050248	0.669006547050248	Clo1313_0489/Clo1313_1540/Clo1313_0641/Clo1313_1944	4
ctx03430	Mismatch repair	1/23	19/734	0.458039891683508	0.736670231876673	0.736670231876674	Clo1313_2275	1
ctx03440	Homologous recombination	1/23	21/734	0.492370083026946	0.736670231876673	0.736670231876674	Clo1313_0431	1
ctx00400	Phenylalanine, tyrosine and tryptophan biosynthesis	1/23	25/734	0.554894230013524	0.736670231876673	0.736670231876674	Clo1313_1657	1
ctx00240	Pyrimidine metabolism	1/23	28/734	0.59687929357096	0.736670231876673	0.736670231876674	Clo1313_1267	1
ctx00270	Cysteine and methionine metabolism	1/23	29/734	0.610012121117515	0.736670231876673	0.736670231876674	Clo1313_1657	1
ctx00620	Pyruvate metabolism	1/23	29/734	0.610012121117515	0.736670231876673	0.736670231876674	Clo1313_0641	1
ctx00970	Aminoacyl-tRNA biosynthesis	1/23	29/734	0.610012121117515	0.736670231876673	0.736670231876674	Clo1313_2606	1
ctx00010	Glycolysis / Gluconeogenesis	1/23	31/734	0.63506054472127	0.736670231876673	0.736670231876674	Clo1313_0489	1
ctx00520	Amino sugar and nucleotide sugar metabolism	1/23	35/734	0.680618781202332	0.759151717494908	0.759151717494908	Clo1313_0489	1
ctx00500	Starch and sucrose metabolism	1/23	39/734	0.720706912317931	0.774092609526666	0.774092609526666	Clo1313_0489	1
ctx03010	Ribosome	1/23	53/734	0.826431675135309	0.855947092104428	0.855947092104428	Clo1313_0446	1
ctx02020	Two-component system	1/23	88/734	0.94947687216554	0.94947687216554	0.94947687216554	Clo1313_2912	1
