ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx00500	Starch and sucrose metabolism	3/17	39/734	0.0562162067826923	0.562434728487235	0.562434728487235	Clo1313_0400/Clo1313_0718/Clo1313_0413	3
ctx00400	Phenylalanine, tyrosine and tryptophan biosynthesis	2/17	25/734	0.110839588084991	0.562434728487235	0.562434728487235	Clo1313_1491/Clo1313_2933	2
ctx03010	Ribosome	3/17	53/734	0.117699468462962	0.562434728487235	0.562434728487235	Clo1313_0317/Clo1313_0462/Clo1313_0459	3
ctx00240	Pyrimidine metabolism	2/17	28/734	0.134124732105906	0.562434728487235	0.562434728487235	Clo1313_1512/Clo1313_1545	2
ctx03070	Bacterial secretion system	1/17	10/734	0.210060012256702	0.562434728487235	0.562434728487235	Clo1313_1452	1
ctx03410	Base excision repair	1/17	10/734	0.210060012256702	0.562434728487235	0.562434728487235	Clo1313_0975	1
ctx00340	Histidine metabolism	1/17	12/734	0.246746167056072	0.562434728487235	0.562434728487235	Clo1313_0429	1
ctx03030	DNA replication	1/17	14/734	0.28182436987961	0.562434728487235	0.562434728487235	Clo1313_2802	1
ctx03060	Protein export	1/17	14/734	0.28182436987961	0.562434728487235	0.562434728487235	Clo1313_1452	1
ctx02020	Two-component system	3/17	88/734	0.333679952142509	0.562434728487235	0.562434728487235	Clo1313_0400/Clo1313_0001/Clo1313_0413	3
ctx03430	Mismatch repair	1/17	19/734	0.362913612121868	0.562434728487235	0.562434728487235	Clo1313_2802	1
ctx03440	Homologous recombination	1/17	21/734	0.39286918920092	0.562434728487235	0.562434728487235	Clo1313_2802	1
ctx01230	Biosynthesis of amino acids	3/17	107/734	0.46128592593869	0.562434728487235	0.562434728487235	Clo1313_0429/Clo1313_1491/Clo1313_2933	3
ctx01110	Biosynthesis of secondary metabolites	5/17	194/734	0.481320885139769	0.562434728487235	0.562434728487235	Clo1313_0429/Clo1313_1491/Clo1313_2933/Clo1313_0718/Clo1313_2126	5
ctx02024	Quorum sensing	1/17	28/734	0.487603829462329	0.562434728487235	0.562434728487235	Clo1313_1452	1
ctx00970	Aminoacyl-tRNA biosynthesis	1/17	29/734	0.499941980877542	0.562434728487235	0.562434728487235	Clo1313_0749	1
ctx00520	Amino sugar and nucleotide sugar metabolism	1/17	35/734	0.568295284158506	0.601724418520771	0.601724418520771	Clo1313_0718	1
ctx01100	Metabolic pathways	9/17	429/734	0.76424508544723	0.76424508544723	0.76424508544723	Clo1313_0429/Clo1313_0400/Clo1313_1512/Clo1313_1545/Clo1313_1491/Clo1313_2933/Clo1313_0718/Clo1313_0413/Clo1313_2126	9
