ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx00910	Nitrogen metabolism	2/21	10/734	0.030568572177731	0.379539551920379	0.371962537272241	Clo1313_1847/Clo1313_2038	2
ctx03410	Base excision repair	2/21	10/734	0.030568572177731	0.379539551920379	0.371962537272241	Clo1313_0659/Clo1313_0660	2
ctx01120	Microbial metabolism in diverse environments	6/21	101/734	0.0558521005194709	0.379539551920379	0.371962537272241	Clo1313_1847/Clo1313_0075/Clo1313_0708/Clo1313_0586/Clo1313_2094/Clo1313_2038	6
ctx00220	Arginine biosynthesis	2/21	14/734	0.05769591884027	0.379539551920379	0.371962537272241	Clo1313_1847/Clo1313_2038	2
ctx00030	Pentose phosphate pathway	2/21	15/734	0.0654378537793758	0.379539551920379	0.371962537272241	Clo1313_1546/Clo1313_0075	2
ctx01200	Carbon metabolism	4/21	59/734	0.0801753839993997	0.387514355997099	0.379778134733999	Clo1313_0075/Clo1313_0708/Clo1313_0586/Clo1313_2094	4
ctx00250	Alanine, aspartate and glutamate metabolism	2/21	22/734	0.127734150010717	0.529184335758683	0.518619857186368	Clo1313_1847/Clo1313_2038	2
ctx01230	Biosynthesis of amino acids	5/21	107/734	0.178801681862863	0.608504049584332	0.596356055853973	Clo1313_0075/Clo1313_0708/Clo1313_0586/Clo1313_2094/Clo1313_2038	5
ctx02024	Quorum sensing	2/21	28/734	0.188846084353758	0.608504049584332	0.596356055853973	Clo1313_1308/Clo1313_0863	2
ctx03070	Bacterial secretion system	1/21	10/734	0.253304458220047	0.696840123056732	0.682928614247977	Clo1313_0863	1
ctx03420	Nucleotide excision repair	1/21	11/734	0.274962754321399	0.696840123056732	0.682928614247977	Clo1313_1939	1
ctx02010	ABC transporters	2/21	39/734	0.308166520559887	0.696840123056732	0.682928614247977	Clo1313_2474/Clo1313_2476	2
ctx00630	Glyoxylate and dicarboxylate metabolism	1/21	14/734	0.336405576648077	0.696840123056732	0.682928614247977	Clo1313_2038	1
ctx03060	Protein export	1/21	14/734	0.336405576648077	0.696840123056732	0.682928614247977	Clo1313_0863	1
ctx00020	Citrate cycle (TCA cycle)	1/21	18/734	0.410651263157378	0.726334915594019	0.711834581525899	Clo1313_0708	1
ctx00260	Glycine, serine and threonine metabolism	1/21	18/734	0.410651263157378	0.726334915594019	0.711834581525899	Clo1313_0586	1
ctx03010	Ribosome	2/21	53/734	0.456295657836396	0.726334915594019	0.711834581525899	Clo1313_0461/Clo1313_0464	2
ctx03440	Homologous recombination	1/21	21/734	0.461069713134871	0.726334915594019	0.711834581525899	Clo1313_0739	1
ctx01210	2-Oxocarboxylic acid metabolism	1/21	23/734	0.492370083026946	0.726334915594019	0.711834581525899	Clo1313_0708	1
ctx00680	Methane metabolism	1/21	26/734	0.536094228769523	0.726334915594019	0.711834581525899	Clo1313_0586	1
ctx00240	Pyrimidine metabolism	1/21	28/734	0.563224814652024	0.726334915594019	0.711834581525899	Clo1313_1269	1
ctx00270	Cysteine and methionine metabolism	1/21	29/734	0.576216711100051	0.726334915594019	0.711834581525899	Clo1313_0586	1
ctx02040	Flagellar assembly	1/21	29/734	0.576216711100051	0.726334915594019	0.711834581525899	Clo1313_1735	1
ctx00010	Glycolysis / Gluconeogenesis	1/21	31/734	0.601104757732981	0.726334915594019	0.711834581525899	Clo1313_2094	1
ctx00230	Purine metabolism	1/21	34/734	0.635842884317014	0.737577745807736	0.722852963223553	Clo1313_1546	1
ctx01110	Biosynthesis of secondary metabolites	5/21	194/734	0.690534508781114	0.766590769222397	0.751286779274218	Clo1313_0075/Clo1313_0708/Clo1313_0586/Clo1313_2094/Clo1313_1192	5
ctx02020	Two-component system	2/21	88/734	0.740091484942066	0.766590769222397	0.751286779274218	Clo1313_0580/Clo1313_2038	2
ctx02030	Bacterial chemotaxis	1/21	45/734	0.740156604766452	0.766590769222397	0.751286779274218	Clo1313_0580	1
ctx01100	Metabolic pathways	8/21	429/734	0.983446167769039	0.983446167769039	0.963812941189258	Clo1313_1269/Clo1313_1847/Clo1313_1546/Clo1313_0075/Clo1313_0708/Clo1313_0586/Clo1313_2094/Clo1313_2038	8
