ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx00290	Valine, leucine and isoleucine biosynthesis	3/25	11/734	0.00481798652203574	0.149357582183108	0.147075378041091	Clo1313_0304/Clo1313_0857/Clo1313_0102	3
ctx01210	2-Oxocarboxylic acid metabolism	3/25	23/734	0.0394011473263329	0.61071778355816	0.601385932875608	Clo1313_0304/Clo1313_0857/Clo1313_0102	3
ctx00030	Pentose phosphate pathway	2/25	15/734	0.089182949359569	0.633011525418314	0.623339023332126	Clo1313_1875/Clo1313_2615	2
ctx01100	Metabolic pathways	18/25	429/734	0.115256574785701	0.633011525418314	0.623339023332126	Clo1313_1954/Clo1313_0192/Clo1313_1025/Clo1313_0374/Clo1313_1151/Clo1313_1058/Clo1313_1875/Clo1313_0304/Clo1313_2559/Clo1313_1513/Clo1313_1031/Clo1313_2615/Clo1313_0857/Clo1313_1057/Clo1313_1508/Clo1313_2856/Clo1313_0102/Clo1313_2469	18
ctx00190	Oxidative phosphorylation	2/25	18/734	0.122153670316827	0.633011525418314	0.623339023332126	Clo1313_0192/Clo1313_1677	2
ctx01230	Biosynthesis of amino acids	6/25	107/734	0.142670782115635	0.633011525418314	0.623339023332126	Clo1313_1875/Clo1313_0304/Clo1313_1513/Clo1313_0857/Clo1313_0102/Clo1313_2469	6
ctx00400	Phenylalanine, tyrosine and tryptophan biosynthesis	2/25	25/734	0.207625143606413	0.633011525418314	0.623339023332126	Clo1313_1513/Clo1313_2469	2
ctx00680	Methane metabolism	2/25	26/734	0.220422032941897	0.633011525418314	0.623339023332126	Clo1313_0374/Clo1313_1875	2
ctx00240	Pyrimidine metabolism	2/25	28/734	0.246235111185179	0.633011525418314	0.623339023332126	Clo1313_2559/Clo1313_1508	2
ctx00270	Cysteine and methionine metabolism	2/25	29/734	0.259213848463018	0.633011525418314	0.623339023332126	Clo1313_1058/Clo1313_1057	2
ctx00620	Pyruvate metabolism	2/25	29/734	0.259213848463018	0.633011525418314	0.623339023332126	Clo1313_0857/Clo1313_0102	2
ctx00790	Folate biosynthesis	1/25	10/734	0.294406485127823	0.633011525418314	0.623339023332126	Clo1313_1031	1
ctx03070	Bacterial secretion system	1/25	10/734	0.294406485127823	0.633011525418314	0.623339023332126	Clo1313_3030	1
ctx00670	One carbon pool by folate	1/25	12/734	0.342326541701694	0.633011525418314	0.623339023332126	Clo1313_1031	1
ctx00051	Fructose and mannose metabolism	1/25	13/734	0.365099168374073	0.633011525418314	0.623339023332126	Clo1313_1875	1
ctx00730	Thiamine metabolism	1/25	13/734	0.365099168374073	0.633011525418314	0.623339023332126	Clo1313_1151	1
ctx03060	Protein export	1/25	14/734	0.387113760316719	0.633011525418314	0.623339023332126	Clo1313_3030	1
ctx00500	Starch and sucrose metabolism	2/25	39/734	0.38802829618631	0.633011525418314	0.623339023332126	Clo1313_1954/Clo1313_2856	2
ctx02010	ABC transporters	2/25	39/734	0.38802829618631	0.633011525418314	0.623339023332126	Clo1313_2554/Clo1313_2551	2
ctx00770	Pantothenate and CoA biosynthesis	1/25	15/734	0.408394532527944	0.633011525418314	0.623339023332126	Clo1313_0304	1
ctx00550	Peptidoglycan biosynthesis	1/25	20/734	0.504587954089767	0.712474714847393	0.701588004433766	Clo1313_1025	1
ctx01110	Biosynthesis of secondary metabolites	7/25	194/734	0.505961327627684	0.712474714847393	0.701588004433766	Clo1313_1875/Clo1313_0304/Clo1313_1513/Clo1313_0857/Clo1313_1508/Clo1313_0102/Clo1313_2469	7
ctx00250	Alanine, aspartate and glutamate metabolism	1/25	22/734	0.538696785690872	0.712474714847393	0.701588004433766	Clo1313_2559	1
ctx03010	Ribosome	2/25	53/734	0.551593327623788	0.712474714847393	0.701588004433766	Clo1313_0449/Clo1313_2930	2
ctx01200	Carbon metabolism	2/25	59/734	0.612483808490805	0.748800587795755	0.737358813109572	Clo1313_0374/Clo1313_1875	2
ctx02024	Quorum sensing	1/25	28/734	0.628026299441601	0.748800587795755	0.737358813109572	Clo1313_3030	1
ctx00010	Glycolysis / Gluconeogenesis	1/25	31/734	0.666211356171044	0.764909334863051	0.753221416333734	Clo1313_1875	1
ctx00230	Purine metabolism	1/25	34/734	0.700617672520242	0.775683851718839	0.763831297108534	Clo1313_1508	1
ctx02030	Bacterial chemotaxis	1/25	45/734	0.799915991170206	0.851510770407318	0.838499570180381	Clo1313_1440	1
ctx02020	Two-component system	2/25	88/734	0.82404268103934	0.851510770407318	0.838499570180381	Clo1313_1440/Clo1313_2856	2
ctx01120	Microbial metabolism in diverse environments	2/25	101/734	0.881108378621675	0.881108378621675	0.867644922921174	Clo1313_0374/Clo1313_1875	2
