ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx02040	Flagellar assembly	3/15	29/734	0.018337593328791	0.254608576068633	0.236478553624117	Clo1313_1725/Clo1313_1742/Clo1313_1752	3
ctx00541	O-Antigen nucleotide sugar biosynthesis	2/15	18/734	0.0493938887506889	0.254608576068633	0.236478553624117	Clo1313_0145/Clo1313_2893	2
ctx02030	Bacterial chemotaxis	3/15	45/734	0.0583377377685411	0.254608576068633	0.236478553624117	Clo1313_1929/Clo1313_1731/Clo1313_1742	3
ctx00550	Peptidoglycan biosynthesis	2/15	20/734	0.0599079002514431	0.254608576068633	0.236478553624117	Clo1313_1781/Clo1313_1214	2
ctx00520	Amino sugar and nucleotide sugar metabolism	2/15	35/734	0.15732885901981	0.448837177516981	0.416876635464688	Clo1313_0145/Clo1313_2893	2
ctx00052	Galactose metabolism	1/15	10/734	0.18760369273072	0.448837177516981	0.416876635464688	Clo1313_2893	1
ctx03070	Bacterial secretion system	1/15	10/734	0.18760369273072	0.448837177516981	0.416876635464688	Clo1313_1314	1
ctx00730	Thiamine metabolism	1/15	13/734	0.237126048145615	0.448837177516981	0.416876635464688	Clo1313_1150	1
ctx03060	Protein export	1/15	14/734	0.252997212192516	0.448837177516981	0.416876635464688	Clo1313_1314	1
ctx02020	Two-component system	3/15	88/734	0.264021869127636	0.448837177516981	0.416876635464688	Clo1313_1929/Clo1313_1725/Clo1313_1731	3
ctx00020	Citrate cycle (TCA cycle)	1/15	18/734	0.313451141875498	0.484424491989405	0.44992986872081	Clo1313_1353	1
ctx00970	Aminoacyl-tRNA biosynthesis	1/15	29/734	0.456993012541141	0.647406767766617	0.60130659544887	Clo1313_0011	1
ctx00500	Starch and sucrose metabolism	1/15	39/734	0.562682357807752	0.735815390979369	0.683419867782695	Clo1313_1947	1
ctx01200	Carbon metabolism	1/15	59/734	0.719062603006291	0.873147446507639	0.810972860533411	Clo1313_1353	1
ctx01110	Biosynthesis of secondary metabolites	3/15	194/734	0.803178029946932	0.893938267583047	0.830283220665368	Clo1313_1214/Clo1313_1353/Clo1313_1947	3
ctx01100	Metabolic pathways	7/15	429/734	0.884267804505705	0.893938267583047	0.830283220665368	Clo1313_1781/Clo1313_1150/Clo1313_0145/Clo1313_1276/Clo1313_2893/Clo1313_1353/Clo1313_1947	7
ctx01120	Microbial metabolism in diverse environments	1/15	101/734	0.893938267583047	0.893938267583047	0.830283220665368	Clo1313_1353	1
