ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx00290	Valine, leucine and isoleucine biosynthesis	4/63	11/734	0.010291078856792	0.384609451588505	0.361782686824574	Clo1313_0305/Clo1313_2882/Clo1313_0101/Clo1313_0100	4
ctx00920	Sulfur metabolism	4/63	14/734	0.0256275201283227	0.384609451588505	0.361782686824574	Clo1313_2338/Clo1313_0388/Clo1313_2532/Clo1313_2326	4
ctx00270	Cysteine and methionine metabolism	6/63	29/734	0.0309808484634691	0.384609451588505	0.361782686824574	Clo1313_2534/Clo1313_0388/Clo1313_2325/Clo1313_2335/Clo1313_2532/Clo1313_2326	6
ctx00770	Pantothenate and CoA biosynthesis	4/63	15/734	0.0327327192841281	0.384609451588505	0.361782686824574	Clo1313_0305/Clo1313_0982/Clo1313_0101/Clo1313_0100	4
ctx01110	Biosynthesis of secondary metabolites	23/63	194/734	0.0431462880160173	0.405575107350563	0.381504020352153	Clo1313_1686/Clo1313_1517/Clo1313_0305/Clo1313_1542/Clo1313_1002/Clo1313_1005/Clo1313_1511/Clo1313_1426/Clo1313_1046/Clo1313_2020/Clo1313_0388/Clo1313_2325/Clo1313_0997/Clo1313_2882/Clo1313_0101/Clo1313_0423/Clo1313_2532/Clo1313_0949/Clo1313_0100/Clo1313_1876/Clo1313_2326/Clo1313_0427/Clo1313_1393	23
ctx01230	Biosynthesis of amino acids	14/63	107/734	0.0586668324520745	0.426856697399649	0.401522537307621	Clo1313_1517/Clo1313_0305/Clo1313_1046/Clo1313_0388/Clo1313_2325/Clo1313_0997/Clo1313_2882/Clo1313_0101/Clo1313_0423/Clo1313_2532/Clo1313_0100/Clo1313_1876/Clo1313_2326/Clo1313_0427	14
ctx00680	Methane metabolism	5/63	26/734	0.0635744017403733	0.426856697399649	0.401522537307621	Clo1313_1686/Clo1313_1517/Clo1313_1005/Clo1313_0997/Clo1313_1876	5
ctx00010	Glycolysis / Gluconeogenesis	5/63	31/734	0.117820541063521	0.577974835486313	0.543671737747483	Clo1313_1686/Clo1313_1005/Clo1313_0997/Clo1313_0949/Clo1313_1876	5
ctx01200	Carbon metabolism	8/63	59/734	0.121568936170138	0.577974835486313	0.543671737747483	Clo1313_1686/Clo1313_1517/Clo1313_1005/Clo1313_0997/Clo1313_2532/Clo1313_0949/Clo1313_1876/Clo1313_2326	8
ctx01210	2-Oxocarboxylic acid metabolism	4/63	23/734	0.126578588074879	0.577974835486313	0.543671737747483	Clo1313_0305/Clo1313_2882/Clo1313_0101/Clo1313_0100	4
ctx01120	Microbial metabolism in diverse environments	12/63	101/734	0.140192463579152	0.577974835486313	0.543671737747483	Clo1313_1686/Clo1313_1517/Clo1313_1005/Clo1313_0968/Clo1313_2332/Clo1313_0997/Clo1313_2532/Clo1313_0949/Clo1313_1614/Clo1313_1876/Clo1313_2326/Clo1313_2339	12
ctx01100	Metabolic pathways	41/63	429/734	0.162725722119955	0.577974835486313	0.543671737747483	Clo1313_0677/Clo1313_1686/Clo1313_1517/Clo1313_2534/Clo1313_0305/Clo1313_2902/Clo1313_0982/Clo1313_1542/Clo1313_1002/Clo1313_0622/Clo1313_1005/Clo1313_2941/Clo1313_1511/Clo1313_0165/Clo1313_1426/Clo1313_1046/Clo1313_2020/Clo1313_2332/Clo1313_2938/Clo1313_2754/Clo1313_0388/Clo1313_2325/Clo1313_0214/Clo1313_0997/Clo1313_2882/Clo1313_0101/Clo1313_0423/Clo1313_0658/Clo1313_2335/Clo1313_2532/Clo1313_2165/Clo1313_0949/Clo1313_1614/Clo1313_1251/Clo1313_2934/Clo1313_0100/Clo1313_1876/Clo1313_2326/Clo1313_0427/Clo1313_1393/Clo1313_2339	41
ctx00650	Butanoate metabolism	3/63	17/734	0.172735627116722	0.577974835486313	0.543671737747483	Clo1313_0305/Clo1313_0968/Clo1313_0100	3
ctx00190	Oxidative phosphorylation	3/63	18/734	0.195211193921197	0.577974835486313	0.543671737747483	Clo1313_2941/Clo1313_2938/Clo1313_2934	3
ctx00052	Galactose metabolism	2/63	10/734	0.209054727729092	0.577974835486313	0.543671737747483	Clo1313_0997/Clo1313_1876	2
ctx00910	Nitrogen metabolism	2/63	10/734	0.209054727729092	0.577974835486313	0.543671737747483	Clo1313_2332/Clo1313_2339	2
ctx03018	RNA degradation	2/63	10/734	0.209054727729092	0.577974835486313	0.543671737747483	Clo1313_0997/Clo1313_0433	2
ctx00061	Fatty acid biosynthesis	2/63	11/734	0.242082371639452	0.598869590008714	0.563326378059709	Clo1313_0677/Clo1313_0622	2
ctx00550	Peptidoglycan biosynthesis	3/63	20/734	0.242096217237565	0.598869590008714	0.563326378059709	Clo1313_1239/Clo1313_0214/Clo1313_0598	3
ctx00340	Histidine metabolism	2/63	12/734	0.27534755877019	0.647066763109948	0.608663024649895	Clo1313_0423/Clo1313_0427	2
ctx00051	Fructose and mannose metabolism	2/63	13/734	0.308570860749669	0.690610974058782	0.649622864736144	Clo1313_0997/Clo1313_1876	2
ctx00030	Pentose phosphate pathway	2/63	15/734	0.373992836367025	0.798984695875008	0.75156455155096	Clo1313_0997/Clo1313_1876	2
ctx02010	ABC transporters	4/63	39/734	0.435106027984812	0.878201969280069	0.826080239860312	Clo1313_2321/Clo1313_2323/Clo1313_2338/Clo1313_2322	4
ctx00620	Pyruvate metabolism	3/63	29/734	0.461188834141081	0.878201969280069	0.826080239860312	Clo1313_1686/Clo1313_1005/Clo1313_0949	3
ctx00260	Glycine, serine and threonine metabolism	2/63	18/734	0.467128707063867	0.878201969280069	0.826080239860312	Clo1313_1517/Clo1313_1046	2
ctx00790	Folate biosynthesis	1/63	10/734	0.594732375972646	0.879964838517179	0.827738481919855	Clo1313_0658	1
ctx01212	Fatty acid metabolism	1/63	10/734	0.594732375972646	0.879964838517179	0.827738481919855	Clo1313_0677	1
ctx01501	beta-Lactam resistance	1/63	10/734	0.594732375972646	0.879964838517179	0.827738481919855	Clo1313_2485	1
ctx03070	Bacterial secretion system	1/63	10/734	0.594732375972646	0.879964838517179	0.827738481919855	Clo1313_1259	1
