GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0004812	aminoacyl-tRNA ligase activity	24	3	0.41	0.0067
GO:0030170	pyridoxal phosphate binding	26	3	0.44	0.0084
GO:0000155	phosphorelay sensor kinase activity	14	2	0.24	0.0220
GO:0004673	protein histidine kinase activity	15	2	0.25	0.0252
GO:0016775	phosphotransferase activity, nitrogenous...	16	2	0.27	0.0285
GO:0008270	zinc ion binding	42	3	0.71	0.0313
GO:0008483	transaminase activity	17	2	0.29	0.0319
GO:0016769	transferase activity, transferring nitro...	17	2	0.29	0.0319
GO:0008144	drug binding	280	10	4.75	0.0550
GO:0140096	catalytic activity, acting on a protein	90	4	1.53	0.0595
GO:0004672	protein kinase activity	25	2	0.42	0.0650
GO:0003824	catalytic activity	861	18	14.62	0.0790
GO:0016788	hydrolase activity, acting on ester bond...	63	3	1.07	0.0865
GO:0036094	small molecule binding	371	11	6.3	0.0950
GO:0046914	transition metal ion binding	71	3	1.21	0.1143
GO:0043168	anion binding	333	10	5.65	0.1318
GO:0016773	phosphotransferase activity, alcohol gro...	41	2	0.7	0.1514
GO:1901363	heterocyclic compound binding	539	13	9.15	0.1577
GO:0097159	organic cyclic compound binding	539	13	9.15	0.1577
GO:0004888	transmembrane signaling receptor activit...	10	1	0.17	0.1580
GO:0016881	acid-amino acid ligase activity	10	1	0.17	0.1580
GO:0038023	signaling receptor activity	10	1	0.17	0.1580
GO:0008233	peptidase activity	44	2	0.75	0.1695
GO:0005488	binding	758	16	12.87	0.1704
GO:0016787	hydrolase activity	332	8	5.64	0.1715
GO:0046872	metal ion binding	230	6	3.91	0.1775
GO:0043167	ion binding	487	12	8.27	0.1854
GO:0008236	serine-type peptidase activity	12	1	0.2	0.1866
GO:0017171	serine hydrolase activity	12	1	0.2	0.1866
GO:0005524	ATP binding	234	6	3.97	0.1885
GO:0043169	cation binding	235	6	3.99	0.1912
GO:0032559	adenyl ribonucleotide binding	235	6	3.99	0.1912
GO:0030554	adenyl nucleotide binding	237	6	4.02	0.1968
GO:0042578	phosphoric ester hydrolase activity	13	1	0.22	0.2006
GO:0008173	RNA methyltransferase activity	14	1	0.24	0.2143
