GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0008649	rRNA methyltransferase activity	10	2	0.33	0.041
GO:0016740	transferase activity	303	15	10.02	0.050
GO:0016853	isomerase activity	46	4	1.52	0.061
GO:0140102	catalytic activity, acting on a rRNA	13	2	0.43	0.066
GO:0008173	RNA methyltransferase activity	14	2	0.46	0.075
GO:0004527	exonuclease activity	14	2	0.46	0.075
GO:0004175	endopeptidase activity	17	2	0.56	0.106
GO:0008757	S-adenosylmethionine-dependent methyltra...	18	2	0.6	0.117
GO:0016779	nucleotidyltransferase activity	37	3	1.22	0.120
GO:0008168	methyltransferase activity	52	3	1.72	0.245
GO:0070011	peptidase activity, acting on L-amino ac...	31	2	1.03	0.274
GO:0046873	metal ion transmembrane transporter acti...	10	1	0.33	0.287
GO:0043022	ribosome binding	10	1	0.33	0.287
GO:0016772	transferase activity, transferring phosp...	109	5	3.6	0.288
GO:0016741	transferase activity, transferring one-c...	59	3	1.95	0.309
GO:0016788	hydrolase activity, acting on ester bond...	63	3	2.08	0.346
GO:0140096	catalytic activity, acting on a protein	90	4	2.98	0.347
GO:0004518	nuclease activity	37	2	1.22	0.348
GO:0043565	sequence-specific DNA binding	13	1	0.43	0.356
GO:0043021	ribonucleoprotein complex binding	13	1	0.43	0.356
GO:0042578	phosphoric ester hydrolase activity	13	1	0.43	0.356
GO:0016491	oxidoreductase activity	147	6	4.86	0.357
GO:0016757	transferase activity, transferring glyco...	38	2	1.26	0.361
GO:0000287	magnesium ion binding	39	2	1.29	0.373
GO:0016758	transferase activity, transferring hexos...	14	1	0.46	0.377
GO:0044877	protein-containing complex binding	15	1	0.5	0.398
GO:0140098	catalytic activity, acting on RNA	72	3	2.38	0.430
GO:0008233	peptidase activity	44	2	1.45	0.432
GO:0016651	oxidoreductase activity, acting on NAD(P...	17	1	0.56	0.438
GO:0000049	tRNA binding	18	1	0.6	0.457
GO:0008135	translation factor activity, RNA binding	18	1	0.6	0.457
GO:0016407	acetyltransferase activity	18	1	0.6	0.457
GO:0003723	RNA binding	108	4	3.57	0.487
GO:0003824	catalytic activity	861	29	28.47	0.509
GO:0016765	transferase activity, transferring alkyl...	22	1	0.73	0.526
GO:0003924	GTPase activity	22	1	0.73	0.526
GO:0022890	inorganic cation transmembrane transport...	23	1	0.76	0.542
GO:0008324	cation transmembrane transporter activit...	24	1	0.79	0.558
GO:0016810	hydrolase activity, acting on carbon-nit...	26	1	0.86	0.587
GO:0016747	transferase activity, transferring acyl ...	27	1	0.89	0.601
GO:0015318	inorganic molecular entity transmembrane...	29	1	0.96	0.628
GO:0015075	ion transmembrane transporter activity	30	1	0.99	0.640
GO:0003676	nucleic acid binding	259	8	8.56	0.653
GO:0016301	kinase activity	67	2	2.22	0.663
GO:0016746	transferase activity, transferring acyl ...	32	1	1.06	0.664
GO:0005525	GTP binding	33	1	1.09	0.676
GO:0019843	rRNA binding	39	1	1.29	0.737
GO:0140101	catalytic activity, acting on a tRNA	41	1	1.36	0.754
GO:0016773	phosphotransferase activity, alcohol gro...	41	1	1.36	0.754
GO:0019001	guanyl nucleotide binding	42	1	1.39	0.763
GO:0032561	guanyl ribonucleotide binding	42	1	1.39	0.763
GO:0022857	transmembrane transporter activity	43	1	1.42	0.771
GO:0140097	catalytic activity, acting on DNA	47	1	1.55	0.801
GO:0003735	structural constituent of ribosome	47	1	1.55	0.801
GO:0005215	transporter activity	49	1	1.62	0.814
GO:0016787	hydrolase activity	332	9	10.98	0.817
GO:0005198	structural molecule activity	52	1	1.72	0.833
GO:0032550	purine ribonucleoside binding	53	1	1.75	0.839
GO:0001883	purine nucleoside binding	53	1	1.75	0.839
GO:0001882	nucleoside binding	55	1	1.82	0.850
GO:0032549	ribonucleoside binding	55	1	1.82	0.850
GO:0003677	DNA binding	140	3	4.63	0.863
GO:0016829	lyase activity	60	1	1.98	0.874
GO:0046872	metal ion binding	230	5	7.61	0.906
GO:0043169	cation binding	235	5	7.77	0.917
GO:0005515	protein binding	78	1	2.58	0.934
GO:0016817	hydrolase activity, acting on acid anhyd...	131	2	4.33	0.944
GO:0016818	hydrolase activity, acting on acid anhyd...	131	2	4.33	0.944
GO:0016462	pyrophosphatase activity	131	2	4.33	0.944
GO:1901363	heterocyclic compound binding	539	12	17.82	0.984
GO:0097159	organic cyclic compound binding	539	12	17.82	0.984
GO:0035639	purine ribonucleoside triphosphate bindi...	262	4	8.66	0.986
GO:0017111	nucleoside-triphosphatase activity	124	1	4.1	0.988
GO:0032555	purine ribonucleotide binding	268	4	8.86	0.988
GO:0017076	purine nucleotide binding	270	4	8.93	0.989
GO:0005524	ATP binding	234	3	7.74	0.991
GO:0032559	adenyl ribonucleotide binding	235	3	7.77	0.991
GO:0030554	adenyl nucleotide binding	237	3	7.84	0.992
GO:0032553	ribonucleotide binding	284	4	9.39	0.993
GO:1901265	nucleoside phosphate binding	327	5	10.81	0.993
GO:0000166	nucleotide binding	327	5	10.81	0.993
