GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0005506	iron ion binding	14	4	0.6	0.0022
GO:0019842	vitamin binding	33	4	1.42	0.0488
GO:0050662	coenzyme binding	81	7	3.47	0.0522
GO:0016884	carbon-nitrogen ligase activity, with gl...	11	2	0.47	0.0774
GO:0016491	oxidoreductase activity	147	10	6.31	0.0867
GO:0070279	vitamin B6 binding	26	3	1.12	0.0964
GO:0030170	pyridoxal phosphate binding	26	3	1.12	0.0964
GO:0016741	transferase activity, transferring one-c...	59	5	2.53	0.1030
GO:0036094	small molecule binding	371	20	15.91	0.1312
GO:0016866	intramolecular transferase activity	16	2	0.69	0.1477
GO:0016836	hydro-lyase activity	16	2	0.69	0.1477
GO:0016746	transferase activity, transferring acyl ...	32	3	1.37	0.1542
GO:0016407	acetyltransferase activity	18	2	0.77	0.1785
GO:0005198	structural molecule activity	52	4	2.23	0.1793
GO:0008168	methyltransferase activity	52	4	2.23	0.1793
GO:0003824	catalytic activity	861	40	36.93	0.1857
GO:0016879	ligase activity, forming carbon-nitrogen...	35	3	1.5	0.1864
GO:0048037	cofactor binding	137	8	5.88	0.2250
GO:0043168	anion binding	333	17	14.28	0.2344
GO:0004386	helicase activity	23	2	0.99	0.2589
GO:0016835	carbon-oxygen lyase activity	23	2	0.99	0.2589
GO:0008233	peptidase activity	44	3	1.89	0.2913
GO:0008144	drug binding	280	14	12.01	0.2994
GO:0016740	transferase activity	303	15	13	0.3030
GO:0030554	adenyl nucleotide binding	237	12	10.17	0.3066
GO:0016853	isomerase activity	46	3	1.97	0.3154
GO:0016747	transferase activity, transferring acyl ...	27	2	1.16	0.3239
GO:0003735	structural constituent of ribosome	47	3	2.02	0.3275
GO:0016614	oxidoreductase activity, acting on CH-OH...	29	2	1.24	0.3561
GO:0016616	oxidoreductase activity, acting on the C...	29	2	1.24	0.3561
GO:0030145	manganese ion binding	10	1	0.43	0.3561
GO:0008649	rRNA methyltransferase activity	10	1	0.43	0.3561
GO:0008236	serine-type peptidase activity	12	1	0.51	0.4107
GO:0017171	serine hydrolase activity	12	1	0.51	0.4107
GO:0043167	ion binding	487	24	20.89	0.4156
GO:0005524	ATP binding	234	11	10.04	0.4211
GO:0016874	ligase activity	77	4	3.3	0.4238
GO:0032559	adenyl ribonucleotide binding	235	11	10.08	0.4273
GO:1901265	nucleoside phosphate binding	327	15	14.03	0.4311
GO:0000166	nucleotide binding	327	15	14.03	0.4311
GO:0003678	DNA helicase activity	13	1	0.56	0.4362
GO:0043565	sequence-specific DNA binding	13	1	0.56	0.4362
GO:0140102	catalytic activity, acting on a rRNA	13	1	0.56	0.4362
GO:0016831	carboxy-lyase activity	13	1	0.56	0.4362
GO:0015078	proton transmembrane transporter activit...	13	1	0.56	0.4362
GO:0003690	double-stranded DNA binding	14	1	0.6	0.4607
GO:0008173	RNA methyltransferase activity	14	1	0.6	0.4607
GO:0016758	transferase activity, transferring hexos...	14	1	0.6	0.4607
GO:0010181	FMN binding	14	1	0.6	0.4607
GO:0016829	lyase activity	60	3	2.57	0.4819
GO:0008080	N-acetyltransferase activity	15	1	0.64	0.4841
GO:0050661	NADP binding	15	1	0.64	0.4841
GO:0015077	monovalent inorganic cation transmembran...	15	1	0.64	0.4841
GO:0016410	N-acyltransferase activity	15	1	0.64	0.4841
GO:0016462	pyrophosphatase activity	131	6	5.62	0.4999
GO:0016817	hydrolase activity, acting on acid anhyd...	131	6	5.62	0.4999
GO:0016818	hydrolase activity, acting on acid anhyd...	131	6	5.62	0.4999
GO:0017076	purine nucleotide binding	270	12	11.58	0.5002
GO:0046872	metal ion binding	230	13	9.87	0.5009
GO:0000287	magnesium ion binding	39	2	1.67	0.5065
GO:0019843	rRNA binding	39	2	1.67	0.5065
GO:0042802	identical protein binding	16	1	0.69	0.5066
GO:0004175	endopeptidase activity	17	1	0.73	0.5280
GO:0016769	transferase activity, transferring nitro...	17	1	0.73	0.5280
GO:0008483	transaminase activity	17	1	0.73	0.5280
GO:0043169	cation binding	235	13	10.08	0.5317
GO:0008757	S-adenosylmethionine-dependent methyltra...	18	1	0.77	0.5486
GO:0000049	tRNA binding	18	1	0.77	0.5486
GO:0032553	ribonucleotide binding	284	12	12.18	0.5818
GO:0051287	NAD binding	20	1	0.86	0.5871
GO:0003700	DNA-binding transcription factor activit...	20	1	0.86	0.5871
GO:0035639	purine ribonucleoside triphosphate bindi...	262	11	11.24	0.5909
GO:0016765	transferase activity, transferring alkyl...	22	1	0.94	0.6224
GO:0016830	carbon-carbon lyase activity	22	1	0.94	0.6224
GO:0032555	purine ribonucleotide binding	268	11	11.5	0.6251
GO:0017111	nucleoside-triphosphatase activity	124	5	5.32	0.6309
GO:0097367	carbohydrate derivative binding	293	12	12.57	0.6317
GO:0022890	inorganic cation transmembrane transport...	23	1	0.99	0.6389
GO:0008324	cation transmembrane transporter activit...	24	1	1.03	0.6547
GO:0005515	protein binding	78	3	3.35	0.6650
GO:0046914	transition metal ion binding	71	6	3.05	0.6759
GO:0001883	purine nucleoside binding	53	2	2.27	0.6766
GO:0032550	purine ribonucleoside binding	53	2	2.27	0.6766
GO:1901363	heterocyclic compound binding	539	22	23.12	0.6832
GO:0097159	organic cyclic compound binding	539	22	23.12	0.6832
GO:0016810	hydrolase activity, acting on carbon-nit...	26	1	1.12	0.6844
GO:0001882	nucleoside binding	55	2	2.36	0.6967
GO:0032549	ribonucleoside binding	55	2	2.36	0.6967
GO:0140110	transcription regulator activity	28	1	1.2	0.7115
GO:0015318	inorganic molecular entity transmembrane...	29	1	1.24	0.7242
GO:0015075	ion transmembrane transporter activity	30	1	1.29	0.7363
GO:0070011	peptidase activity, acting on L-amino ac...	31	1	1.33	0.7479
GO:0140096	catalytic activity, acting on a protein	90	3	3.86	0.7592
GO:0005488	binding	758	32	32.51	0.7598
GO:0016301	kinase activity	67	2	2.87	0.7970
GO:0016779	nucleotidyltransferase activity	37	1	1.59	0.8078
GO:0016787	hydrolase activity	332	12	14.24	0.8108
GO:0016757	transferase activity, transferring glyco...	38	1	1.63	0.8164
GO:0016773	phosphotransferase activity, alcohol gro...	41	1	1.76	0.8398
GO:0008270	zinc ion binding	42	1	1.8	0.8469
