GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0006935	chemotaxis	20	6	0.33	2.8e-07
GO:0000160	phosphorelay signal transduction system	38	4	0.63	0.0028
GO:0007165	signal transduction	71	7	1.19	0.0079
GO:0018193	peptidyl-amino acid modification	26	3	0.43	0.0079
GO:0006468	protein phosphorylation	27	3	0.45	0.0088
GO:0018106	peptidyl-histidine phosphorylation	15	2	0.25	0.0243
GO:0018202	peptidyl-histidine modification	15	2	0.25	0.0243
GO:0016310	phosphorylation	91	6	1.52	0.0561
GO:0050896	response to stimulus	172	10	2.87	0.0759
GO:0051716	cellular response to stimulus	135	9	2.25	0.1425
GO:0007154	cell communication	86	8	1.44	0.1482
GO:0040011	locomotion	35	7	0.58	0.1542
GO:0032392	DNA geometric change	10	1	0.17	0.1556
GO:0044265	cellular macromolecule catabolic process	11	1	0.18	0.1699
GO:0009108	coenzyme biosynthetic process	46	2	0.77	0.1769
GO:0042398	cellular modified amino acid biosyntheti...	12	1	0.2	0.1839
GO:0033692	cellular polysaccharide biosynthetic pro...	12	1	0.2	0.1839
GO:0034637	cellular carbohydrate biosynthetic proce...	12	1	0.2	0.1839
GO:0097588	archaeal or bacterial-type flagellum-dep...	13	1	0.22	0.1977
GO:0006760	folic acid-containing compound metabolic...	13	1	0.22	0.1977
GO:0051188	cofactor biosynthetic process	52	2	0.87	0.2140
GO:0006261	DNA-dependent DNA replication	15	1	0.25	0.2246
GO:0000271	polysaccharide biosynthetic process	15	1	0.25	0.2246
GO:0001539	cilium or flagellum-dependent cell motil...	15	1	0.25	0.2246
GO:0071496	cellular response to external stimulus	15	1	0.25	0.2246
GO:1903507	negative regulation of nucleic acid-temp...	15	1	0.25	0.2246
GO:0031668	cellular response to extracellular stimu...	15	1	0.25	0.2246
GO:1902679	negative regulation of RNA biosynthetic ...	15	1	0.25	0.2246
GO:0045892	negative regulation of transcription, DN...	15	1	0.25	0.2246
GO:0043650	dicarboxylic acid biosynthetic process	15	1	0.25	0.2246
GO:0009991	response to extracellular stimulus	15	1	0.25	0.2246
GO:0033554	cellular response to stress	54	2	0.9	0.2266
GO:0009605	response to external stimulus	44	7	0.73	0.2360
GO:0042558	pteridine-containing compound metabolic ...	16	1	0.27	0.2377
GO:0044419	interspecies interaction between organis...	16	1	0.27	0.2377
GO:0051253	negative regulation of RNA metabolic pro...	16	1	0.27	0.2377
GO:0071103	DNA conformation change	16	1	0.27	0.2377
GO:0048870	cell motility	16	1	0.27	0.2377
GO:0051674	localization of cell	16	1	0.27	0.2377
GO:0006464	cellular protein modification process	55	4	0.92	0.2407
GO:0036211	protein modification process	55	4	0.92	0.2407
GO:0046128	purine ribonucleoside metabolic process	57	2	0.95	0.2456
GO:0042364	water-soluble vitamin biosynthetic proce...	17	1	0.28	0.2507
GO:0009110	vitamin biosynthetic process	17	1	0.28	0.2507
GO:0042278	purine nucleoside metabolic process	58	2	0.97	0.2519
GO:0006732	coenzyme metabolic process	58	2	0.97	0.2519
GO:0051276	chromosome organization	18	1	0.3	0.2634
GO:0009259	ribonucleotide metabolic process	108	3	1.8	0.2663
GO:0016051	carbohydrate biosynthetic process	19	1	0.32	0.2759
GO:0045934	negative regulation of nucleobase-contai...	19	1	0.32	0.2759
GO:0006796	phosphate-containing compound metabolic ...	219	7	3.66	0.2796
GO:0019693	ribose phosphate metabolic process	112	3	1.87	0.2853
GO:0006766	vitamin metabolic process	20	1	0.33	0.2882
GO:0006767	water-soluble vitamin metabolic process	20	1	0.33	0.2882
GO:0006928	movement of cell or subcellular componen...	20	1	0.33	0.2882
GO:0006793	phosphorus metabolic process	222	7	3.71	0.2900
GO:1901068	guanosine-containing compound metabolic ...	21	1	0.35	0.3004
GO:0006575	cellular modified amino acid metabolic p...	22	1	0.37	0.3123
GO:0051704	multi-organism process	22	1	0.37	0.3123
GO:1901135	carbohydrate derivative metabolic proces...	172	4	2.87	0.3201
GO:2000113	negative regulation of cellular macromol...	23	1	0.38	0.3240
GO:0009890	negative regulation of biosynthetic proc...	23	1	0.38	0.3240
GO:0010558	negative regulation of macromolecule bio...	23	1	0.38	0.3240
GO:0006310	DNA recombination	23	1	0.38	0.3240
GO:0031327	negative regulation of cellular biosynth...	23	1	0.38	0.3240
GO:0034655	nucleobase-containing compound catabolic...	70	2	1.17	0.3285
GO:0044270	cellular nitrogen compound catabolic pro...	70	2	1.17	0.3285
GO:0046700	heterocycle catabolic process	70	2	1.17	0.3285
GO:0055085	transmembrane transport	71	2	1.19	0.3349
GO:1901361	organic cyclic compound catabolic proces...	71	2	1.19	0.3349
GO:0019439	aromatic compound catabolic process	71	2	1.19	0.3349
GO:0043648	dicarboxylic acid metabolic process	24	1	0.4	0.3356
GO:0051186	cofactor metabolic process	72	2	1.2	0.3412
GO:0044264	cellular polysaccharide metabolic proces...	25	1	0.42	0.3469
GO:0009119	ribonucleoside metabolic process	73	2	1.22	0.3476
GO:0051179	localization	125	3	2.09	0.3481
GO:0006259	DNA metabolic process	74	2	1.24	0.3539
GO:0006260	DNA replication	26	1	0.43	0.3581
GO:0010629	negative regulation of gene expression	26	1	0.43	0.3581
GO:0048523	negative regulation of cellular process	29	1	0.48	0.3906
GO:0009125	nucleoside monophosphate catabolic proce...	29	1	0.48	0.3906
GO:0009128	purine nucleoside monophosphate cataboli...	29	1	0.48	0.3906
GO:0044262	cellular carbohydrate metabolic process	29	1	0.48	0.3906
GO:0051172	negative regulation of nitrogen compound...	29	1	0.48	0.3906
GO:0031324	negative regulation of cellular metaboli...	29	1	0.48	0.3906
GO:0009169	purine ribonucleoside monophosphate cata...	29	1	0.48	0.3906
GO:0009158	ribonucleoside monophosphate catabolic p...	29	1	0.48	0.3906
GO:0008610	lipid biosynthetic process	30	1	0.5	0.4011
GO:0006950	response to stress	82	2	1.37	0.4038
GO:0009116	nucleoside metabolic process	82	2	1.37	0.4038
GO:1901657	glycosyl compound metabolic process	82	2	1.37	0.4038
GO:0009117	nucleotide metabolic process	137	3	2.29	0.4064
GO:0009161	ribonucleoside monophosphate metabolic p...	83	2	1.39	0.4099
GO:0006753	nucleoside phosphate metabolic process	138	3	2.3	0.4112
GO:0048519	negative regulation of biological proces...	31	1	0.52	0.4114
GO:0009892	negative regulation of metabolic process	31	1	0.52	0.4114
GO:0010605	negative regulation of macromolecule met...	31	1	0.52	0.4114
GO:0009123	nucleoside monophosphate metabolic proce...	89	2	1.49	0.4462
GO:0017144	drug metabolic process	89	2	1.49	0.4462
GO:0006281	DNA repair	36	1	0.6	0.4604
