GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0016491	oxidoreductase activity	147	8	2.76	0.0033
GO:0008757	S-adenosylmethionine-dependent methyltra...	18	3	0.34	0.0039
GO:0016614	oxidoreductase activity, acting on CH-OH...	29	2	0.54	0.1005
GO:0016616	oxidoreductase activity, acting on the C...	29	2	0.54	0.1005
GO:0019842	vitamin binding	33	2	0.62	0.1250
GO:0008649	rRNA methyltransferase activity	10	1	0.19	0.1732
GO:0043565	sequence-specific DNA binding	13	1	0.24	0.2194
GO:0140102	catalytic activity, acting on a rRNA	13	1	0.24	0.2194
GO:0140097	catalytic activity, acting on DNA	47	2	0.88	0.2194
GO:0008173	RNA methyltransferase activity	14	1	0.26	0.2342
GO:0046872	metal ion binding	230	6	4.32	0.2498
GO:0016836	hydro-lyase activity	16	1	0.3	0.2630
GO:0043169	cation binding	235	6	4.41	0.2671
GO:0016651	oxidoreductase activity, acting on NAD(P...	17	1	0.32	0.2770
GO:0008094	DNA-dependent ATPase activity	18	1	0.34	0.2908
GO:0016765	transferase activity, transferring alkyl...	22	1	0.41	0.3435
GO:0003676	nucleic acid binding	259	6	4.86	0.3544
GO:0016835	carbon-oxygen lyase activity	23	1	0.43	0.3560
GO:0004519	endonuclease activity	23	1	0.43	0.3560
GO:0016810	hydrolase activity, acting on carbon-nit...	26	1	0.49	0.3924
GO:0005524	ATP binding	234	5	4.39	0.4561
GO:0032559	adenyl ribonucleotide binding	235	5	4.41	0.4602
GO:0030554	adenyl nucleotide binding	237	5	4.45	0.4684
GO:0048037	cofactor binding	137	3	2.57	0.4848
GO:0003677	DNA binding	140	3	2.63	0.5001
GO:0004518	nuclease activity	37	1	0.69	0.5096
GO:0140096	catalytic activity, acting on a protein	90	2	1.69	0.5142
GO:0000287	magnesium ion binding	39	1	0.73	0.5285
GO:0019843	rRNA binding	39	1	0.73	0.5285
GO:0140101	catalytic activity, acting on a tRNA	41	1	0.77	0.5467
GO:0008270	zinc ion binding	42	1	0.79	0.5555
GO:0035639	purine ribonucleoside triphosphate bindi...	262	5	4.92	0.5682
GO:0051540	metal cluster binding	45	1	0.84	0.5810
GO:0051536	iron-sulfur cluster binding	45	1	0.84	0.5810
GO:0032555	purine ribonucleotide binding	268	5	5.03	0.5911
GO:0003735	structural constituent of ribosome	47	1	0.88	0.5972
GO:0017076	purine nucleotide binding	270	5	5.07	0.5986
GO:0097159	organic cyclic compound binding	539	10	10.12	0.6056
GO:1901363	heterocyclic compound binding	539	10	10.12	0.6056
GO:0043167	ion binding	487	9	9.14	0.6081
GO:0003723	RNA binding	108	2	2.03	0.6176
GO:0042623	ATPase activity, coupled	50	1	0.94	0.6205
GO:0043168	anion binding	333	6	6.25	0.6298
GO:0005198	structural molecule activity	52	1	0.98	0.6352
