GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0055114	oxidation-reduction process	152	8	2.99	0.0053
GO:0043414	macromolecule methylation	23	3	0.45	0.0089
GO:0097237	cellular response to toxic substance	10	2	0.2	0.0150
GO:0009636	response to toxic substance	17	2	0.33	0.0418
GO:0070887	cellular response to chemical stimulus	19	2	0.37	0.0514
GO:0009628	response to abiotic stimulus	19	2	0.37	0.0514
GO:0006950	response to stress	82	4	1.61	0.0701
GO:0006260	DNA replication	26	2	0.51	0.0899
GO:0008033	tRNA processing	28	2	0.55	0.1022
GO:0010467	gene expression	232	7	4.56	0.1480
GO:0031167	rRNA methylation	10	1	0.2	0.1807
GO:0022411	cellular component disassembly	10	1	0.2	0.1807
GO:0031325	positive regulation of cellular metaboli...	10	1	0.2	0.1807
GO:0009266	response to temperature stimulus	10	1	0.2	0.1807
GO:0046677	response to antibiotic	10	1	0.2	0.1807
GO:0008299	isoprenoid biosynthetic process	10	1	0.2	0.1807
GO:0006720	isoprenoid metabolic process	10	1	0.2	0.1807
GO:0052803	imidazole-containing compound metabolic ...	10	1	0.2	0.1807
GO:0051173	positive regulation of nitrogen compound...	10	1	0.2	0.1807
GO:0006547	histidine metabolic process	10	1	0.2	0.1807
GO:0032984	protein-containing complex disassembly	10	1	0.2	0.1807
GO:0000105	histidine biosynthetic process	10	1	0.2	0.1807
GO:0009893	positive regulation of metabolic process	11	1	0.22	0.1970
GO:0071897	DNA biosynthetic process	11	1	0.22	0.1970
GO:0010628	positive regulation of gene expression	11	1	0.22	0.1970
GO:0042592	homeostatic process	11	1	0.22	0.1970
GO:2000142	regulation of DNA-templated transcriptio...	11	1	0.22	0.1970
GO:0010604	positive regulation of macromolecule met...	11	1	0.22	0.1970
GO:0009082	branched-chain amino acid biosynthetic p...	11	1	0.22	0.1970
GO:0009086	methionine biosynthetic process	11	1	0.22	0.1970
GO:0043254	regulation of protein complex assembly	11	1	0.22	0.1970
GO:0010468	regulation of gene expression	81	3	1.59	0.2085
GO:0006979	response to oxidative stress	12	1	0.24	0.2129
GO:0008654	phospholipid biosynthetic process	12	1	0.24	0.2129
GO:0006352	DNA-templated transcription, initiation	12	1	0.24	0.2129
GO:0044403	symbiont process	12	1	0.24	0.2129
GO:0048522	positive regulation of cellular process	12	1	0.24	0.2129
GO:0009081	branched-chain amino acid metabolic proc...	12	1	0.24	0.2129
GO:0034470	ncRNA processing	45	2	0.88	0.2201
GO:0050790	regulation of catalytic activity	13	1	0.26	0.2286
GO:0006760	folic acid-containing compound metabolic...	13	1	0.26	0.2286
GO:0000154	rRNA modification	13	1	0.26	0.2286
GO:0006555	methionine metabolic process	13	1	0.26	0.2286
GO:0000003	reproduction	13	1	0.26	0.2286
GO:0006644	phospholipid metabolic process	13	1	0.26	0.2286
GO:0050896	response to stimulus	172	5	3.38	0.2387
GO:0065009	regulation of molecular function	14	1	0.28	0.2439
