GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0004519	endonuclease activity	23	3	0.45	0.0091
GO:0005198	structural molecule activity	52	4	1.02	0.0163
GO:0019843	rRNA binding	39	3	0.77	0.0381
GO:0003676	nucleic acid binding	259	9	5.09	0.0468
GO:0016772	transferase activity, transferring phosp...	109	5	2.14	0.0548
GO:0140097	catalytic activity, acting on DNA	47	3	0.92	0.0611
GO:0003735	structural constituent of ribosome	47	3	0.92	0.0611
GO:0016301	kinase activity	67	3	1.32	0.1401
GO:0003723	RNA binding	108	4	2.12	0.1550
GO:0016881	acid-amino acid ligase activity	10	1	0.2	0.1808
GO:0016773	phosphotransferase activity, alcohol gro...	41	2	0.81	0.1912
GO:0016884	carbon-nitrogen ligase activity, with gl...	11	1	0.22	0.1970
GO:0015078	proton transmembrane transporter activit...	13	1	0.26	0.2286
GO:0004527	exonuclease activity	14	1	0.28	0.2439
GO:0015077	monovalent inorganic cation transmembran...	15	1	0.29	0.2590
GO:0016651	oxidoreductase activity, acting on NAD(P...	17	1	0.33	0.2882
GO:0008483	transaminase activity	17	1	0.33	0.2882
GO:0016769	transferase activity, transferring nitro...	17	1	0.33	0.2882
GO:0003677	DNA binding	140	4	2.75	0.2925
GO:0009055	electron transfer activity	19	1	0.37	0.3164
GO:0003700	DNA-binding transcription factor activit...	20	1	0.39	0.3301
GO:0016829	lyase activity	60	2	1.18	0.3322
GO:0097159	organic cyclic compound binding	539	12	10.6	0.3482
GO:1901363	heterocyclic compound binding	539	12	10.6	0.3482
GO:0016765	transferase activity, transferring alkyl...	22	1	0.43	0.3566
GO:0016835	carbon-oxygen lyase activity	23	1	0.45	0.3695
GO:0022890	inorganic cation transmembrane transport...	23	1	0.45	0.3695
GO:0016875	ligase activity, forming carbon-oxygen b...	24	1	0.47	0.3822
GO:0008324	cation transmembrane transporter activit...	24	1	0.47	0.3822
GO:0004812	aminoacyl-tRNA ligase activity	24	1	0.47	0.3822
GO:0030170	pyridoxal phosphate binding	26	1	0.51	0.4068
GO:0070279	vitamin B6 binding	26	1	0.51	0.4068
GO:0140110	transcription regulator activity	28	1	0.55	0.4304
GO:0015318	inorganic molecular entity transmembrane...	29	1	0.57	0.4419
GO:0016614	oxidoreductase activity, acting on CH-OH...	29	1	0.57	0.4419
GO:0016616	oxidoreductase activity, acting on the C...	29	1	0.57	0.4419
GO:0015075	ion transmembrane transporter activity	30	1	0.59	0.4532
GO:0016874	ligase activity	77	2	1.51	0.4544
GO:0005515	protein binding	78	2	1.53	0.4613
GO:0046872	metal ion binding	230	5	4.52	0.4840
GO:0019842	vitamin binding	33	1	0.65	0.4857
GO:0043169	cation binding	235	5	4.62	0.5051
GO:0016879	ligase activity, forming carbon-nitrogen...	35	1	0.69	0.5063
GO:0043167	ion binding	487	10	9.57	0.5092
GO:0003824	catalytic activity	861	18	16.93	0.5250
GO:0016779	nucleotidyltransferase activity	37	1	0.73	0.5262
GO:0140096	catalytic activity, acting on a protein	90	2	1.77	0.5399
GO:0000287	magnesium ion binding	39	1	0.77	0.5452
GO:0140101	catalytic activity, acting on a tRNA	41	1	0.81	0.5636
GO:0008270	zinc ion binding	42	1	0.83	0.5725
GO:0016740	transferase activity	303	6	5.96	0.5736
GO:0022857	transmembrane transporter activity	43	1	0.85	0.5812
GO:0005488	binding	758	15	14.9	0.5834
GO:0008233	peptidase activity	44	1	0.87	0.5898
