GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0051301	cell division	41	6	1.89	0.0092
GO:0006399	tRNA metabolic process	55	6	2.54	0.0362
GO:0050793	regulation of developmental process	18	3	0.83	0.0462
GO:0007049	cell cycle	34	4	1.57	0.0668
GO:0008299	isoprenoid biosynthetic process	10	2	0.46	0.0741
GO:0006720	isoprenoid metabolic process	10	2	0.46	0.0741
GO:0006418	tRNA aminoacylation for protein translat...	23	3	1.06	0.0854
GO:0043038	amino acid activation	24	3	1.11	0.0946
GO:0043039	tRNA aminoacylation	24	3	1.11	0.0946
GO:0034637	cellular carbohydrate biosynthetic proce...	12	2	0.55	0.1026
GO:0033692	cellular polysaccharide biosynthetic pro...	12	2	0.55	0.1026
GO:0034660	ncRNA metabolic process	73	6	3.37	0.1131
GO:0032502	developmental process	27	3	1.25	0.1243
GO:0071555	cell wall organization	14	2	0.65	0.1335
GO:0045229	external encapsulating structure organiz...	14	2	0.65	0.1335
GO:0034645	cellular macromolecule biosynthetic proc...	227	14	10.48	0.1400
GO:1902679	negative regulation of RNA biosynthetic ...	15	2	0.69	0.1496
GO:0045892	negative regulation of transcription, DN...	15	2	0.69	0.1496
GO:0000271	polysaccharide biosynthetic process	15	2	0.69	0.1496
GO:1903507	negative regulation of nucleic acid-temp...	15	2	0.69	0.1496
GO:0071705	nitrogen compound transport	30	3	1.39	0.1569
GO:0008610	lipid biosynthetic process	30	3	1.39	0.1569
GO:0009059	macromolecule biosynthetic process	232	14	10.71	0.1600
GO:0008360	regulation of cell shape	16	2	0.74	0.1662
GO:0051253	negative regulation of RNA metabolic pro...	16	2	0.74	0.1662
GO:0022604	regulation of cell morphogenesis	16	2	0.74	0.1662
GO:0006023	aminoglycan biosynthetic process	17	2	0.78	0.1830
GO:0006024	glycosaminoglycan biosynthetic process	17	2	0.78	0.1830
GO:0009252	peptidoglycan biosynthetic process	17	2	0.78	0.1830
GO:0022603	regulation of anatomical structure morph...	17	2	0.78	0.1830
GO:0016070	RNA metabolic process	159	10	7.34	0.1844
GO:0006022	aminoglycan metabolic process	18	2	0.83	0.2001
GO:0030203	glycosaminoglycan metabolic process	18	2	0.83	0.2001
GO:0000270	peptidoglycan metabolic process	18	2	0.83	0.2001
GO:0071702	organic substance transport	35	3	1.62	0.2163
GO:0016051	carbohydrate biosynthetic process	19	2	0.88	0.2174
GO:0000902	cell morphogenesis	19	2	0.88	0.2174
GO:0045934	negative regulation of nucleobase-contai...	19	2	0.88	0.2174
GO:0032989	cellular component morphogenesis	19	2	0.88	0.2174
GO:0032259	methylation	53	4	2.45	0.2248
GO:0006928	movement of cell or subcellular componen...	20	2	0.92	0.2349
GO:0044038	cell wall macromolecule biosynthetic pro...	20	2	0.92	0.2349
GO:0070589	cellular component macromolecule biosynt...	20	2	0.92	0.2349
GO:0009273	peptidoglycan-based cell wall biogenesis	21	2	0.97	0.2524
GO:0044255	cellular lipid metabolic process	38	3	1.75	0.2540
GO:0000160	phosphorelay signal transduction system	38	3	1.75	0.2540
GO:0010467	gene expression	232	13	10.71	0.2566
GO:0042546	cell wall biogenesis	22	2	1.02	0.2700
GO:0048869	cellular developmental process	22	2	1.02	0.2700
GO:0009653	anatomical structure morphogenesis	22	2	1.02	0.2700
GO:0006575	cellular modified amino acid metabolic p...	22	2	1.02	0.2700
GO:0032774	RNA biosynthetic process	77	5	3.56	0.2790
GO:0006629	lipid metabolic process	40	3	1.85	0.2797
GO:0043414	macromolecule methylation	23	2	1.06	0.2875
GO:0031327	negative regulation of cellular biosynth...	23	2	1.06	0.2875
GO:0010558	negative regulation of macromolecule bio...	23	2	1.06	0.2875
GO:0009890	negative regulation of biosynthetic proc...	23	2	1.06	0.2875
GO:0048856	anatomical structure development	23	2	1.06	0.2875
