GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0006096	glycolytic process	12	6	1.85	0.0051
GO:0019318	hexose metabolic process	10	5	1.54	0.0107
GO:0046031	ADP metabolic process	14	8	2.16	0.0224
GO:0005996	monosaccharide metabolic process	12	5	1.85	0.0260
GO:0000272	polysaccharide catabolic process	35	10	5.4	0.0321
GO:0009056	catabolic process	125	30	19.28	0.0376
GO:0044282	small molecule catabolic process	56	14	8.64	0.0377
GO:1901575	organic substance catabolic process	122	29	18.82	0.0490
GO:0044275	cellular carbohydrate catabolic process	14	5	2.16	0.0506
GO:0009266	response to temperature stimulus	10	4	1.54	0.0537
GO:0009251	glucan catabolic process	10	4	1.54	0.0537
GO:0051275	beta-glucan catabolic process	10	4	1.54	0.0537
GO:0044247	cellular polysaccharide catabolic proces...	10	4	1.54	0.0537
GO:0030245	cellulose catabolic process	10	4	1.54	0.0537
GO:0044271	cellular nitrogen compound biosynthetic ...	332	63	51.2	0.0555
GO:0016052	carbohydrate catabolic process	52	16	8.02	0.0635
GO:0044249	cellular biosynthetic process	445	80	68.63	0.0651
GO:0043933	protein-containing complex subunit organ...	55	13	8.48	0.0668
GO:1901576	organic substance biosynthetic process	453	81	69.86	0.0701
GO:1901362	organic cyclic compound biosynthetic pro...	254	50	39.17	0.0709
GO:0046129	purine ribonucleoside biosynthetic proce...	11	4	1.7	0.0745
GO:0042451	purine nucleoside biosynthetic process	11	4	1.7	0.0745
GO:0044248	cellular catabolic process	92	23	14.19	0.0755
GO:0009058	biosynthetic process	462	82	71.25	0.0792
GO:0046128	purine ribonucleoside metabolic process	57	13	8.79	0.0851
GO:0044283	small molecule biosynthetic process	195	40	30.07	0.0858
GO:0018130	heterocycle biosynthetic process	245	48	37.78	0.0876
GO:0010629	negative regulation of gene expression	26	7	4.01	0.0911
GO:0019438	aromatic compound biosynthetic process	246	48	37.94	0.0928
GO:0072521	purine-containing compound metabolic pro...	106	25	16.35	0.0945
GO:0042278	purine nucleoside metabolic process	58	13	8.94	0.0954
GO:0051273	beta-glucan metabolic process	12	4	1.85	0.0988
GO:0030243	cellulose metabolic process	12	4	1.85	0.0988
GO:0005975	carbohydrate metabolic process	95	23	14.65	0.1003
GO:1901566	organonitrogen compound biosynthetic pro...	292	55	45.03	0.1022
GO:0009179	purine ribonucleoside diphosphate metabo...	16	8	2.47	0.1093
GO:0009135	purine nucleoside diphosphate metabolic ...	16	8	2.47	0.1093
GO:1901565	organonitrogen compound catabolic proces...	54	12	8.33	0.1125
GO:0009451	RNA modification	38	9	5.86	0.1164
GO:0009108	coenzyme biosynthetic process	46	14	7.09	0.1233
GO:0042454	ribonucleoside catabolic process	44	10	6.79	0.1254
GO:0000154	rRNA modification	13	4	2	0.1263
GO:0055086	nucleobase-containing small molecule met...	158	33	24.37	0.1263
GO:0031327	negative regulation of cellular biosynth...	23	6	3.55	0.1290
GO:0009890	negative regulation of biosynthetic proc...	23	6	3.55	0.1290
GO:2000113	negative regulation of cellular macromol...	23	6	3.55	0.1290
GO:0010558	negative regulation of macromolecule bio...	23	6	3.55	0.1290
GO:0051188	cofactor biosynthetic process	52	15	8.02	0.1313
GO:0005976	polysaccharide metabolic process	50	11	7.71	0.1328
GO:0034404	nucleobase-containing small molecule bio...	81	20	12.49	0.1371
GO:0009119	ribonucleoside metabolic process	73	15	11.26	0.1386
GO:1901658	glycosyl compound catabolic process	45	10	6.94	0.1407
GO:0034656	nucleobase-containing small molecule cat...	45	10	6.94	0.1407
GO:0009164	nucleoside catabolic process	45	10	6.94	0.1407
GO:0065003	protein-containing complex assembly	45	10	6.94	0.1407
GO:0034655	nucleobase-containing compound catabolic...	70	18	10.8	0.1454
GO:0046700	heterocycle catabolic process	70	18	10.8	0.1454
GO:0044270	cellular nitrogen compound catabolic pro...	70	18	10.8	0.1454
GO:0009057	macromolecule catabolic process	51	11	7.87	0.1475
GO:0051259	protein complex oligomerization	19	5	2.93	0.1556
GO:0009628	response to abiotic stimulus	19	5	2.93	0.1556
GO:0019439	aromatic compound catabolic process	71	18	10.95	0.1596
GO:1901361	organic cyclic compound catabolic proces...	71	18	10.95	0.1596
GO:0034654	nucleobase-containing compound biosynthe...	212	41	32.7	0.1607
GO:1901136	carbohydrate derivative catabolic proces...	52	11	8.02	0.1631
GO:0010467	gene expression	232	41	35.78	0.1642
GO:0009185	ribonucleoside diphosphate metabolic pro...	17	8	2.62	0.1646
GO:0006164	purine nucleotide biosynthetic process	49	14	7.56	0.1778
GO:0010556	regulation of macromolecule biosynthetic...	76	15	11.72	0.1778
GO:0044238	primary metabolic process	682	112	105.18	0.1782
GO:1901657	glycosyl compound metabolic process	82	16	12.65	0.1798
GO:0009116	nucleoside metabolic process	82	16	12.65	0.1798
GO:0009892	negative regulation of metabolic process	31	7	4.78	0.1884
GO:0048519	negative regulation of biological proces...	31	7	4.78	0.1884
GO:0010605	negative regulation of macromolecule met...	31	7	4.78	0.1884
GO:1902679	negative regulation of RNA biosynthetic ...	15	4	2.31	0.1892
GO:0045892	negative regulation of transcription, DN...	15	4	2.31	0.1892
GO:1903507	negative regulation of nucleic acid-temp...	15	4	2.31	0.1892
GO:0032984	protein-containing complex disassembly	10	3	1.54	0.1901
GO:0009112	nucleobase metabolic process	10	3	1.54	0.1901
GO:0022411	cellular component disassembly	10	3	1.54	0.1901
GO:0009889	regulation of biosynthetic process	77	15	11.88	0.1920
GO:0072522	purine-containing compound biosynthetic ...	50	14	7.71	0.1981
GO:0071704	organic substance metabolic process	719	117	110.89	0.1996
GO:0009073	aromatic amino acid family biosynthetic ...	26	6	4.01	0.2001
GO:0046130	purine ribonucleoside catabolic process	43	9	6.63	0.2053
GO:0009143	nucleoside triphosphate catabolic proces...	43	9	6.63	0.2053
GO:0009141	nucleoside triphosphate metabolic proces...	74	18	11.41	0.2064
GO:0043043	peptide biosynthetic process	108	20	16.66	0.2088
GO:0006412	translation	108	20	16.66	0.2088
GO:0044281	small molecule metabolic process	314	56	48.43	0.2101
GO:1901292	nucleoside phosphate catabolic process	57	15	8.79	0.2218
GO:0009166	nucleotide catabolic process	57	15	8.79	0.2218
GO:0051253	negative regulation of RNA metabolic pro...	16	4	2.47	0.2238
GO:0006152	purine nucleoside catabolic process	44	9	6.79	0.2258
GO:0042455	ribonucleoside biosynthetic process	27	6	4.16	0.2265
GO:0006468	protein phosphorylation	27	6	4.16	0.2265
GO:0006163	purine nucleotide metabolic process	100	22	15.42	0.2325
GO:0009082	branched-chain amino acid biosynthetic p...	11	3	1.7	0.2334
GO:0006400	tRNA modification	22	5	3.39	0.2425
