GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0022890	inorganic cation transmembrane transport...	23	2	0.27	0.027
GO:0008324	cation transmembrane transporter activit...	24	2	0.28	0.030
GO:0043492	ATPase activity, coupled to movement of ...	26	2	0.3	0.035
GO:0042626	ATPase activity, coupled to transmembran...	26	2	0.3	0.035
GO:0015405	P-P-bond-hydrolysis-driven transmembrane...	28	2	0.33	0.040
GO:0015399	primary active transmembrane transporter...	28	2	0.33	0.040
GO:0015318	inorganic molecular entity transmembrane...	29	2	0.34	0.042
GO:0022804	active transmembrane transporter activit...	30	2	0.35	0.045
GO:0015075	ion transmembrane transporter activity	30	2	0.35	0.045
GO:0005515	protein binding	78	3	0.91	0.056
GO:0016779	nucleotidyltransferase activity	37	2	0.43	0.066
GO:0022857	transmembrane transporter activity	43	2	0.5	0.086
GO:0097367	carbohydrate derivative binding	293	6	3.4	0.096
GO:0036094	small molecule binding	371	7	4.31	0.100
GO:0005215	transporter activity	49	2	0.57	0.108
GO:0046873	metal ion transmembrane transporter acti...	10	1	0.12	0.111
GO:0030145	manganese ion binding	10	1	0.12	0.111
GO:0016811	hydrolase activity, acting on carbon-nit...	10	1	0.12	0.111
GO:0042623	ATPase activity, coupled	50	2	0.58	0.112
GO:0097747	RNA polymerase activity	11	1	0.13	0.121
GO:0034062	5'-3' RNA polymerase activity	11	1	0.13	0.121
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	11	1	0.13	0.121
GO:0001882	nucleoside binding	55	2	0.64	0.131
GO:0032549	ribonucleoside binding	55	2	0.64	0.131
GO:0019829	cation-transporting ATPase activity	12	1	0.14	0.131
GO:0015078	proton transmembrane transporter activit...	13	1	0.15	0.142
GO:0042625	ATPase coupled ion transmembrane transpo...	13	1	0.15	0.142
GO:0042578	phosphoric ester hydrolase activity	13	1	0.15	0.142
GO:0004527	exonuclease activity	14	1	0.16	0.152
GO:0022853	active ion transmembrane transporter act...	14	1	0.16	0.152
GO:0016787	hydrolase activity	332	6	3.86	0.157
GO:0043168	anion binding	333	6	3.87	0.159
GO:0016763	transferase activity, transferring pento...	15	1	0.17	0.162
GO:0015077	monovalent inorganic cation transmembran...	15	1	0.17	0.162
GO:0016788	hydrolase activity, acting on ester bond...	63	2	0.73	0.163
GO:0016866	intramolecular transferase activity	16	1	0.19	0.172
GO:0042802	identical protein binding	16	1	0.19	0.172
GO:0016836	hydro-lyase activity	16	1	0.19	0.172
GO:0032553	ribonucleotide binding	284	5	3.3	0.215
GO:0003677	DNA binding	140	3	1.63	0.216
GO:0016835	carbon-oxygen lyase activity	23	1	0.27	0.238
GO:0016810	hydrolase activity, acting on carbon-nit...	26	1	0.3	0.265
GO:0016887	ATPase activity	87	2	1.01	0.268
GO:0005524	ATP binding	234	4	2.72	0.280
GO:0032559	adenyl ribonucleotide binding	235	4	2.73	0.283
GO:0030554	adenyl nucleotide binding	237	4	2.75	0.289
GO:1901265	nucleoside phosphate binding	327	5	3.8	0.322
GO:0000166	nucleotide binding	327	5	3.8	0.322
GO:0004518	nuclease activity	37	1	0.43	0.356
GO:0035639	purine ribonucleoside triphosphate bindi...	262	4	3.04	0.362
GO:0016757	transferase activity, transferring glyco...	38	1	0.44	0.363
GO:0016772	transferase activity, transferring phosp...	109	2	1.27	0.366
GO:0000287	magnesium ion binding	39	1	0.45	0.371
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	40	1	0.46	0.379
GO:0032555	purine ribonucleotide binding	268	4	3.11	0.380
GO:0017076	purine nucleotide binding	270	4	3.14	0.386
GO:0008270	zinc ion binding	42	1	0.49	0.394
GO:0016798	hydrolase activity, acting on glycosyl b...	45	1	0.52	0.415
GO:0008144	drug binding	280	4	3.25	0.416
GO:0016853	isomerase activity	46	1	0.53	0.422
GO:0017111	nucleoside-triphosphatase activity	124	2	1.44	0.432
GO:1901363	heterocyclic compound binding	539	7	6.26	0.446
GO:0097159	organic cyclic compound binding	539	7	6.26	0.446
GO:0016817	hydrolase activity, acting on acid anhyd...	131	2	1.52	0.461
GO:0016818	hydrolase activity, acting on acid anhyd...	131	2	1.52	0.461
GO:0016462	pyrophosphatase activity	131	2	1.52	0.461
GO:0016829	lyase activity	60	1	0.7	0.513
GO:0043167	ion binding	487	6	5.66	0.530
GO:0046914	transition metal ion binding	71	1	0.82	0.576
GO:0140098	catalytic activity, acting on RNA	72	1	0.84	0.581
GO:0005488	binding	758	9	8.81	0.585
GO:0003676	nucleic acid binding	259	3	3.01	0.610
GO:0003824	catalytic activity	861	10	10	0.650
GO:0016740	transferase activity	303	3	3.52	0.728
GO:0016491	oxidoreductase activity	147	1	1.71	0.841
GO:0046872	metal ion binding	230	1	2.67	0.951
GO:0043169	cation binding	235	1	2.73	0.954
GO:0003674	molecular_function	1119	13	13	1.000
GO:0000049	tRNA binding	18	0	0.21	1.000
GO:0000155	phosphorelay sensor kinase activity	14	0	0.16	1.000
GO:0001871	pattern binding	23	0	0.27	1.000
GO:0001883	purine nucleoside binding	53	0	0.62	1.000
GO:0003678	DNA helicase activity	13	0	0.15	1.000
GO:0003690	double-stranded DNA binding	14	0	0.16	1.000
GO:0003700	DNA-binding transcription factor activit...	20	0	0.23	1.000
GO:0003723	RNA binding	108	0	1.25	1.000
GO:0003735	structural constituent of ribosome	47	0	0.55	1.000
GO:0003924	GTPase activity	22	0	0.26	1.000
GO:0003954	NADH dehydrogenase activity	11	0	0.13	1.000
GO:0004175	endopeptidase activity	17	0	0.2	1.000
GO:0004386	helicase activity	23	0	0.27	1.000
GO:0004519	endonuclease activity	23	0	0.27	1.000
GO:0004672	protein kinase activity	25	0	0.29	1.000
GO:0004673	protein histidine kinase activity	15	0	0.17	1.000
GO:0004812	aminoacyl-tRNA ligase activity	24	0	0.28	1.000
GO:0004888	transmembrane signaling receptor activit...	10	0	0.12	1.000
GO:0005198	structural molecule activity	52	0	0.6	1.000
GO:0005506	iron ion binding	14	0	0.16	1.000
GO:0005525	GTP binding	33	0	0.38	1.000
GO:0008080	N-acetyltransferase activity	15	0	0.17	1.000
