GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0005975	carbohydrate metabolic process	95	22	8.21	0.00029
GO:0016052	carbohydrate catabolic process	52	11	4.5	0.00334
GO:0005996	monosaccharide metabolic process	12	4	1.04	0.01506
GO:0005976	polysaccharide metabolic process	50	9	4.32	0.02297
GO:0009057	macromolecule catabolic process	51	9	4.41	0.02594
GO:0019318	hexose metabolic process	10	3	0.86	0.04796
GO:0006188	IMP biosynthetic process	10	3	0.86	0.04796
GO:0046040	IMP metabolic process	11	3	0.95	0.06191
GO:0044265	cellular macromolecule catabolic process	11	3	0.95	0.06191
GO:0000272	polysaccharide catabolic process	35	6	3.03	0.07375
GO:0016051	carbohydrate biosynthetic process	19	4	1.64	0.07395
GO:0055114	oxidation-reduction process	152	18	13.14	0.08954
GO:0009168	purine ribonucleoside monophosphate bios...	37	6	3.2	0.09194
GO:0009127	purine nucleoside monophosphate biosynth...	37	6	3.2	0.09194
GO:0044262	cellular carbohydrate metabolic process	29	5	2.51	0.09749
GO:0016053	organic acid biosynthetic process	115	14	9.94	0.10791
GO:0009156	ribonucleoside monophosphate biosyntheti...	48	7	4.15	0.11210
GO:0000271	polysaccharide biosynthetic process	15	3	1.3	0.13308
GO:0044264	cellular polysaccharide metabolic proces...	25	4	2.16	0.16311
GO:0009124	nucleoside monophosphate biosynthetic pr...	53	7	4.58	0.16545
GO:0046394	carboxylic acid biosynthetic process	114	13	9.85	0.17313
GO:0009110	vitamin biosynthetic process	17	3	1.47	0.17591
GO:0042364	water-soluble vitamin biosynthetic proce...	17	3	1.47	0.17591
GO:0006091	generation of precursor metabolites and ...	45	6	3.89	0.18581
GO:0006073	cellular glucan metabolic process	18	3	1.56	0.19862
GO:0019363	pyridine nucleotide biosynthetic process	18	3	1.56	0.19862
GO:0019359	nicotinamide nucleotide biosynthetic pro...	18	3	1.56	0.19862
GO:0072330	monocarboxylic acid biosynthetic process	27	4	2.33	0.19896
GO:0009152	purine ribonucleotide biosynthetic proce...	46	6	3.98	0.19961
GO:0006413	translational initiation	10	2	0.86	0.21154
