GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0065008	regulation of biological quality	38	3	0.6	0.019
GO:0009636	response to toxic substance	17	2	0.27	0.027
GO:0070887	cellular response to chemical stimulus	19	2	0.3	0.034
GO:0008152	metabolic process	863	16	13.56	0.070
GO:0016043	cellular component organization	115	4	1.81	0.096
GO:0006996	organelle organization	37	2	0.58	0.112
GO:0044267	cellular protein metabolic process	173	5	2.72	0.119
GO:0043604	amide biosynthetic process	125	4	1.96	0.122
GO:0019752	carboxylic acid metabolic process	178	5	2.8	0.131
GO:0006950	response to stress	82	3	1.29	0.132
GO:0043436	oxoacid metabolic process	179	5	2.81	0.134
GO:0006082	organic acid metabolic process	180	5	2.83	0.136
GO:0042255	ribosome assembly	10	1	0.16	0.147
GO:0052803	imidazole-containing compound metabolic ...	10	1	0.16	0.147
GO:0000105	histidine biosynthetic process	10	1	0.16	0.147
GO:0006547	histidine metabolic process	10	1	0.16	0.147
GO:0097237	cellular response to toxic substance	10	1	0.16	0.147
GO:0032392	DNA geometric change	10	1	0.16	0.147
GO:0051716	cellular response to stimulus	135	4	2.12	0.151
GO:0006974	cellular response to DNA damage stimulus	45	2	0.71	0.155
GO:0043603	cellular amide metabolic process	137	4	2.15	0.157
GO:0042592	homeostatic process	11	1	0.17	0.161
GO:0022618	ribonucleoprotein complex assembly	12	1	0.19	0.174
GO:0042398	cellular modified amino acid biosyntheti...	12	1	0.19	0.174
GO:0006979	response to oxidative stress	12	1	0.19	0.174
GO:0044237	cellular metabolic process	684	13	10.75	0.175
GO:0071840	cellular component organization or bioge...	145	4	2.28	0.183
GO:0044260	cellular macromolecule metabolic process	369	8	5.8	0.185
GO:0071826	ribonucleoprotein complex subunit organi...	13	1	0.2	0.187
GO:0006760	folic acid-containing compound metabolic...	13	1	0.2	0.187
GO:0070925	organelle assembly	13	1	0.2	0.187
GO:0032787	monocarboxylic acid metabolic process	51	2	0.8	0.189
GO:0071555	cell wall organization	14	1	0.22	0.200
GO:0034248	regulation of cellular amide metabolic p...	14	1	0.22	0.200
GO:0045229	external encapsulating structure organiz...	14	1	0.22	0.200
GO:0010608	posttranscriptional regulation of gene e...	14	1	0.22	0.200
GO:0006417	regulation of translation	14	1	0.22	0.200
GO:0033554	cellular response to stress	54	2	0.85	0.207
GO:0006464	cellular protein modification process	55	2	0.86	0.212
GO:0036211	protein modification process	55	2	0.86	0.212
GO:0006261	DNA-dependent DNA replication	15	1	0.24	0.213
GO:0034622	cellular protein-containing complex asse...	15	1	0.24	0.213
GO:0018106	peptidyl-histidine phosphorylation	15	1	0.24	0.213
GO:0044087	regulation of cellular component biogene...	15	1	0.24	0.213
GO:0018202	peptidyl-histidine modification	15	1	0.24	0.213
GO:0044282	small molecule catabolic process	56	2	0.88	0.218
GO:0044085	cellular component biogenesis	105	3	1.65	0.223
GO:0042221	response to chemical	57	2	0.9	0.224
GO:0042558	pteridine-containing compound metabolic ...	16	1	0.25	0.225
GO:0008360	regulation of cell shape	16	1	0.25	0.225
GO:0022604	regulation of cell morphogenesis	16	1	0.25	0.225
GO:0071103	DNA conformation change	16	1	0.25	0.225
GO:0032268	regulation of cellular protein metabolic...	16	1	0.25	0.225
GO:0043043	peptide biosynthetic process	108	3	1.7	0.236
GO:0006412	translation	108	3	1.7	0.236
GO:0009252	peptidoglycan biosynthetic process	17	1	0.27	0.238
GO:0022603	regulation of anatomical structure morph...	17	1	0.27	0.238
GO:0006023	aminoglycan biosynthetic process	17	1	0.27	0.238
GO:0006024	glycosaminoglycan biosynthetic process	17	1	0.27	0.238
GO:0006631	fatty acid metabolic process	17	1	0.27	0.238
