GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0003824	catalytic activity	861	15	12.31	0.086
GO:0017111	nucleoside-triphosphatase activity	124	4	1.77	0.091
GO:0016757	transferase activity, transferring glyco...	38	2	0.54	0.100
GO:0016817	hydrolase activity, acting on acid anhyd...	131	4	1.87	0.107
GO:0016818	hydrolase activity, acting on acid anhyd...	131	4	1.87	0.107
GO:0016462	pyrophosphatase activity	131	4	1.87	0.107
GO:0140101	catalytic activity, acting on a tRNA	41	2	0.59	0.114
GO:0051540	metal cluster binding	45	2	0.64	0.133
GO:0051536	iron-sulfur cluster binding	45	2	0.64	0.133
GO:0042623	ATPase activity, coupled	50	2	0.71	0.158
GO:0019829	cation-transporting ATPase activity	12	1	0.17	0.159
GO:0042625	ATPase coupled ion transmembrane transpo...	13	1	0.19	0.172
GO:0015078	proton transmembrane transporter activit...	13	1	0.19	0.172
GO:0022853	active ion transmembrane transporter act...	14	1	0.2	0.184
GO:0004527	exonuclease activity	14	1	0.2	0.184
GO:0016758	transferase activity, transferring hexos...	14	1	0.2	0.184
GO:0003690	double-stranded DNA binding	14	1	0.2	0.184
GO:0015077	monovalent inorganic cation transmembran...	15	1	0.21	0.195
GO:0016763	transferase activity, transferring pento...	15	1	0.21	0.195
GO:0016829	lyase activity	60	2	0.86	0.210
GO:0004175	endopeptidase activity	17	1	0.24	0.219
GO:0008094	DNA-dependent ATPase activity	18	1	0.26	0.230
GO:0000049	tRNA binding	18	1	0.26	0.230
GO:0030248	cellulose binding	21	1	0.3	0.263
GO:0003924	GTPase activity	22	1	0.31	0.274
GO:0016830	carbon-carbon lyase activity	22	1	0.31	0.274
GO:0140098	catalytic activity, acting on RNA	72	2	1.03	0.275
GO:0004386	helicase activity	23	1	0.33	0.284
GO:0022890	inorganic cation transmembrane transport...	23	1	0.33	0.284
GO:0030247	polysaccharide binding	23	1	0.33	0.284
GO:0001871	pattern binding	23	1	0.33	0.284
GO:0016875	ligase activity, forming carbon-oxygen b...	24	1	0.34	0.295
GO:0008324	cation transmembrane transporter activit...	24	1	0.34	0.295
GO:0004812	aminoacyl-tRNA ligase activity	24	1	0.34	0.295
GO:0042626	ATPase activity, coupled to transmembran...	26	1	0.37	0.315
GO:0043492	ATPase activity, coupled to movement of ...	26	1	0.37	0.315
GO:0140110	transcription regulator activity	28	1	0.4	0.335
GO:0015405	P-P-bond-hydrolysis-driven transmembrane...	28	1	0.4	0.335
GO:0015399	primary active transmembrane transporter...	28	1	0.4	0.335
GO:0015318	inorganic molecular entity transmembrane...	29	1	0.41	0.345
GO:0015075	ion transmembrane transporter activity	30	1	0.43	0.355
GO:0022804	active transmembrane transporter activit...	30	1	0.43	0.355
GO:0016887	ATPase activity	87	2	1.24	0.357
GO:0070011	peptidase activity, acting on L-amino ac...	31	1	0.44	0.364
GO:0005525	GTP binding	33	1	0.47	0.383
GO:0043167	ion binding	487	8	6.96	0.389
GO:0004518	nuclease activity	37	1	0.53	0.418
GO:0046872	metal ion binding	230	4	3.29	0.424
GO:0030246	carbohydrate binding	38	1	0.54	0.427
GO:0043169	cation binding	235	4	3.36	0.442
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	40	1	0.57	0.444
GO:0032561	guanyl ribonucleotide binding	42	1	0.6	0.460
GO:0019001	guanyl nucleotide binding	42	1	0.6	0.460
GO:0003723	RNA binding	108	2	1.54	0.467
GO:0022857	transmembrane transporter activity	43	1	0.61	0.468
GO:0008233	peptidase activity	44	1	0.63	0.476
GO:0016798	hydrolase activity, acting on glycosyl b...	45	1	0.64	0.484
GO:0140097	catalytic activity, acting on DNA	47	1	0.67	0.499
GO:0005215	transporter activity	49	1	0.7	0.514
GO:0035639	purine ribonucleoside triphosphate bindi...	262	4	3.75	0.537
GO:0016787	hydrolase activity	332	5	4.75	0.539
