GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0034654	nucleobase-containing compound biosynthe...	212	11	5.41	0.0099
GO:0072527	pyrimidine-containing compound metabolic...	30	3	0.77	0.0380
GO:0016311	dephosphorylation	13	2	0.33	0.0412
GO:0009124	nucleoside monophosphate biosynthetic pr...	53	4	1.35	0.0417
GO:0009130	pyrimidine nucleoside monophosphate bios...	14	2	0.36	0.0473
GO:0009116	nucleoside metabolic process	82	5	2.09	0.0513
GO:1901657	glycosyl compound metabolic process	82	5	2.09	0.0513
GO:0009129	pyrimidine nucleoside monophosphate meta...	15	2	0.38	0.0537
GO:0051128	regulation of cellular component organiz...	35	3	0.89	0.0563
GO:0006213	pyrimidine nucleoside metabolic process	16	2	0.41	0.0604
GO:0071840	cellular component organization or bioge...	145	7	3.7	0.0639
GO:0009123	nucleoside monophosphate metabolic proce...	89	5	2.27	0.0689
GO:1901564	organonitrogen compound metabolic proces...	465	16	11.88	0.0744
GO:0006221	pyrimidine nucleotide biosynthetic proce...	19	2	0.49	0.0822
GO:0006796	phosphate-containing compound metabolic ...	219	9	5.59	0.0846
GO:0006793	phosphorus metabolic process	222	9	5.67	0.0909
GO:0019637	organophosphate metabolic process	158	7	4.04	0.0936
GO:0055086	nucleobase-containing small molecule met...	158	7	4.04	0.0936
GO:0022900	electron transport chain	21	2	0.54	0.0979
GO:0055085	transmembrane transport	71	4	1.81	0.1011
GO:0034645	cellular macromolecule biosynthetic proc...	227	9	5.8	0.1020
GO:0006091	generation of precursor metabolites and ...	45	3	1.15	0.1032
GO:0019538	protein metabolic process	228	9	5.82	0.1043
GO:0006351	transcription, DNA-templated	72	4	1.84	0.1052
GO:0097659	nucleic acid-templated transcription	73	4	1.86	0.1094
GO:0010467	gene expression	232	9	5.93	0.1140
GO:0009059	macromolecule biosynthetic process	232	9	5.93	0.1140
GO:0006220	pyrimidine nucleotide metabolic process	23	2	0.59	0.1143
GO:0009156	ribonucleoside monophosphate biosyntheti...	48	3	1.23	0.1196
GO:0044085	cellular component biogenesis	105	5	2.68	0.1208
GO:0072528	pyrimidine-containing compound biosynthe...	24	2	0.61	0.1228
GO:0009117	nucleotide metabolic process	137	6	3.5	0.1246
GO:0032774	RNA biosynthetic process	77	4	1.97	0.1269
GO:0006753	nucleoside phosphate metabolic process	138	6	3.52	0.1279
GO:0006412	translation	108	5	2.76	0.1322
GO:0043043	peptide biosynthetic process	108	5	2.76	0.1322
GO:1901135	carbohydrate derivative metabolic proces...	172	7	4.39	0.1334
GO:0009165	nucleotide biosynthetic process	79	4	2.02	0.1361
GO:0044267	cellular protein metabolic process	173	7	4.42	0.1365
GO:0006810	transport	110	5	2.81	0.1401
GO:1901293	nucleoside phosphate biosynthetic proces...	80	4	2.04	0.1408
GO:0006518	peptide metabolic process	111	5	2.83	0.1441
GO:0010468	regulation of gene expression	81	4	2.07	0.1456
GO:0051234	establishment of localization	112	5	2.86	0.1482
GO:0019693	ribose phosphate metabolic process	112	5	2.86	0.1482
GO:0032502	developmental process	27	2	0.69	0.1492
GO:0009161	ribonucleoside monophosphate metabolic p...	83	4	2.12	0.1553
GO:0016043	cellular component organization	115	5	2.94	0.1608
GO:0043933	protein-containing complex subunit organ...	55	3	1.4	0.1614
GO:0044271	cellular nitrogen compound biosynthetic ...	332	15	8.48	0.1722
GO:0044237	cellular metabolic process	684	22	17.47	0.1831
GO:1901566	organonitrogen compound biosynthetic pro...	292	10	7.46	0.1832
GO:0060255	regulation of macromolecule metabolic pr...	90	4	2.3	0.1913
GO:0046390	ribose phosphate biosynthetic process	61	3	1.56	0.2005
GO:0043604	amide biosynthetic process	125	5	3.19	0.2058
GO:0051179	localization	125	5	3.19	0.2058
GO:0022607	cellular component assembly	62	3	1.58	0.2072
GO:0019222	regulation of metabolic process	93	4	2.38	0.2076
GO:0006355	regulation of transcription, DNA-templat...	63	3	1.61	0.2140
GO:0006508	proteolysis	63	3	1.61	0.2140
GO:0042254	ribosome biogenesis	34	2	0.87	0.2143
GO:2001141	regulation of RNA biosynthetic process	64	3	1.63	0.2209
GO:1903506	regulation of nucleic acid-templated tra...	64	3	1.63	0.2209
GO:0022411	cellular component disassembly	10	1	0.26	0.2289
GO:0046677	response to antibiotic	10	1	0.26	0.2289
GO:0009173	pyrimidine ribonucleoside monophosphate ...	10	1	0.26	0.2289
GO:0052803	imidazole-containing compound metabolic ...	10	1	0.26	0.2289
GO:0019692	deoxyribose phosphate metabolic process	10	1	0.26	0.2289
GO:0046049	UMP metabolic process	10	1	0.26	0.2289
GO:0006547	histidine metabolic process	10	1	0.26	0.2289
GO:0032984	protein-containing complex disassembly	10	1	0.26	0.2289
GO:0000105	histidine biosynthetic process	10	1	0.26	0.2289
GO:0090407	organophosphate biosynthetic process	97	4	2.48	0.2299
GO:0022613	ribonucleoprotein complex biogenesis	36	2	0.92	0.2335
GO:0051252	regulation of RNA metabolic process	67	3	1.71	0.2417
GO:0006163	purine nucleotide metabolic process	100	4	2.55	0.2471
GO:0071973	bacterial-type flagellum-dependent cell ...	11	1	0.28	0.2488
GO:0009893	positive regulation of metabolic process	11	1	0.28	0.2488
GO:0071897	DNA biosynthetic process	11	1	0.28	0.2488
GO:0010628	positive regulation of gene expression	11	1	0.28	0.2488
GO:0042592	homeostatic process	11	1	0.28	0.2488
GO:2000142	regulation of DNA-templated transcriptio...	11	1	0.28	0.2488
GO:0006526	arginine biosynthetic process	11	1	0.28	0.2488
GO:0010604	positive regulation of macromolecule met...	11	1	0.28	0.2488
GO:0043254	regulation of protein complex assembly	11	1	0.28	0.2488
GO:0000160	phosphorelay signal transduction system	38	2	0.97	0.2528
GO:0065008	regulation of biological quality	38	2	0.97	0.2528
GO:0009144	purine nucleoside triphosphate metabolic...	69	3	1.76	0.2558
GO:0009205	purine ribonucleoside triphosphate metab...	69	3	1.76	0.2558
GO:0009199	ribonucleoside triphosphate metabolic pr...	70	3	1.79	0.2629
GO:1901137	carbohydrate derivative biosynthetic pro...	103	4	2.63	0.2646
GO:0043603	cellular amide metabolic process	137	5	3.5	0.2653
GO:0006979	response to oxidative stress	12	1	0.31	0.2681
GO:0006352	DNA-templated transcription, initiation	12	1	0.31	0.2681
GO:0009220	pyrimidine ribonucleotide biosynthetic p...	12	1	0.31	0.2681
GO:0044403	symbiont process	12	1	0.31	0.2681
GO:0006525	arginine metabolic process	12	1	0.31	0.2681
GO:0019219	regulation of nucleobase-containing comp...	72	3	1.84	0.2772
GO:0035556	intracellular signal transduction	41	2	1.05	0.2819
GO:0072521	purine-containing compound metabolic pro...	106	4	2.71	0.2824
