ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx03030	DNA replication	3/28	14/924	0.0072611801872211	0.185842358594596	0.148404061309659	Clo1313_2850/Clo1313_1334/Clo1313_1219	3
ctx03440	Homologous recombination	3/28	22/924	0.0260970771728547	0.185842358594596	0.148404061309659	Clo1313_2850/Clo1313_1334/Clo1313_1219	3
ctx03070	Bacterial secretion system	2/28	10/924	0.0343004618972107	0.185842358594596	0.148404061309659	Clo1313_1314/Clo1313_2089	2
ctx03410	Base excision repair	2/28	10/924	0.0343004618972107	0.185842358594596	0.148404061309659	Clo1313_2726/Clo1313_1334	2
ctx00290	Valine, leucine and isoleucine biosynthesis	2/28	11/924	0.0411450413215863	0.185842358594596	0.148404061309659	Clo1313_0304/Clo1313_0101	2
ctx00500	Starch and sucrose metabolism	4/28	45/924	0.0426384601929896	0.185842358594596	0.148404061309659	Clo1313_1701/Clo1313_1809/Clo1313_1808/Clo1313_1788	4
ctx02020	Two-component system	7/28	113/924	0.0448585003504197	0.185842358594596	0.148404061309659	Clo1313_1701/Clo1313_1879/Clo1313_1809/Clo1313_2956/Clo1313_1808/Clo1313_0637/Clo1313_1788	7
ctx00770	Pantothenate and CoA biosynthesis	2/28	16/924	0.0817882401878972	0.263539885049891	0.210449272998098	Clo1313_0304/Clo1313_0101	2
ctx03060	Protein export	2/28	16/924	0.0817882401878972	0.263539885049891	0.210449272998098	Clo1313_1314/Clo1313_2089	2
ctx03430	Mismatch repair	2/28	20/924	0.120275480156534	0.348798892453949	0.278532690888815	Clo1313_2850/Clo1313_1219	2
ctx01210	2-Oxocarboxylic acid metabolism	2/28	24/924	0.162366402881209	0.428056880323188	0.341824006065704	Clo1313_0304/Clo1313_0101	2
ctx00550	Peptidoglycan biosynthesis	2/28	26/924	0.184352337651439	0.445518149324311	0.3557676691519	Clo1313_2609/Clo1313_1244	2
ctx00270	Cysteine and methionine metabolism	2/28	29/924	0.21811333109098	0.48656050781834	0.388541966315915	Clo1313_1606/Clo1313_1931	2
ctx03420	Nucleotide excision repair	1/28	11/924	0.288487861483187	0.597581998786602	0.477197966363167	Clo1313_1334	1
ctx02024	Quorum sensing	2/28	40/924	0.344356198962341	0.658927453087534	0.526185261993675	Clo1313_2089/Clo1313_0637	2
ctx00920	Sulfur metabolism	1/28	15/924	0.371968028841835	0.658927453087534	0.526185261993675	Clo1313_1227	1
ctx00860	Porphyrin and chlorophyll metabolism	1/28	18/924	0.428294737711877	0.658927453087534	0.526185261993675	Clo1313_1997	1
ctx01230	Biosynthesis of amino acids	4/28	111/924	0.43954751380319	0.658927453087534	0.526185261993675	Clo1313_0304/Clo1313_1492/Clo1313_0101/Clo1313_1931	4
ctx00260	Glycine, serine and threonine metabolism	1/28	19/924	0.44596333301438	0.658927453087534	0.526185261993675	Clo1313_1931	1
ctx02030	Bacterial chemotaxis	2/28	50/924	0.454432726267265	0.658927453087534	0.526185261993675	Clo1313_2956/Clo1313_2981	2
ctx00400	Phenylalanine, tyrosine and tryptophan biosynthesis	1/28	26/924	0.555704118883304	0.720267386917356	0.575168149262498	Clo1313_1492	1
ctx01200	Carbon metabolism	2/28	63/924	0.581714816697813	0.720267386917356	0.575168149262498	Clo1313_1879/Clo1313_1931	2
ctx00680	Methane metabolism	1/28	30/924	0.608663538170061	0.720267386917356	0.575168149262498	Clo1313_1931	1
ctx03010	Ribosome	2/28	67/924	0.616544938832551	0.720267386917356	0.575168149262498	Clo1313_0451/Clo1313_0464	2
ctx00620	Pyruvate metabolism	1/28	31/924	0.620920161135652	0.720267386917356	0.575168149262498	Clo1313_1879	1
ctx01100	Metabolic pathways	14/28	496/924	0.7226629535955	0.806047140548827	0.643667408060769	Clo1313_1701/Clo1313_1809/Clo1313_1227/Clo1313_0646/Clo1313_0304/Clo1313_1606/Clo1313_1492/Clo1313_1808/Clo1313_0101/Clo1313_1997/Clo1313_1931/Clo1313_1788/Clo1313_2609/Clo1313_1244	14
ctx01110	Biosynthesis of secondary metabolites	5/28	220/924	0.835334456251677	0.89721108264069	0.716466200293836	Clo1313_0304/Clo1313_1492/Clo1313_0101/Clo1313_1997/Clo1313_1931	5
ctx01120	Microbial metabolism in diverse environments	2/28	114/924	0.880107560779078	0.911539973664045	0.727908508915027	Clo1313_1227/Clo1313_1931	2
ctx00970	Aminoacyl-tRNA biosynthesis	1/28	86/924	0.937856627218409	0.937856627218409	0.748923622461162	Clo1313_0944	1
