ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
ctx00620	Pyruvate metabolism	5/51	31/924	0.0238945458728432	0.352195179732475	0.331292218337378	Clo1313_0023/Clo1313_0022/Clo1313_2911/Clo1313_1798/Clo1313_2418	5
ctx00340	Histidine metabolism	3/51	13/924	0.0306112724897056	0.352195179732475	0.331292218337378	Clo1313_2911/Clo1313_0430/Clo1313_0423	3
ctx01501	beta-Lactam resistance	3/51	13/924	0.0306112724897056	0.352195179732475	0.331292218337378	Clo1313_2140/Clo1313_0513/Clo1313_2433	3
ctx00010	Glycolysis / Gluconeogenesis	5/51	34/924	0.0345010833168265	0.352195179732475	0.331292218337378	Clo1313_0023/Clo1313_0022/Clo1313_0966/Clo1313_2911/Clo1313_1798	5
ctx00630	Glyoxylate and dicarboxylate metabolism	3/51	14/924	0.0374675723119654	0.352195179732475	0.331292218337378	Clo1313_1068/Clo1313_2303/Clo1313_1968	3
ctx02030	Bacterial chemotaxis	6/51	50/924	0.0511859432057523	0.388860346323523	0.36578128881496	Clo1313_0252/Clo1313_1742/Clo1313_1730/Clo1313_0707/Clo1313_0405/Clo1313_2958	6
ctx00230	Purine metabolism	5/51	39/924	0.0579153707290353	0.388860346323523	0.36578128881496	Clo1313_1542/Clo1313_1011/Clo1313_1546/Clo1313_1008/Clo1313_0218	5
ctx01110	Biosynthesis of secondary metabolites	17/51	220/924	0.0736525425053757	0.429066261160412	0.40360096234574	Clo1313_0023/Clo1313_0022/Clo1313_1068/Clo1313_0966/Clo1313_1542/Clo1313_1968/Clo1313_1011/Clo1313_1046/Clo1313_2911/Clo1313_0430/Clo1313_1317/Clo1313_2882/Clo1313_1798/Clo1313_0423/Clo1313_1008/Clo1313_0218/Clo1313_2126	17
ctx00650	Butanoate metabolism	3/51	19/924	0.0821616244775257	0.429066261160412	0.40360096234574	Clo1313_0023/Clo1313_0022/Clo1313_1798	3
ctx00633	Nitrotoluene degradation	2/51	10/924	0.101224302574725	0.475754222101206	0.44751796927773	Clo1313_0023/Clo1313_0022	2
ctx01100	Metabolic pathways	32/51	496/924	0.116374902164268	0.497238218338237	0.467726879511892	Clo1313_0023/Clo1313_0022/Clo1313_2099/Clo1313_1068/Clo1313_1269/Clo1313_2303/Clo1313_0966/Clo1313_1542/Clo1313_1968/Clo1313_2941/Clo1313_3017/Clo1313_1011/Clo1313_1046/Clo1313_1545/Clo1313_2911/Clo1313_3003/Clo1313_1791/Clo1313_1546/Clo1313_0430/Clo1313_2212/Clo1313_1317/Clo1313_0214/Clo1313_2882/Clo1313_1798/Clo1313_1901/Clo1313_2627/Clo1313_0423/Clo1313_1008/Clo1313_2433/Clo1313_0218/Clo1313_2418/Clo1313_2126	32
ctx00760	Nicotinate and nicotinamide metabolism	2/51	12/924	0.138471524481644	0.542346804219774	0.510158248090269	Clo1313_3017/Clo1313_1901	2
ctx02020	Two-component system	9/51	113/924	0.158896420407574	0.560759495840278	0.527478137184584	Clo1313_0252/Clo1313_2303/Clo1313_0945/Clo1313_2994/Clo1313_1730/Clo1313_0493/Clo1313_0707/Clo1313_0405/Clo1313_2958	9
