GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0140097	catalytic activity, acting on DNA	48	9	2.2	0.00019
GO:0016616	oxidoreductase activity, acting on the C...	30	5	1.37	0.00989
GO:0051287	NAD binding	20	4	0.92	0.01100
GO:0030247	polysaccharide binding	22	4	1.01	0.01551
GO:0001871	pattern binding	22	4	1.01	0.01551
GO:0030246	carbohydrate binding	39	5	1.78	0.02918
GO:0004518	nuclease activity	40	5	1.83	0.03221
GO:0030248	cellulose binding	20	3	0.92	0.05949
GO:0003700	DNA-binding transcription factor activit...	22	3	1.01	0.07538
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	39	4	1.78	0.09832
GO:0016757	transferase activity, transferring glyco...	41	4	1.88	0.11326
GO:0140110	transcription regulator activity	29	3	1.33	0.14328
GO:0016758	transferase activity, transferring hexos...	15	2	0.69	0.14764
GO:0004527	exonuclease activity	15	2	0.69	0.14764
GO:0003677	DNA binding	134	9	6.13	0.14917
GO:0016798	hydrolase activity, acting on glycosyl b...	46	4	2.11	0.15465
GO:0009055	electron transfer activity	18	2	0.82	0.19753
GO:0016788	hydrolase activity, acting on ester bond...	70	5	3.2	0.21182
GO:0008757	S-adenosylmethionine-dependent methyltra...	20	2	0.92	0.23187
GO:0019843	rRNA binding	40	3	1.83	0.27538
GO:0003676	nucleic acid binding	258	14	11.81	0.27770
GO:0050662	coenzyme binding	81	5	3.71	0.31021
GO:0004519	endonuclease activity	25	2	1.14	0.31864
GO:0016853	isomerase activity	45	3	2.06	0.33975
GO:0016881	acid-amino acid ligase activity	10	1	0.46	0.37517
GO:0043022	ribosome binding	10	1	0.46	0.37517
GO:0004536	deoxyribonuclease activity	10	1	0.46	0.37517
GO:0015405	P-P-bond-hydrolysis-driven transmembrane...	30	2	1.37	0.40329
GO:0015399	primary active transmembrane transporter...	30	2	1.37	0.40329
GO:0008649	rRNA methyltransferase activity	11	1	0.5	0.40400
GO:0046872	metal ion binding	241	12	11.03	0.42350
