GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0016763	transferase activity, transferring pento...	16	6	1.94	0.0081
GO:0008236	serine-type peptidase activity	15	5	1.82	0.0267
GO:0017171	serine hydrolase activity	15	5	1.82	0.0267
GO:0042802	identical protein binding	16	5	1.94	0.0351
GO:0070011	peptidase activity, acting on L-amino ac...	39	9	4.73	0.0378
GO:0140096	catalytic activity, acting on a protein	103	18	12.48	0.0611
GO:0010181	FMN binding	13	4	1.58	0.0617
GO:0003735	structural constituent of ribosome	49	10	5.94	0.0625
GO:0008233	peptidase activity	51	10	6.18	0.0786
GO:0004175	endopeptidase activity	21	5	2.54	0.0997
GO:0016903	oxidoreductase activity, acting on the a...	10	3	1.21	0.1104
GO:0004222	metalloendopeptidase activity	10	3	1.21	0.1104
GO:0003954	NADH dehydrogenase activity	10	3	1.21	0.1104
GO:0005515	protein binding	83	14	10.06	0.1173
GO:0016747	transferase activity, transferring acyl ...	29	6	3.51	0.1284
GO:0005198	structural molecule activity	56	10	6.79	0.1292
GO:0043169	cation binding	246	35	29.81	0.1517
GO:0048037	cofactor binding	140	21	16.97	0.1643
GO:0009055	electron transfer activity	18	4	2.18	0.1646
GO:0008483	transaminase activity	18	4	2.18	0.1646
GO:0016769	transferase activity, transferring nitro...	18	4	2.18	0.1646
GO:0046872	metal ion binding	241	34	29.21	0.1705
GO:0019843	rRNA binding	40	7	4.85	0.2016
GO:0008237	metallopeptidase activity	13	3	1.58	0.2018
GO:0016491	oxidoreductase activity	153	22	18.54	0.2132
GO:0016746	transferase activity, transferring acyl ...	34	6	4.12	0.2218
GO:0042578	phosphoric ester hydrolase activity	14	3	1.7	0.2354
GO:0140110	transcription regulator activity	29	5	3.51	0.2693
GO:0005506	iron ion binding	15	3	1.82	0.2699
GO:0016651	oxidoreductase activity, acting on NAD(P...	16	3	1.94	0.3050
GO:0051540	metal cluster binding	47	7	5.7	0.3400
GO:0051536	iron-sulfur cluster binding	47	7	5.7	0.3400
GO:0046914	transition metal ion binding	78	11	9.45	0.3411
GO:0016791	phosphatase activity	10	2	1.21	0.3465
GO:0030145	manganese ion binding	10	2	1.21	0.3465
GO:0000049	tRNA binding	18	3	2.18	0.3753
GO:0000287	magnesium ion binding	41	6	4.97	0.3774
GO:0004672	protein kinase activity	26	4	3.15	0.3885
GO:0050662	coenzyme binding	81	11	9.82	0.3907
GO:0016407	acetyltransferase activity	19	3	2.3	0.4101
GO:0043565	sequence-specific DNA binding	12	2	1.45	0.4373
GO:0051287	NAD binding	20	3	2.42	0.4442
GO:0003723	RNA binding	110	14	13.33	0.4667
GO:0016853	isomerase activity	45	6	5.45	0.4692
GO:0003690	double-stranded DNA binding	13	2	1.58	0.4801
GO:0016788	hydrolase activity, acting on ester bond...	70	9	8.48	0.4804
GO:0016616	oxidoreductase activity, acting on the C...	30	4	3.64	0.5025
GO:0016810	hydrolase activity, acting on carbon-nit...	30	4	3.64	0.5025
GO:0030247	polysaccharide binding	22	3	2.67	0.5100
GO:0003700	DNA-binding transcription factor activit...	22	3	2.67	0.5100
GO:0001871	pattern binding	22	3	2.67	0.5100
GO:0016765	transferase activity, transferring alkyl...	22	3	2.67	0.5100
GO:0008270	zinc ion binding	47	6	5.7	0.5140
GO:0000155	phosphorelay sensor kinase activity	14	2	1.7	0.5209
GO:0030246	carbohydrate binding	39	5	4.73	0.5209
GO:0016614	oxidoreductase activity, acting on CH-OH...	31	4	3.76	0.5296
GO:0016831	carboxy-lyase activity	15	2	1.82	0.5595
GO:0016836	hydro-lyase activity	15	2	1.82	0.5595
GO:0050661	NADP binding	15	2	1.82	0.5595
GO:0004673	protein histidine kinase activity	16	2	1.94	0.5958
GO:0016830	carbon-carbon lyase activity	25	3	3.03	0.6005
GO:0016775	phosphotransferase activity, nitrogenous...	17	2	2.06	0.6299
GO:0016773	phosphotransferase activity, alcohol gro...	44	5	5.33	0.6338
GO:0032550	purine ribonucleoside binding	54	6	6.54	0.6569
GO:0001883	purine nucleoside binding	54	6	6.54	0.6569
GO:0008094	DNA-dependent ATPase activity	18	2	2.18	0.6617
GO:0016301	kinase activity	72	8	8.73	0.6636
GO:0032549	ribonucleoside binding	57	6	6.91	0.7096
GO:0001882	nucleoside binding	57	6	6.91	0.7096
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	39	4	4.73	0.7162
GO:0030248	cellulose binding	20	2	2.42	0.7188
GO:0008238	exopeptidase activity	10	1	1.21	0.7267
GO:0046873	metal ion transmembrane transporter acti...	10	1	1.21	0.7267
GO:0004536	deoxyribonuclease activity	10	1	1.21	0.7267
GO:0050660	flavin adenine dinucleotide binding	10	1	1.21	0.7267
GO:0052689	carboxylic ester hydrolase activity	11	1	1.33	0.7601
GO:0043167	ion binding	507	58	61.44	0.7607
GO:0016740	transferase activity	331	40	40.11	0.7661
