GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0009154	purine ribonucleotide catabolic process	42	4	0.82	0.0073
GO:0009207	purine ribonucleoside triphosphate catab...	42	4	0.82	0.0073
GO:0046130	purine ribonucleoside catabolic process	43	4	0.84	0.0080
GO:1901565	organonitrogen compound catabolic proces...	54	6	1.05	0.0128
GO:0044282	small molecule catabolic process	57	6	1.11	0.0205
GO:0015672	monovalent inorganic cation transport	12	2	0.23	0.0211
GO:0046129	purine ribonucleoside biosynthetic proce...	13	2	0.25	0.0247
GO:0098662	inorganic cation transmembrane transport	13	2	0.25	0.0247
GO:0042451	purine nucleoside biosynthetic process	13	2	0.25	0.0247
GO:0034248	regulation of cellular amide metabolic p...	14	2	0.27	0.0285
GO:0098660	inorganic ion transmembrane transport	14	2	0.27	0.0285
GO:0006417	regulation of translation	14	2	0.27	0.0285
GO:0010608	posttranscriptional regulation of gene e...	14	2	0.27	0.0285
GO:0071826	ribonucleoprotein complex subunit organi...	14	2	0.27	0.0285
GO:1901069	guanosine-containing compound catabolic ...	14	2	0.27	0.0285
GO:0042254	ribosome biogenesis	36	3	0.7	0.0299
GO:0046039	GTP metabolic process	15	2	0.29	0.0325
GO:0022613	ribonucleoprotein complex biogenesis	38	3	0.74	0.0345
GO:1901575	organic substance catabolic process	126	8	2.45	0.0406
GO:0032268	regulation of cellular protein metabolic...	17	2	0.33	0.0411
GO:0009056	catabolic process	129	8	2.51	0.0455
GO:0051246	regulation of protein metabolic process	18	2	0.35	0.0457
GO:0098655	cation transmembrane transport	19	2	0.37	0.0505
GO:1901068	guanosine-containing compound metabolic ...	20	2	0.39	0.0554
GO:0006575	cellular modified amino acid metabolic p...	22	2	0.43	0.0659
GO:0006754	ATP biosynthetic process	23	2	0.45	0.0713
GO:0032787	monocarboxylic acid metabolic process	52	3	1.01	0.0759
GO:0006766	vitamin metabolic process	24	2	0.47	0.0769
GO:0006767	water-soluble vitamin metabolic process	24	2	0.47	0.0769
GO:0006310	DNA recombination	24	2	0.47	0.0769
GO:0009145	purine nucleoside triphosphate biosynthe...	24	2	0.47	0.0769
GO:0009206	purine ribonucleoside triphosphate biosy...	24	2	0.47	0.0769
GO:0034220	ion transmembrane transport	25	2	0.49	0.0826
GO:0009201	ribonucleoside triphosphate biosynthetic...	26	2	0.51	0.0885
GO:0009169	purine ribonucleoside monophosphate cata...	29	2	0.56	0.1067
GO:0009158	ribonucleoside monophosphate catabolic p...	29	2	0.56	0.1067
GO:0009125	nucleoside monophosphate catabolic proce...	29	2	0.56	0.1067
GO:0009128	purine nucleoside monophosphate cataboli...	29	2	0.56	0.1067
GO:0009142	nucleoside triphosphate biosynthetic pro...	29	2	0.56	0.1067
GO:0042455	ribonucleoside biosynthetic process	29	2	0.56	0.1067
GO:0009163	nucleoside biosynthetic process	30	2	0.58	0.1130
GO:0006812	cation transport	30	2	0.58	0.1130
GO:1901659	glycosyl compound biosynthetic process	30	2	0.58	0.1130
GO:0006732	coenzyme metabolic process	64	3	1.24	0.1232
GO:0008610	lipid biosynthetic process	32	2	0.62	0.1260
GO:0000272	polysaccharide catabolic process	35	2	0.68	0.1460
GO:0043603	cellular amide metabolic process	150	5	2.92	0.1550
GO:0051234	establishment of localization	111	4	2.16	0.1614
GO:0009168	purine ribonucleoside monophosphate bios...	39	2	0.76	0.1737
GO:0009127	purine nucleoside monophosphate biosynth...	39	2	0.76	0.1737
GO:0022411	cellular component disassembly	10	1	0.19	0.1790
GO:0051248	negative regulation of protein metabolic...	10	1	0.19	0.1790
GO:0022414	reproductive process	10	1	0.19	0.1790
GO:0031325	positive regulation of cellular metaboli...	10	1	0.19	0.1790
GO:0032269	negative regulation of cellular protein ...	10	1	0.19	0.1790
