GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0016879	ligase activity, forming carbon-nitrogen...	39	3	0.43	0.0076
GO:0008233	peptidase activity	51	2	0.56	0.1054
GO:0008649	rRNA methyltransferase activity	11	1	0.12	0.1152
GO:0005509	calcium ion binding	12	1	0.13	0.1250
GO:0140102	catalytic activity, acting on a rRNA	14	1	0.15	0.1444
GO:0016884	carbon-nitrogen ligase activity, with gl...	14	1	0.15	0.1444
GO:0042578	phosphoric ester hydrolase activity	14	1	0.15	0.1444
GO:0008173	RNA methyltransferase activity	15	1	0.17	0.1539
GO:0044877	protein-containing complex binding	15	1	0.17	0.1539
GO:0051287	NAD binding	20	1	0.22	0.2002
GO:0008757	S-adenosylmethionine-dependent methyltra...	20	1	0.22	0.2002
GO:0050662	coenzyme binding	81	2	0.89	0.2228
GO:0060089	molecular transducer activity	23	1	0.25	0.2268
GO:0005515	protein binding	83	2	0.91	0.2311
GO:0030170	pyridoxal phosphate binding	25	1	0.28	0.2441
GO:0070279	vitamin B6 binding	25	1	0.28	0.2441
GO:0016616	oxidoreductase activity, acting on the C...	30	1	0.33	0.2857
GO:0016614	oxidoreductase activity, acting on CH-OH...	31	1	0.34	0.2938
GO:0019842	vitamin binding	33	1	0.36	0.3097
GO:0140096	catalytic activity, acting on a protein	103	2	1.13	0.3158
GO:0016757	transferase activity, transferring glyco...	41	1	0.45	0.3701
GO:1901363	heterocyclic compound binding	545	7	6	0.3889
GO:0097159	organic cyclic compound binding	545	7	6	0.3889
GO:0008144	drug binding	293	4	3.23	0.4100
GO:0036094	small molecule binding	382	5	4.21	0.4181
GO:0048037	cofactor binding	140	2	1.54	0.4684
GO:0008168	methyltransferase activity	60	1	0.66	0.4944
GO:0005524	ATP binding	244	3	2.69	0.5239
GO:0032559	adenyl ribonucleotide binding	245	3	2.7	0.5269
GO:0030554	adenyl nucleotide binding	247	3	2.72	0.5331
GO:0005488	binding	780	9	8.59	0.5344
GO:1901265	nucleoside phosphate binding	338	4	3.72	0.5370
GO:0000166	nucleotide binding	338	4	3.72	0.5370
GO:0016741	transferase activity, transferring one-c...	68	1	0.75	0.5396
GO:0016788	hydrolase activity, acting on ester bond...	70	1	0.77	0.5503
GO:0043168	anion binding	345	4	3.8	0.5561
GO:0016787	hydrolase activity	355	4	3.91	0.5828
GO:0140098	catalytic activity, acting on RNA	79	1	0.87	0.5957
GO:0035639	purine ribonucleoside triphosphate bindi...	272	3	3	0.6067
GO:0032555	purine ribonucleotide binding	280	3	3.08	0.6289
GO:0017076	purine nucleotide binding	282	3	3.11	0.6343
GO:0032553	ribonucleotide binding	295	3	3.25	0.6687
GO:0097367	carbohydrate derivative binding	306	3	3.37	0.6962
GO:0003723	RNA binding	110	1	1.21	0.7217
GO:0043167	ion binding	507	5	5.59	0.7258
GO:0003677	DNA binding	134	1	1.48	0.7931
GO:0003824	catalytic activity	913	10	10.06	0.8128
GO:0003676	nucleic acid binding	258	2	2.84	0.8139
GO:0016491	oxidoreductase activity	153	1	1.69	0.8372
GO:0016740	transferase activity	331	2	3.65	0.9172
GO:0046872	metal ion binding	241	1	2.66	0.9496
GO:0043169	cation binding	246	1	2.71	0.9530
GO:0016874	ligase activity	84	3	0.93	1.0000
GO:0003674	molecular_function	1180	13	13	1.0000
GO:0000049	tRNA binding	18	0	0.2	1.0000
GO:0000155	phosphorelay sensor kinase activity	14	0	0.15	1.0000
GO:0000287	magnesium ion binding	41	0	0.45	1.0000
GO:0001871	pattern binding	22	0	0.24	1.0000
GO:0001882	nucleoside binding	57	0	0.63	1.0000
GO:0001883	purine nucleoside binding	54	0	0.59	1.0000
GO:0003678	DNA helicase activity	13	0	0.14	1.0000
GO:0003690	double-stranded DNA binding	13	0	0.14	1.0000
GO:0003700	DNA-binding transcription factor activit...	22	0	0.24	1.0000
GO:0003735	structural constituent of ribosome	49	0	0.54	1.0000
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	13	0	0.14	1.0000
GO:0003924	GTPase activity	23	0	0.25	1.0000
GO:0003954	NADH dehydrogenase activity	10	0	0.11	1.0000
GO:0004175	endopeptidase activity	21	0	0.23	1.0000
GO:0004222	metalloendopeptidase activity	10	0	0.11	1.0000
GO:0004386	helicase activity	23	0	0.25	1.0000
GO:0004518	nuclease activity	40	0	0.44	1.0000
GO:0004519	endonuclease activity	25	0	0.28	1.0000
GO:0004527	exonuclease activity	15	0	0.17	1.0000
GO:0004536	deoxyribonuclease activity	10	0	0.11	1.0000
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	39	0	0.43	1.0000
GO:0004672	protein kinase activity	26	0	0.29	1.0000
GO:0004673	protein histidine kinase activity	16	0	0.18	1.0000
GO:0004812	aminoacyl-tRNA ligase activity	26	0	0.29	1.0000
GO:0004888	transmembrane signaling receptor activit...	12	0	0.13	1.0000
GO:0005198	structural molecule activity	56	0	0.62	1.0000
GO:0005215	transporter activity	52	0	0.57	1.0000
GO:0005506	iron ion binding	15	0	0.17	1.0000
GO:0005525	GTP binding	34	0	0.37	1.0000
GO:0008080	N-acetyltransferase activity	14	0	0.15	1.0000
GO:0008094	DNA-dependent ATPase activity	18	0	0.2	1.0000
GO:0008135	translation factor activity, RNA binding	19	0	0.21	1.0000
GO:0008236	serine-type peptidase activity	15	0	0.17	1.0000
GO:0008237	metallopeptidase activity	13	0	0.14	1.0000
GO:0008238	exopeptidase activity	10	0	0.11	1.0000
GO:0008270	zinc ion binding	47	0	0.52	1.0000
GO:0008324	cation transmembrane transporter activit...	24	0	0.26	1.0000
GO:0008483	transaminase activity	18	0	0.2	1.0000
GO:0009055	electron transfer activity	18	0	0.2	1.0000
GO:0010181	FMN binding	13	0	0.14	1.0000
GO:0015075	ion transmembrane transporter activity	31	0	0.34	1.0000
GO:0015077	monovalent inorganic cation transmembran...	15	0	0.17	1.0000
GO:0015078	proton transmembrane transporter activit...	13	0	0.14	1.0000
GO:0015318	inorganic molecular entity transmembrane...	30	0	0.33	1.0000
GO:0015399	primary active transmembrane transporter...	30	0	0.33	1.0000
GO:0015405	P-P-bond-hydrolysis-driven transmembrane...	30	0	0.33	1.0000
