GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0042558	pteridine-containing compound metabolic ...	16	3	0.16	0.00041
GO:1901136	carbohydrate derivative catabolic proces...	53	4	0.54	0.00132
GO:0046434	organophosphate catabolic process	63	4	0.64	0.00255
GO:0019692	deoxyribose phosphate metabolic process	10	2	0.1	0.00406
GO:0071496	cellular response to external stimulus	18	2	0.18	0.01321
GO:0031668	cellular response to extracellular stimu...	18	2	0.18	0.01321
GO:0009991	response to extracellular stimulus	19	2	0.19	0.01468
GO:0070925	organelle assembly	20	2	0.2	0.01622
GO:0051704	multi-organism process	25	2	0.25	0.02491
GO:0022607	cellular component assembly	68	3	0.69	0.02736
GO:0009154	purine ribonucleotide catabolic process	42	2	0.43	0.06502
GO:0009203	ribonucleoside triphosphate catabolic pr...	42	2	0.43	0.06502
GO:0009207	purine ribonucleoside triphosphate catab...	42	2	0.43	0.06502
GO:0009261	ribonucleotide catabolic process	42	2	0.43	0.06502
GO:0009146	purine nucleoside triphosphate catabolic...	42	2	0.43	0.06502
GO:0006195	purine nucleotide catabolic process	43	2	0.44	0.06781
GO:0009143	nucleoside triphosphate catabolic proces...	43	2	0.44	0.06781
GO:0046130	purine ribonucleoside catabolic process	43	2	0.44	0.06781
GO:0042454	ribonucleoside catabolic process	44	2	0.45	0.07065
GO:0006152	purine nucleoside catabolic process	44	2	0.45	0.07065
GO:0009164	nucleoside catabolic process	45	2	0.46	0.07352
GO:0072523	purine-containing compound catabolic pro...	45	2	0.46	0.07352
GO:0034656	nucleobase-containing small molecule cat...	45	2	0.46	0.07352
GO:1901658	glycosyl compound catabolic process	45	2	0.46	0.07352
GO:0006996	organelle organization	45	2	0.46	0.07352
GO:0009605	response to external stimulus	52	2	0.53	0.09471
GO:0044085	cellular component biogenesis	112	3	1.14	0.09662
GO:0009432	SOS response	10	1	0.1	0.09770
GO:0051701	interaction with host	10	1	0.1	0.09770
GO:1901565	organonitrogen compound catabolic proces...	54	2	0.55	0.10108
GO:0016052	carbohydrate catabolic process	55	2	0.56	0.10431
GO:0030031	cell projection assembly	11	1	0.11	0.10697
GO:0042255	ribosome assembly	11	1	0.11	0.10697
GO:0009266	response to temperature stimulus	11	1	0.11	0.10697
GO:0048583	regulation of response to stimulus	11	1	0.11	0.10697
GO:0050896	response to stimulus	188	4	1.91	0.10758
GO:0044282	small molecule catabolic process	57	2	0.58	0.11087
GO:0046128	purine ribonucleoside metabolic process	58	2	0.59	0.11419
GO:0044403	symbiont process	12	1	0.12	0.11616
GO:0009166	nucleotide catabolic process	59	2	0.6	0.11755
GO:1901292	nucleoside phosphate catabolic process	59	2	0.6	0.11755
GO:0042278	purine nucleoside metabolic process	59	2	0.6	0.11755
GO:0016043	cellular component organization	124	3	1.26	0.12264
GO:0000003	reproduction	13	1	0.13	0.12527
GO:0006760	folic acid-containing compound metabolic...	13	1	0.13	0.12527
GO:0044781	bacterial-type flagellum organization	13	1	0.13	0.12527
GO:0022618	ribonucleoprotein complex assembly	13	1	0.13	0.12527
GO:0071826	ribonucleoprotein complex subunit organi...	14	1	0.14	0.13428
GO:1901069	guanosine-containing compound catabolic ...	14	1	0.14	0.13428
GO:0030030	cell projection organization	15	1	0.15	0.14322
GO:0046039	GTP metabolic process	15	1	0.15	0.14322
GO:0044419	interspecies interaction between organis...	16	1	0.16	0.15207
GO:0034622	cellular protein-containing complex asse...	16	1	0.16	0.15207
GO:0071973	bacterial-type flagellum-dependent cell ...	17	1	0.17	0.16083
GO:0044270	cellular nitrogen compound catabolic pro...	72	2	0.73	0.16336
GO:0046700	heterocycle catabolic process	72	2	0.73	0.16336
GO:0034655	nucleobase-containing compound catabolic...	72	2	0.73	0.16336
GO:0009205	purine ribonucleoside triphosphate metab...	72	2	0.73	0.16336
GO:0009144	purine nucleoside triphosphate metabolic...	72	2	0.73	0.16336
GO:1901361	organic cyclic compound catabolic proces...	73	2	0.74	0.16704
GO:0019439	aromatic compound catabolic process	73	2	0.74	0.16704
GO:0009199	ribonucleoside triphosphate metabolic pr...	73	2	0.74	0.16704
GO:0009119	ribonucleoside metabolic process	74	2	0.75	0.17073
GO:0022603	regulation of anatomical structure morph...	19	1	0.19	0.17812
GO:0097588	archaeal or bacterial-type flagellum-dep...	19	1	0.19	0.17812
GO:0009141	nucleoside triphosphate metabolic proces...	77	2	0.78	0.18190
GO:1901068	guanosine-containing compound metabolic ...	20	1	0.2	0.18664
GO:0050793	regulation of developmental process	20	1	0.2	0.18664
GO:0071840	cellular component organization or bioge...	155	3	1.58	0.20100
GO:0001539	cilium or flagellum-dependent cell motil...	22	1	0.22	0.20344
GO:0006575	cellular modified amino acid metabolic p...	22	1	0.22	0.20344
GO:1901657	glycosyl compound metabolic process	84	2	0.86	0.20847
GO:0009116	nucleoside metabolic process	84	2	0.86	0.20847
GO:0009628	response to abiotic stimulus	23	1	0.23	0.21172
GO:0048870	cell motility	23	1	0.23	0.21172
GO:0034404	nucleobase-containing small molecule bio...	85	2	0.87	0.21231
GO:0048869	cellular developmental process	24	1	0.24	0.21993
GO:0051674	localization of cell	24	1	0.24	0.21993
GO:0006310	DNA recombination	24	1	0.24	0.21993
GO:0009653	anatomical structure morphogenesis	24	1	0.24	0.21993
GO:0048856	anatomical structure development	25	1	0.25	0.22805
GO:0006950	response to stress	91	2	0.93	0.23558
GO:0044248	cellular catabolic process	95	2	0.97	0.25125
GO:0048523	negative regulation of cellular process	28	1	0.29	0.25197
GO:0009169	purine ribonucleoside monophosphate cata...	29	1	0.3	0.25979
GO:0006928	movement of cell or subcellular componen...	29	1	0.3	0.25979
GO:0009158	ribonucleoside monophosphate catabolic p...	29	1	0.3	0.25979
GO:0032502	developmental process	29	1	0.3	0.25979
GO:0009125	nucleoside monophosphate catabolic proce...	29	1	0.3	0.25979
GO:0009128	purine nucleoside monophosphate cataboli...	29	1	0.3	0.25979
GO:0007154	cell communication	98	2	1	0.26306
GO:0048519	negative regulation of biological proces...	30	1	0.31	0.26754
GO:0005975	carbohydrate metabolic process	100	2	1.02	0.27096
GO:0009150	purine ribonucleotide metabolic process	101	2	1.03	0.27491
GO:0006796	phosphate-containing compound metabolic ...	230	5	2.34	0.27627
GO:0006163	purine nucleotide metabolic process	105	2	1.07	0.29075
GO:0042254	ribosome biogenesis	36	1	0.37	0.31249
GO:0072521	purine-containing compound metabolic pro...	112	2	1.14	0.31849
GO:0009259	ribonucleotide metabolic process	113	2	1.15	0.32245
GO:0022613	ribonucleoprotein complex biogenesis	38	1	0.39	0.32691
