GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0140110	transcription regulator activity	29	3	0.61	0.021
GO:0003700	DNA-binding transcription factor activit...	22	2	0.47	0.077
GO:0016903	oxidoreductase activity, acting on the a...	10	1	0.21	0.193
GO:0016757	transferase activity, transferring glyco...	41	2	0.87	0.214
GO:0140098	catalytic activity, acting on RNA	79	3	1.67	0.232
GO:0097747	RNA polymerase activity	13	1	0.28	0.244
GO:0016811	hydrolase activity, acting on carbon-nit...	13	1	0.28	0.244
GO:0034062	5'-3' RNA polymerase activity	13	1	0.28	0.244
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	13	1	0.28	0.244
GO:0016853	isomerase activity	45	2	0.95	0.246
GO:0005515	protein binding	83	3	1.76	0.255
GO:0016410	N-acyltransferase activity	14	1	0.3	0.260
GO:0008080	N-acetyltransferase activity	14	1	0.3	0.260
GO:0140102	catalytic activity, acting on a rRNA	14	1	0.3	0.260
GO:0008236	serine-type peptidase activity	15	1	0.32	0.276
GO:0050661	NADP binding	15	1	0.32	0.276
GO:0016866	intramolecular transferase activity	15	1	0.32	0.276
GO:0017171	serine hydrolase activity	15	1	0.32	0.276
GO:0016763	transferase activity, transferring pento...	16	1	0.34	0.292
GO:0008233	peptidase activity	51	2	1.08	0.295
GO:0003676	nucleic acid binding	258	7	5.47	0.295
GO:0008483	transaminase activity	18	1	0.38	0.322
GO:0009055	electron transfer activity	18	1	0.38	0.322
GO:0016769	transferase activity, transferring nitro...	18	1	0.38	0.322
GO:0016407	acetyltransferase activity	19	1	0.4	0.336
GO:0051287	NAD binding	20	1	0.42	0.351
GO:0016829	lyase activity	61	2	1.29	0.374
GO:0016740	transferase activity	331	8	7.01	0.402
GO:0016830	carbon-carbon lyase activity	25	1	0.53	0.418
GO:0004672	protein kinase activity	26	1	0.55	0.430
GO:0016875	ligase activity, forming carbon-oxygen b...	26	1	0.55	0.430
GO:0004812	aminoacyl-tRNA ligase activity	26	1	0.55	0.430
GO:0016301	kinase activity	72	2	1.53	0.458
GO:0016772	transferase activity, transferring phosp...	118	3	2.5	0.464
GO:0016747	transferase activity, transferring acyl ...	29	1	0.61	0.467
GO:0016810	hydrolase activity, acting on carbon-nit...	30	1	0.64	0.478
GO:0016616	oxidoreductase activity, acting on the C...	30	1	0.64	0.478
GO:0016614	oxidoreductase activity, acting on CH-OH...	31	1	0.66	0.490
GO:0016746	transferase activity, transferring acyl ...	34	1	0.72	0.522
GO:0016874	ligase activity	84	2	1.78	0.542
GO:0003677	DNA binding	134	3	2.84	0.554
GO:0070011	peptidase activity, acting on L-amino ac...	39	1	0.83	0.572
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	39	1	0.83	0.572
GO:0016879	ligase activity, forming carbon-nitrogen...	39	1	0.83	0.572
GO:0030246	carbohydrate binding	39	1	0.83	0.572
GO:0000287	magnesium ion binding	41	1	0.87	0.591
GO:0016779	nucleotidyltransferase activity	42	1	0.89	0.600
GO:0140101	catalytic activity, acting on a tRNA	43	1	0.91	0.609
GO:0016773	phosphotransferase activity, alcohol gro...	44	1	0.93	0.617
GO:0016798	hydrolase activity, acting on glycosyl b...	46	1	0.97	0.634
GO:0016491	oxidoreductase activity	153	3	3.24	0.649
GO:0140096	catalytic activity, acting on a protein	103	2	2.18	0.657
GO:0005215	transporter activity	52	1	1.1	0.680
GO:0003723	RNA binding	110	2	2.33	0.694
GO:0050662	coenzyme binding	81	1	1.72	0.834
GO:0016887	ATPase activity	89	1	1.89	0.862
GO:1901363	heterocyclic compound binding	545	9	11.55	0.893
GO:0097159	organic cyclic compound binding	545	9	11.55	0.893
GO:0005488	binding	780	14	16.53	0.900
GO:0046872	metal ion binding	241	3	5.11	0.912
GO:0016787	hydrolase activity	355	5	7.52	0.913
GO:0043169	cation binding	246	3	5.21	0.920
GO:0017111	nucleoside-triphosphatase activity	128	1	2.71	0.945
GO:0016462	pyrophosphatase activity	135	1	2.86	0.954
GO:0016817	hydrolase activity, acting on acid anhyd...	136	1	2.88	0.955
GO:0016818	hydrolase activity, acting on acid anhyd...	136	1	2.88	0.955
GO:0048037	cofactor binding	140	1	2.97	0.959
GO:0003824	catalytic activity	913	16	19.34	0.963
GO:0005524	ATP binding	244	2	5.17	0.978
GO:0032559	adenyl ribonucleotide binding	245	2	5.19	0.979
GO:0030554	adenyl nucleotide binding	247	2	5.23	0.979
GO:0043167	ion binding	507	6	10.74	0.986
GO:1901265	nucleoside phosphate binding	338	3	7.16	0.988
GO:0000166	nucleotide binding	338	3	7.16	0.988
GO:0035639	purine ribonucleoside triphosphate bindi...	272	2	5.76	0.989
GO:0043168	anion binding	345	3	7.31	0.990
GO:0032555	purine ribonucleotide binding	280	2	5.93	0.990
GO:0017076	purine nucleotide binding	282	2	5.97	0.991
GO:0008144	drug binding	293	2	6.21	0.993
GO:0032553	ribonucleotide binding	295	2	6.25	0.993
GO:0097367	carbohydrate derivative binding	306	2	6.48	0.995
GO:0036094	small molecule binding	382	3	8.09	0.996
GO:0003674	molecular_function	1180	25	25	1.000
GO:0000049	tRNA binding	18	0	0.38	1.000
GO:0000155	phosphorelay sensor kinase activity	14	0	0.3	1.000
