GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0004673	protein histidine kinase activity	16	3	0.31	0.0031
GO:0016779	nucleotidyltransferase activity	42	4	0.82	0.0075
GO:0010181	FMN binding	13	2	0.25	0.0249
GO:0000155	phosphorelay sensor kinase activity	14	2	0.27	0.0287
GO:0042802	identical protein binding	16	2	0.31	0.0370
GO:0016747	transferase activity, transferring acyl ...	29	2	0.57	0.1073
GO:0016746	transferase activity, transferring acyl ...	34	2	0.66	0.1400
GO:0016791	phosphatase activity	10	1	0.19	0.1793
GO:0140096	catalytic activity, acting on a protein	103	6	2.01	0.1834
GO:0140101	catalytic activity, acting on a tRNA	43	2	0.84	0.2031
GO:0050662	coenzyme binding	81	3	1.58	0.2058
GO:0005515	protein binding	83	3	1.62	0.2162
GO:0016853	isomerase activity	45	2	0.88	0.2176
GO:0016410	N-acyltransferase activity	14	1	0.27	0.2420
GO:0008080	N-acetyltransferase activity	14	1	0.27	0.2420
GO:0042578	phosphoric ester hydrolase activity	14	1	0.27	0.2420
GO:0008236	serine-type peptidase activity	15	1	0.29	0.2570
GO:0050661	NADP binding	15	1	0.29	0.2570
GO:0004527	exonuclease activity	15	1	0.29	0.2570
GO:0016758	transferase activity, transferring hexos...	15	1	0.29	0.2570
GO:0017171	serine hydrolase activity	15	1	0.29	0.2570
GO:0048037	cofactor binding	140	4	2.73	0.2871
GO:0000049	tRNA binding	18	1	0.35	0.3002
GO:0036094	small molecule binding	382	9	7.45	0.3109
GO:0016407	acetyltransferase activity	19	1	0.37	0.3140
GO:1901265	nucleoside phosphate binding	338	8	6.59	0.3264
GO:0000166	nucleotide binding	338	8	6.59	0.3264
GO:0004175	endopeptidase activity	21	1	0.41	0.3409
GO:0003700	DNA-binding transcription factor activit...	22	1	0.43	0.3540
GO:0016765	transferase activity, transferring alkyl...	22	1	0.43	0.3540
GO:0060089	molecular transducer activity	23	1	0.45	0.3669
GO:0016787	hydrolase activity	355	8	6.92	0.3847
GO:0016830	carbon-carbon lyase activity	25	1	0.49	0.3918
GO:0016788	hydrolase activity, acting on ester bond...	70	2	1.36	0.4008
GO:0140110	transcription regulator activity	29	1	0.57	0.4389
GO:0003824	catalytic activity	913	20	17.8	0.4492
GO:0016616	oxidoreductase activity, acting on the C...	30	1	0.58	0.4501
GO:0016614	oxidoreductase activity, acting on CH-OH...	31	1	0.6	0.4611
